time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.426039	383.899988	0.236460	-2.300287	339.027879	0.227839
0.010000	1.352675	383.815297	0.236386	-2.170868	338.577861	0.227568
0.020000	1.290186	383.778485	0.236302	-2.061382	338.188449	0.227350
0.030000	1.246975	383.819430	0.236205	-1.984447	337.886208	0.227217
0.040000	1.227065	383.939717	0.236101	-1.940323	337.653408	0.227170
0.050000	1.229715	384.118292	0.236002	-1.916170	337.441906	0.227184
0.060000	1.249541	384.328737	0.235921	-1.891247	337.202157	0.227226
0.070000	1.276750	384.558204	0.235861	-1.846976	336.908269	0.227269
0.080000	1.298201	384.816989	0.235818	-1.777303	336.564968	0.227304
0.090000	1.300448	385.133058	0.235774	-1.693295	336.195542	0.227334
0.100000	1.274686	385.534578	0.235712	-1.618456	335.821329	0.227363
0.110000	1.221599	386.030367	0.235622	-1.576709	335.446502	0.227389
0.120000	1.153013	386.599226	0.235506	-1.579953	335.056581	0.227402
0.130000	1.088371	387.193716	0.235379	-1.622671	334.630090	0.227386
0.140000	1.046848	387.755692	0.235265	-1.686539	334.155517	0.227331
0.150000	1.038781	388.235001	0.235183	-1.751229	333.643547	0.227241
0.160000	1.060989	388.602600	0.235139	-1.803700	333.127718	0.227136
0.170000	1.098628	388.854210	0.235128	-1.840286	332.653084	0.227046
0.180000	1.132504	389.006499	0.235137	-1.862075	332.258857	0.227000
0.190000	1.147788	389.090440	0.235152	-1.868958	331.963983	0.227017
0.200000	1.139752	389.145065	0.235166	-1.857538	331.762885	0.227099
0.210000	1.114341	389.211416	0.235181	-1.823755	331.633145	0.227230
0.220000	1.084344	389.324552	0.235206	-1.767224	331.550767	0.227386
0.230000	1.063662	389.502980	0.235247	-1.693905	331.504736	0.227539
0.240000	1.062282	389.738979	0.235300	-1.615864	331.502911	0.227668
0.250000	1.083460	389.996282	0.235358	-1.548851	331.565748	0.227760
0.260000	1.123343	390.219857	0.235406	-1.508752	331.710993	0.227815
0.270000	1.172413	390.355694	0.235435	-1.507351	331.937821	0.227836
0.280000	1.217975	390.371127	0.235444	-1.547922	332.219687	0.227837
0.290000	1.247216	390.264809	0.235443	-1.622054	332.510682	0.227828
0.300000	1.250499	390.061760	0.235442	-1.710006	332.762840	0.227814
0.310000	1.224298	389.798279	0.235450	-1.786114	332.945900	0.227792
0.320000	1.172847	389.506321	0.235469	-1.828136	333.059848	0.227754
0.330000	1.107652	389.204467	0.235494	-1.826638	333.134421	0.227690
0.340000	1.044655	388.896400	0.235519	-1.789539	333.216164	0.227597
0.350000	0.999890	388.573996	0.235542	-1.739057	333.349306	0.227482
0.360000	0.985074	388.222763	0.235563	-1.702250	333.558730	0.227363
