time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
1.560000	-2.234754	257.412591	0.209447	2.156386	259.628957	0.196952
1.570000	-2.294727	257.367335	0.209396	2.217114	259.321098	0.196874
1.580000	-2.328794	257.271144	0.209374	2.220188	259.100908	0.196874
1.590000	-2.325791	257.147522	0.209363	2.161809	259.011012	0.196953
1.600000	-2.284231	257.033385	0.209347	2.055815	259.066709	0.197097
1.610000	-2.212729	256.966785	0.209312	1.932421	259.244871	0.197276
1.620000	-2.127528	256.974423	0.209255	1.830537	259.485369	0.197452
1.630000	-2.048357	257.063855	0.209172	1.785770	259.708085	0.197581
1.640000	-1.993846	257.222376	0.209068	1.818430	259.840324	0.197635
1.650000	-1.977474	257.422332	0.208943	1.926213	259.842493	0.197605
1.660000	-2.004854	257.630844	0.208801	2.084489	259.719626	0.197505
1.670000	-2.072932	257.820242	0.208648	2.253999	259.513461	0.197366
1.680000	-2.171249	257.974650	0.208488	2.392896	259.280048	0.197223
1.690000	-2.284816	258.090072	0.208325	2.468859	259.064945	0.197106
1.700000	-2.397766	258.169486	0.208154	2.467549	258.887925	0.197027
1.710000	-2.496922	258.218040	0.207963	2.395342	258.742634	0.196979
1.720000	-2.574642	258.242830	0.207736	2.275879	258.608490	0.196948
1.730000	-2.630512	258.257039	0.207460	2.141571	258.466910	0.196913
1.740000	-2.671397	258.283227	0.207124	2.022947	258.313673	0.196864
1.750000	-2.709468	258.349876	0.206729	1.940070	258.162437	0.196799
1.760000	-2.758396	258.479952	0.206282	1.899680	258.038709	0.196723
1.770000	-2.828926	258.676854	0.205796	1.898535	257.967439	0.196638
1.780000	-2.925687	258.916530	0.205288	1.929360	257.959960	0.196542
1.790000	-3.046664	259.152241	0.204772	1.984302	258.006277	0.196423
1.800000	-3.185157	259.331790	0.204263	2.053562	258.076209	0.196266
1.810000	-3.332558	259.419886	0.203773	2.121798	258.128565	0.196059
1.820000	-3.480009	259.414786	0.203316	2.167586	258.124090	0.195805
1.830000	-3.618242	259.350469	0.202909	2.168980	258.037092	0.195515
1.840000	-3.736659	259.282839	0.202574	2.112896	257.862054	0.195215
1.850000	-3.823483	259.267094	0.202334	2.002254	257.613528	0.194930
1.860000	-3.868033	259.338298	0.202208	1.855804	257.319515	0.194681
1.870000	-3.864365	259.504673	0.202201	1.700279	257.010865	0.194474
1.880000	-3.814205	259.754503	0.202302	1.559178	256.711374	0.194299
1.890000	-3.727295	260.068858	0.202485	1.444090	256.433251	0.194133
1.900000	-3.618683	260.430027	0.202712	1.352746	256.179222	0.193954
1.910000	-3.504179	260.821113	0.202941	1.274312	255.948144	0.193748
1.920000	-3.396008	261.220590	0.203135	1.198701	255.739442	0.193516
1.930000	-3.300358	261.599733	0.203272	1.124432	255.554217	0.193275
1.940000	-3.217498	261.927744	0.203346	1.060410	255.394420	0.193054
1.950000	-3.144003	262.182294	0.203366	1.020727	255.262220	0.192880
1.960000	-3.075854	262.358299	0.203352	1.016081	255.159462	0.192778
1.970000	-3.011027	262.468624	0.203325	1.047285	255.085292	0.192760
1.980000	-2.950537	262.535824	0.203302	1.104575	255.031557	0.192827
1.990000	-2.897664	262.579673	0.203295	1.172606	254.979290	0.192963
2.000000	-2.856010	262.607526	0.203311	1.238041	254.901329	0.193149
