time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.750000	1.667439	261.132324	0.264605	-0.854200	370.379242	0.234803
0.760000	1.756786	261.643555	0.264551	-1.176826	369.855499	0.234081
0.770000	1.823526	261.484039	0.264417	-1.182349	369.191925	0.233529
0.780000	1.664748	262.436310	0.264519	-1.659155	369.974213	0.232791
0.790000	1.775086	262.334259	0.264269	-1.699196	369.252533	0.232272
0.800000	1.757862	262.830139	0.264436	-2.088556	369.618195	0.231894
0.810000	1.802535	262.843842	0.264272	-1.998810	369.444733	0.231871
0.820000	1.729874	262.812927	0.264599	-2.035169	370.239929	0.231796
0.830000	1.827294	263.099670	0.264402	-2.020441	370.175903	0.232029
0.840000	1.967234	262.498566	0.264354	-1.682167	369.886139	0.232286
0.850000	1.755171	262.807617	0.264673	-1.921030	370.755249	0.232615
0.860000	2.127627	262.207581	0.264856	-1.587358	370.218414	0.232954
0.870000	2.050660	262.380463	0.264847	-1.446986	370.327271	0.233532
0.880000	2.199212	261.825195	0.264867	-1.051182	369.840485	0.234033
0.890000	2.042048	261.842896	0.265037	-0.810017	370.225708	0.234620
0.900000	2.037204	261.707794	0.264951	-0.550444	369.966278	0.235139
0.910000	2.141083	261.450897	0.264889	-0.101252	369.101318	0.235582
0.920000	1.953778	262.423126	0.264849	-0.014728	369.643036	0.236142
0.930000	2.071651	262.185547	0.264772	0.343337	369.035339	0.236509
0.940000	1.961852	262.496399	0.264836	0.383838	369.044434	0.236841
0.950000	2.094257	262.606995	0.264876	0.700021	368.669495	0.237246
0.960000	1.977999	263.134918	0.264687	0.711987	368.542633	0.237590
0.970000	1.993069	263.509827	0.264495	0.899764	368.108215	0.237833
0.980000	2.070036	263.309052	0.264605	1.127121	367.563110	0.238005
0.990000	2.107174	263.674103	0.264682	1.093524	367.648102	0.238013
1.000000	2.461868	263.303436	0.264425	1.464014	366.209473	0.238027
1.010000	2.312240	263.527710	0.264418	1.579994	366.385040	0.238181
1.020000	2.493086	263.368591	0.264412	1.631541	366.193848	0.237929
1.030000	2.411813	263.741333	0.264612	1.113314	366.420074	0.237472
1.040000	2.517844	264.061157	0.264413	0.920014	366.307129	0.237088
1.050000	2.594811	263.926636	0.264236	0.860183	365.902283	0.236748
1.060000	2.274026	264.644592	0.264079	0.473124	366.730774	0.236417
1.070000	2.357990	264.035461	0.264088	0.572995	366.479492	0.236249
1.080000	2.218050	264.353119	0.263910	0.433543	366.744202	0.236001
1.090000	2.319775	264.016083	0.263889	0.488312	366.412445	0.235713
1.100000	2.188985	264.164337	0.264045	0.319405	366.832794	0.235558
1.110000	2.265414	264.066620	0.264046	0.268778	366.596954	0.235212
1.120000	2.474786	263.941437	0.263972	0.271080	365.832581	0.234891
1.130000	2.084030	264.384308	0.263847	0.089746	366.017181	0.234877
1.140000	2.350454	263.769562	0.264083	0.180413	365.477905	0.234391
1.150000	2.303090	264.117950	0.263926	-0.179492	365.456665	0.233953
1.160000	2.479630	264.114685	0.263824	-0.142674	364.956024	0.233679
1.170000	2.129780	264.356812	0.263694	-0.302836	365.441162	0.233525
1.180000	2.177144	264.158112	0.263756	-0.505340	365.444519	0.233035
1.190000	2.416657	264.162140	0.263909	-0.542159	365.302032	0.232575
1.200000	2.197597	264.958252	0.263602	-0.814620	365.855743	0.232577
1.210000	2.338075	264.497803	0.263771	-0.746044	365.823364	0.232387
1.220000	2.258417	265.158539	0.263642	-0.872149	365.939209	0.232470
1.230000	2.468327	264.623169	0.263889	-0.644792	365.858673	0.232433
1.240000	2.223970	265.256653	0.263692	-0.959594	366.040283	0.232490
1.250000	2.301476	264.909546	0.263827	-0.773198	365.948456	0.232693
1.260000	2.496315	264.399048	0.264020	-0.580819	365.830902	0.232711
1.270000	2.251420	264.918457	0.264051	-0.873990	366.300964	0.232807
1.280000	2.485551	264.490326	0.264145	-0.519608	365.743958	0.233034
1.290000	2.434957	264.734161	0.264144	-0.505340	365.947266	0.233197
1.300000	2.587276	264.519287	0.264161	-0.374173	365.066895	0.233280
1.310000	2.297170	264.988922	0.264147	-0.431702	365.188782	0.233451
1.320000	2.373599	264.764465	0.264143	-0.184095	364.779785	0.233650
1.330000	2.403201	264.674774	0.263794	-0.103093	364.075592	0.233625
1.340000	2.149156	265.410614	0.263825	-0.373252	364.267609	0.233538
1.350000	2.401048	265.108795	0.263878	-0.314802	363.888855	0.233322
1.360000	2.276179	265.399048	0.263798	-0.469442	364.401947	0.233130
1.370000	2.474248	265.125397	0.263876	-0.370491	364.020813	0.232940
1.380000	2.319775	265.709625	0.264046	-0.686214	364.645355	0.232736
1.390000	2.462945	265.759491	0.264045	-0.735919	364.516541	0.232448
1.400000	2.709993	265.744171	0.264135	-0.862945	364.423401	0.232181
1.410000	2.493086	266.355774	0.264208	-0.938884	364.954102	0.231947
1.420000	2.693846	265.944977	0.264340	-0.869388	364.474518	0.231866
1.430000	2.576511	266.170227	0.264395	-0.898383	364.787750	0.231751
1.440000	2.761663	265.923279	0.264320	-0.723953	363.842529	0.231713
1.450000	2.662090	266.374603	0.264320	-1.031392	364.216492	0.231587
1.460000	2.747131	265.891052	0.264682	-0.896082	363.749298	0.231377
1.470000	2.880074	265.751526	0.264544	-0.743743	363.377625	0.231312
1.480000	2.607191	266.534607	0.264398	-0.994112	363.244354	0.231268
1.490000	2.831095	266.537598	0.264517	-0.996413	362.611237	0.230963
1.500000	2.733675	267.019623	0.264526	-1.127121	362.744202	0.230884
1.510000	2.850471	266.563049	0.264580	-0.920935	362.427765	0.230743
1.520000	2.544756	267.396912	0.264391	-1.157957	362.741150	0.230647
1.530000	2.650249	267.248077	0.264404	-1.077415	362.332672	0.230422
1.540000	2.771351	267.269043	0.264322	-1.198458	361.924774	0.230142
1.550000	2.642714	268.131805	0.264291	-1.603006	361.950745	0.229779
1.560000	2.825174	267.941223	0.264307	-1.557903	361.481323	0.229563
1.570000	2.778887	268.265869	0.264425	-1.806431	361.880096	0.229294
1.580000	2.973726	267.842651	0.264478	-1.726350	361.417542	0.229077
1.590000	2.706225	268.320862	0.264500	-1.850153	362.399231	0.229416
1.600000	2.787498	268.370728	0.264387	-1.739236	362.033325	0.229454
1.610000	2.829480	268.128052	0.264451	-1.535351	362.224243	0.229684
1.620000	2.643791	268.857788	0.264327	-1.562965	362.437958	0.230096
1.630000	2.834862	268.552063	0.264549	-1.383933	362.160553	0.230144
1.640000	2.618494	268.768250	0.264448	-1.363222	362.348602	0.230444
1.650000	2.902141	268.586853	0.264519	-1.114234	361.680756	0.230579
1.660000	2.621723	269.037384	0.264471	-1.309375	361.905121	0.230937
1.670000	2.633564	268.575775	0.264536	-1.081557	361.576111	0.231012
1.680000	2.856392	268.552917	0.264521	-0.894701	361.057220	0.231249
1.690000	2.503850	268.491760	0.264494	-0.875371	361.688995	0.231639
1.700000	2.693846	268.245972	0.264514	-0.775500	360.968048	0.231804
1.710000	2.600732	268.245575	0.264574	-0.590484	361.542969	0.232238
1.720000	2.778348	267.990662	0.264404	-0.390281	360.982330	0.232551
1.730000	2.506003	268.391083	0.264581	-0.560569	361.707886	0.232760
1.740000	2.720219	267.931946	0.264565	-0.234261	361.766357	0.233015
1.750000	2.538297	267.683868	0.264444	-0.051086	361.660187	0.233262
1.760000	2.405892	268.141266	0.264351	-0.210328	362.075073	0.233375
1.770000	2.605576	267.832886	0.264378	-0.041882	361.955719	0.233469
1.780000	2.494700	268.040344	0.264375	-0.230119	362.554565	0.233483
1.790000	2.730446	267.289673	0.264667	-0.051547	362.727905	0.233391
1.800000	2.476939	267.437012	0.264744	-0.199743	364.004761	0.233707
1.810000	2.557673	266.990356	0.264756	-0.133469	363.966156	0.233819
1.820000	2.599655	266.691528	0.264690	-0.022091	364.257996	0.233979
1.830000	2.565209	266.678375	0.264727	-0.063052	365.136078	0.234433
1.840000	2.638408	266.096710	0.264740	0.255432	365.320099	0.234917
1.850000	2.288020	265.987488	0.264551	0.361286	366.301453	0.235701
1.860000	2.522150	265.289185	0.264486	0.812779	366.161926	0.236535
1.870000	2.236888	265.566345	0.264495	0.763073	367.194000	0.237227
1.880000	2.297708	265.032135	0.264471	1.027249	367.126221	0.237708
1.890000	2.463483	264.471985	0.264540	1.353557	367.345093	0.238413
1.900000	2.202979	264.197052	0.264476	1.406485	367.977875	0.238916
1.910000	2.328387	263.344696	0.264554	1.717145	367.956268	0.239364
1.920000	2.181450	263.355072	0.264654	1.776976	368.508698	0.239728
1.930000	2.380596	262.566132	0.264446	1.947263	367.738770	0.240008
1.940000	2.050660	262.650269	0.264634	1.773294	368.783173	0.240226
1.950000	2.319775	262.264313	0.264561	1.914587	368.644897	0.240260
1.960000	2.479630	261.771576	0.264758	2.002032	369.097229	0.240254
1.970000	2.288020	261.506042	0.264850	1.811954	369.789703	0.240236
1.980000	2.362296	261.030365	0.264714	1.978099	369.612518	0.240346
1.990000	2.090489	262.049774	0.264749	1.546857	370.578430	0.240178
2.000000	2.099639	261.596588	0.264834	1.506356	370.687988	0.240023
2.010000	1.659366	262.360870	0.264654	1.200759	371.449677	0.240019
2.020000	1.911258	262.388672	0.264571	1.192935	370.916229	0.239739
2.030000	1.945167	262.167145	0.264717	0.994112	371.197144	0.239354
2.040000	1.757324	262.279572	0.264659	0.924616	371.542175	0.239245
2.050000	1.837520	262.334869	0.264467	1.024488	371.198486	0.239058
2.060000	1.726645	263.043823	0.264376	0.610274	371.106812	0.238599
2.070000	2.117939	262.696381	0.264522	0.529733	370.615906	0.238017
2.080000	1.627610	263.440277	0.264551	0.133469	371.529358	0.237616
2.090000	1.881655	263.444427	0.264349	0.088826	370.881348	0.237119
2.100000	2.024825	263.671997	0.264413	-0.098951	370.930664	0.236639
2.110000	2.060886	264.077606	0.264505	-0.255432	371.024689	0.236102
2.120000	2.104483	263.694641	0.264586	-0.324927	370.755920	0.235589
2.130000	1.926867	263.991425	0.264580	-0.444589	370.992615	0.235385
2.140000	2.197059	263.682648	0.264456	-0.308819	369.941467	0.235191
2.150000	1.873582	264.508484	0.264278	-0.638809	370.212036	0.235037
2.160000	2.126012	264.239380	0.264379	-0.575296	369.627502	0.234785
2.170000	2.141083	263.975677	0.264465	-0.492914	369.665771	0.234632
2.180000	1.976922	264.088470	0.264314	-0.552285	369.719940	0.234545
2.190000	1.997913	264.169891	0.264150	-0.475425	369.027222	0.234411
2.200000	1.932787	264.465179	0.264173	-0.602911	369.273590	0.234393
2.210000	2.205670	264.120361	0.264123	-0.498897	368.685822	0.234146
2.220000	1.915026	264.612762	0.264348	-0.723953	369.525024	0.234173
2.230000	2.022672	264.335632	0.264216	-0.479107	368.772552	0.234271
2.240000	2.033975	264.415161	0.264111	-0.451493	368.761780	0.234332
2.250000	1.914487	264.827972	0.264127	-0.605672	368.582153	0.234274
2.260000	2.077033	264.853485	0.264037	-0.476345	368.314545	0.234279
2.270000	1.934402	265.497131	0.264056	-0.690356	368.570679	0.234054
2.280000	2.331078	265.383179	0.264016	-0.641571	368.182220	0.233720
2.290000	2.136239	266.143616	0.264233	-0.948549	369.336945	0.233554
2.300000	2.163150	265.620880	0.264081	-0.716129	369.025269	0.233333
2.310000	2.124398	265.885284	0.263933	-0.774119	368.810791	0.233304
2.320000	2.077033	266.223846	0.263944	-0.742823	368.732025	0.233177
2.330000	2.225047	266.342957	0.263835	-0.818762	368.210876	0.232776
2.340000	2.093718	266.751373	0.263905	-0.925077	368.203644	0.232626
2.350000	2.424192	266.370270	0.263933	-0.718430	367.488617	0.232412
2.360000	2.058733	266.928558	0.263822	-1.058085	367.871185	0.232243
2.370000	2.251420	266.461700	0.263844	-0.850518	367.204315	0.232012
2.380000	2.177144	266.257416	0.263929	-0.844535	367.344147	0.231881
2.390000	2.035589	266.301453	0.263816	-0.915872	367.221100	0.231731
2.400000	2.191138	266.498505	0.263658	-0.996874	366.661835	0.231615
2.410000	2.119553	266.897827	0.263691	-1.151513	367.051056	0.231330
2.420000	2.444645	266.367096	0.263769	-1.035994	366.645142	0.231042
2.430000	1.939246	267.069153	0.263791	-1.528908	367.560883	0.231103
2.440000	2.292864	266.877472	0.263713	-1.173144	367.333191	0.231143
2.450000	2.011369	267.179687	0.263444	-1.379791	367.298065	0.231327
2.460000	2.159921	267.664398	0.263399	-1.319500	367.276306	0.231345
2.470000	2.171762	267.698364	0.263425	-1.305693	367.277161	0.231345
2.480000	2.167456	267.829071	0.263471	-1.446986	367.355988	0.231284
2.490000	2.333231	267.275482	0.263507	-1.225612	366.765961	0.231258
2.500000	1.895111	267.770599	0.263317	-1.412008	367.338531	0.231576
2.510000	2.007601	267.573120	0.263101	-1.345273	366.461670	0.231577
2.520000	2.049583	267.742126	0.263130	-1.329165	366.269226	0.231561
2.530000	2.029669	267.573181	0.263255	-1.283601	366.402039	0.231604
2.540000	1.960237	267.302246	0.263104	-1.145990	366.295959	0.231776
2.550000	1.822988	267.586914	0.263074	-1.294187	366.196533	0.231861
2.560000	2.150233	267.219330	0.263028	-1.017124	365.667603	0.231798
2.570000	1.853667	267.859863	0.263070	-1.355398	366.494232	0.231819
2.580000	1.948934	267.170013	0.263081	-1.140928	365.979675	0.231810
2.590000	1.970463	267.125641	0.263016	-1.151053	366.317017	0.231888
2.600000	2.001143	266.772552	0.263115	-1.332847	366.495331	0.231727
2.610000	2.130318	266.336975	0.263341	-1.385774	366.779633	0.231617
2.620000	2.210514	266.437805	0.263443	-1.547778	367.493469	0.231685
2.630000	2.399972	265.678802	0.263387	-1.371047	367.401520	0.231674
2.640000	2.204594	266.014801	0.263602	-1.663297	368.640778	0.231740
2.650000	2.499006	265.112823	0.263816	-1.445605	368.759308	0.231862
2.660000	2.391360	264.881866	0.263744	-1.488407	369.438721	0.232007
2.670000	2.282637	264.678253	0.263683	-1.426275	369.308044	0.232159
2.680000	2.338075	264.591095	0.263569	-1.459872	369.178192	0.232234
2.690000	2.277255	264.811188	0.263499	-1.675263	369.254913	0.232232
2.700000	2.460254	264.303925	0.263573	-1.659155	368.953552	0.232017
2.710000	2.239579	264.640808	0.263757	-1.946343	370.068542	0.232091
2.720000	2.312778	263.823883	0.263691	-1.673422	369.887634	0.232086
2.730000	2.140544	263.899567	0.263570	-1.846011	369.784882	0.232136
2.740000	2.360681	263.676788	0.263733	-1.826681	369.941193	0.232109
2.750000	2.444107	263.275543	0.263875	-1.837267	370.113007	0.232045
2.760000	2.407507	262.790070	0.263939	-1.961071	370.501068	0.232083
2.770000	2.601270	261.962006	0.264098	-1.765470	370.098022	0.232069
2.780000	2.303628	262.323822	0.264105	-2.036549	370.809509	0.232184
2.790000	2.410736	261.732788	0.263978	-1.892035	370.105347	0.232188
2.800000	2.377366	261.888184	0.264020	-1.960150	370.262634	0.232203
2.810000	2.368754	261.775635	0.264003	-2.001571	370.003845	0.232277
2.820000	2.466174	262.171509	0.263897	-2.044834	369.816498	0.232306
2.830000	2.261108	262.285675	0.263927	-2.071067	370.046204	0.232353
2.840000	2.617417	262.031433	0.264023	-1.790783	369.485657	0.232375
2.850000	2.242270	262.886261	0.264047	-2.111568	370.252502	0.232451
2.860000	2.575973	262.731110	0.264313	-1.884671	369.558929	0.232460
2.870000	2.531838	263.371918	0.264376	-1.875006	369.357849	0.232480
2.880000	2.619570	263.555817	0.264437	-1.869483	368.577393	0.232572
2.890000	2.629796	264.128571	0.264482	-1.648109	367.929474	0.232837
2.900000	2.691155	264.640442	0.264578	-1.642586	367.546783	0.233148
2.910000	2.854777	264.905731	0.264458	-1.315358	366.276917	0.233300
2.920000	2.599117	266.246735	0.264670	-1.523845	366.475403	0.233616
2.930000	2.826789	266.792572	0.264634	-1.267033	364.980072	0.233789
2.940000	2.683081	268.198883	0.264412	-1.235277	363.937988	0.234039
2.950000	2.599655	269.019958	0.264269	-0.919094	362.666870	0.234366
2.960000	2.558212	270.205200	0.264153	-0.781943	361.465424	0.234607
2.970000	2.417195	271.229919	0.264109	-0.752948	360.143646	0.234759
2.980000	2.708916	271.875183	0.264100	-0.597388	358.579590	0.234811
2.990000	2.310087	273.331726	0.264114	-0.725794	358.183258	0.234984
3.000000	2.600732	273.598022	0.264076	-0.536637	356.727448	0.234992
3.010000	2.438725	274.570312	0.264029	-0.555967	356.292847	0.235154
3.020000	2.486089	275.252869	0.264039	-0.313882	355.221649	0.235265
3.030000	2.281561	276.108459	0.263988	-0.493834	354.517822	0.235280
3.040000	2.223970	277.220001	0.264007	-0.415594	353.808502	0.235375
3.050000	2.295017	277.990448	0.263841	-0.298234	352.501678	0.235515
3.060000	1.789618	280.067841	0.263584	-0.532494	352.413300	0.235825
3.070000	1.889191	281.028778	0.263596	-0.034518	351.086578	0.236222
3.080000	1.756786	282.821167	0.263405	0.318024	350.189636	0.236743
3.090000	1.750327	283.479065	0.263334	0.879973	349.057739	0.237343
3.100000	1.764321	284.697540	0.263400	1.100887	347.923859	0.237808
3.110000	1.761630	286.048218	0.263336	1.347114	346.462891	0.238268
3.120000	1.782621	286.539032	0.263102	1.744759	344.706116	0.238795
3.130000	1.453762	287.846588	0.263206	1.654092	344.226318	0.239353
3.140000	1.730951	287.950165	0.263295	1.945883	343.123169	0.239589
3.150000	1.578093	288.773041	0.263368	1.920570	342.558960	0.239965
3.160000	1.629225	289.266235	0.263358	2.084414	341.297180	0.240400
3.170000	1.551182	290.512238	0.263158	2.083494	340.606415	0.240709
3.180000	1.275607	291.315216	0.262858	2.090858	339.828552	0.241099
3.190000	1.329969	291.322113	0.262926	2.298424	339.105286	0.241245
3.200000	1.004877	292.480682	0.262963	1.946803	339.536926	0.241401
3.210000	1.178188	292.664185	0.262863	1.938519	338.648712	0.241267
3.220000	1.012412	293.487518	0.262840	1.635683	338.654175	0.241153
3.230000	1.150738	293.598267	0.262912	1.485185	338.281311	0.240963
3.240000	0.973122	294.114166	0.262784	1.257828	338.508942	0.240707
3.250000	1.025868	294.378510	0.262810	1.088001	338.580200	0.240362
3.260000	1.248158	294.286163	0.262705	1.150133	338.147491	0.240072
3.270000	0.952669	294.666168	0.262849	0.670566	339.145569	0.239666
3.280000	1.159888	294.021545	0.262816	0.802654	338.870544	0.239294
3.290000	1.009183	294.066772	0.262829	0.595087	339.240540	0.239065
3.300000	1.007568	293.368378	0.262749	0.626843	339.208130	0.238829
3.310000	1.002186	293.251495	0.262995	0.344257	339.736633	0.238478
3.320000	1.019409	293.308319	0.262759	0.309279	339.423218	0.238264
3.330000	1.118982	292.687744	0.262788	0.304677	339.238434	0.238007
3.340000	0.932754	293.258026	0.263025	-0.217692	339.848175	0.237635
3.350000	1.090994	292.838593	0.262860	-0.032217	339.323425	0.237557
3.360000	0.980119	292.988953	0.263007	-0.239784	339.939697	0.237151
3.370000	1.092071	292.921753	0.262871	-0.256352	339.378357	0.237073
3.380000	1.071618	293.098602	0.263149	-0.358985	340.359497	0.236828
3.390000	1.138358	293.113220	0.262987	-0.463919	340.075836	0.236692
3.400000	1.206714	292.538086	0.262985	-0.307899	339.874481	0.236607
3.410000	1.038248	292.783661	0.263298	-0.566552	340.860474	0.236596
3.420000	1.353113	292.349670	0.263174	-0.456555	340.325745	0.236454
3.430000	1.168499	292.362762	0.263414	-0.523290	340.992615	0.236354
3.440000	1.493591	292.281067	0.263446	-0.359445	340.513245	0.236273
3.450000	1.314360	291.936188	0.263602	-0.476345	341.274689	0.236229
3.460000	1.456453	291.708649	0.263730	-0.424339	341.473206	0.236149
3.470000	1.671207	291.374268	0.263695	-0.053848	341.191406	0.236429
3.480000	1.456991	291.746521	0.263896	-0.243926	342.240723	0.236670
3.490000	1.739024	291.442017	0.263831	0.102633	341.639709	0.236957
3.500000	1.481750	291.695740	0.263939	0.179953	341.953491	0.237512
3.510000	1.731489	291.635223	0.263950	0.379235	341.568787	0.237669
3.520000	1.459682	292.404205	0.263886	0.435384	341.558197	0.238197
3.530000	1.507585	292.353302	0.263827	0.763994	341.229675	0.238741
3.540000	1.650754	292.183136	0.263961	0.953151	341.054810	0.238923
3.550000	1.431694	293.266693	0.263852	0.773198	341.084839	0.239283
3.560000	1.495744	292.940033	0.263771	1.077415	340.404175	0.239678
3.570000	1.414471	293.264557	0.263895	1.066370	340.573547	0.239928
3.580000	1.443535	293.334442	0.263644	1.165321	339.632660	0.240206
3.590000	1.370874	293.693878	0.263906	1.057625	339.913177	0.240296
3.600000	1.290678	293.843292	0.263545	1.087540	339.023956	0.240568
3.610000	1.394018	293.441925	0.263715	1.267493	338.914856	0.240488
3.620000	1.170114	294.259857	0.263594	1.038295	339.044464	0.240633
3.630000	1.350960	293.757294	0.263558	1.305233	338.578613	0.240536
3.640000	1.061930	293.930237	0.263592	1.192935	338.783875	0.240501
3.650000	1.303057	293.426178	0.263557	1.373348	338.399658	0.240419
3.660000	1.115753	293.712128	0.263559	1.159798	338.615295	0.240269
3.670000	1.102297	293.396027	0.263586	1.052562	338.233795	0.240031
3.680000	1.237931	293.421753	0.263499	1.149673	337.797943	0.239931
3.690000	0.995727	294.135864	0.263484	0.854200	338.281342	0.239689
3.700000	1.186261	293.988922	0.263472	0.943946	338.015198	0.239436
3.710000	1.009721	294.653595	0.263416	0.775039	338.407928	0.239473
3.720000	1.300904	294.474426	0.263459	0.916792	338.359833	0.239201
3.730000	0.955360	295.156189	0.263492	0.748346	338.732910	0.239331
3.740000	1.234702	295.410309	0.263443	0.810017	338.408936	0.239162
3.750000	1.353113	295.154144	0.263540	0.891019	338.223846	0.239166
3.760000	1.109832	295.821930	0.263437	0.653537	338.288513	0.239143
3.770000	1.320819	295.418396	0.263616	0.881354	337.839966	0.239021
3.780000	1.233625	295.814880	0.263529	0.666884	337.991791	0.239060
3.790000	1.410703	295.361206	0.263544	0.789307	337.412842	0.238825
3.800000	1.195949	295.409363	0.263714	0.715669	337.897614	0.238845
3.810000	1.399401	295.382721	0.263606	0.728555	337.302429	0.238760
3.820000	1.421468	294.957611	0.263741	0.803114	337.130951	0.238465
3.830000	1.222861	295.226776	0.263659	0.657679	337.550751	0.238574
3.840000	1.408550	294.802643	0.263756	0.823825	336.995300	0.238323
3.850000	1.264305	294.980347	0.263711	0.599229	337.243469	0.238209
3.860000	1.484441	294.353363	0.263788	0.936583	336.995239	0.238095
3.870000	1.292831	295.035065	0.263766	0.671026	337.404327	0.238050
3.880000	1.476367	294.750763	0.263704	0.650775	337.303162	0.237892
