time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.290000	10.738715	238.067047	0.244290	-13.365887	414.506897	0.189702
0.300000	10.740096	238.938797	0.244395	-13.401948	415.116180	0.189963
0.310000	10.782437	239.381317	0.244135	-13.110765	414.662201	0.190289
0.320000	10.690850	239.910553	0.244224	-13.116148	415.102264	0.190491
0.330000	10.775994	240.043320	0.244428	-13.230791	414.709625	0.190533
0.340000	10.964231	239.731476	0.244518	-13.229176	413.764526	0.190514
0.350000	10.600644	240.078369	0.244571	-13.657069	414.052704	0.190527
0.360000	11.065944	239.519104	0.245033	-13.697436	412.855408	0.190315
0.370000	10.921889	239.645676	0.244963	-14.018760	412.164581	0.190520
0.380000	11.042932	239.575195	0.244855	-13.892276	411.340210	0.190914
0.390000	10.880008	239.978622	0.244902	-13.706049	411.567841	0.191522
0.400000	10.874946	240.006744	0.244822	-13.337898	410.943542	0.191835
0.410000	11.046153	240.080978	0.245001	-13.146289	410.060730	0.191959
0.420000	10.748840	240.986252	0.244812	-13.361581	410.776550	0.192299
0.430000	10.914986	241.106979	0.244825	-13.245862	410.091217	0.192192
0.440000	10.649429	241.613647	0.244693	-13.355122	410.606384	0.192302
0.450000	10.835365	241.840866	0.244719	-13.246937	409.937317	0.192521
0.460000	10.654491	242.432449	0.244757	-13.617240	410.109375	0.192703
0.470000	10.691311	242.744598	0.244706	-13.623161	409.599152	0.193095
0.480000	10.961470	242.857254	0.244767	-13.398180	408.490234	0.193584
0.490000	10.727209	243.592392	0.244935	-13.427244	408.394653	0.194017
0.500000	10.869422	243.756653	0.245029	-13.250167	406.848663	0.194447
0.510000	10.755283	244.219635	0.244942	-13.154362	406.719421	0.195128
0.520000	10.986322	244.524002	0.245231	-13.068783	405.848694	0.195556
0.530000	10.827540	245.766388	0.245085	-13.171585	405.848419	0.196628
0.540000	10.861598	246.047165	0.245402	-12.802897	405.554199	0.197684
0.550000	11.096780	246.411499	0.245526	-12.347553	404.656128	0.198955
0.560000	10.932475	247.093292	0.245913	-12.405683	405.157257	0.200394
0.570000	11.444259	247.111435	0.246317	-11.695757	403.897156	0.201730
0.580000	11.346229	247.642014	0.246444	-11.305539	403.550354	0.203167
0.590000	11.472333	247.344635	0.246876	-10.792067	403.115692	0.204253
0.600000	11.528022	247.980820	0.247431	-10.539098	403.456482	0.205387
0.610000	11.680361	248.156876	0.247557	-10.137579	403.492523	0.206613
0.620000	11.891150	248.352524	0.247766	-9.626798	403.120087	0.207643
0.630000	11.831318	249.021866	0.248321	-9.651017	403.529663	0.208633
0.640000	12.138296	249.204239	0.248719	-9.292556	402.612183	0.209607
0.650000	12.249674	249.673569	0.249052	-9.231736	402.490814	0.210702
0.660000	12.536862	249.251480	0.249461	-8.490054	401.875336	0.211733
0.670000	12.549748	249.628082	0.249725	-8.327508	402.203217	0.212510
0.680000	12.570459	249.418747	0.249974	-8.235470	401.669067	0.212942
0.690000	12.693343	249.370056	0.250007	-8.097145	401.277985	0.213215
0.700000	12.404314	249.695221	0.250040	-8.389943	401.633148	0.213395
0.710000	12.586568	249.337311	0.250159	-8.357111	400.810974	0.213305
0.720000	12.407075	249.727402	0.250216	-8.655290	400.384003	0.213450
0.730000	12.442053	249.467087	0.249961	-8.564330	399.273529	0.213743
0.740000	12.046709	249.666855	0.250051	-8.612770	399.518921	0.213984
0.750000	12.195366	249.498718	0.250065	-8.461527	398.788971	0.214149
0.760000	12.231264	249.463394	0.249699	-8.286064	398.155853	0.214200
0.770000	11.832239	249.699005	0.249594	-8.571327	399.033386	0.214028
0.780000	11.976753	249.569870	0.249427	-8.484672	398.460327	0.213387
0.790000	11.695548	250.173676	0.249120	-8.926021	398.940430	0.212745
0.800000	11.802323	249.752426	0.248852	-9.223124	399.362183	0.211797
0.810000	11.641240	250.407867	0.248903	-9.673623	400.811951	0.211218
0.820000	11.757220	250.321014	0.248561	-9.694076	401.374603	0.210654
0.830000	11.930730	249.804047	0.248441	-9.663397	401.716400	0.209906
0.840000	11.681281	249.792740	0.248412	-10.072452	403.210175	0.209295
0.850000	11.835461	248.961945	0.248384	-10.064379	403.884827	0.208285
0.860000	11.710276	248.973663	0.248311	-10.408309	404.367859	0.207676
0.870000	11.839143	248.172760	0.248033	-10.230692	404.083832	0.207045
0.880000	11.539528	247.936096	0.247888	-10.571930	405.021820	0.206280
0.890000	11.500868	247.075287	0.247780	-10.960533	404.736053	0.205411
0.900000	11.522038	246.575668	0.247472	-10.850196	405.011566	0.204833
0.910000	11.251880	246.069427	0.247481	-11.075177	405.841278	0.204082
0.920000	11.260164	245.192902	0.247021	-11.037501	405.898285	0.203348
0.930000	11.127616	244.370621	0.247189	-11.360977	407.058105	0.202460
0.940000	11.310790	243.263702	0.247082	-11.227496	407.130432	0.201390
0.950000	10.896576	242.927658	0.246807	-11.681224	408.500916	0.200738
0.960000	11.085734	241.801682	0.246796	-11.609101	408.999756	0.200025
0.970000	10.961470	241.178329	0.246569	-11.312536	409.343872	0.199544
0.980000	10.889213	240.926483	0.246332	-11.517603	410.654205	0.199052
0.990000	11.146025	240.106308	0.246484	-11.512220	411.280334	0.198251
1.000000	11.003812	239.575684	0.246420	-11.796406	412.621033	0.197719
1.010000	11.212299	238.263885	0.246372	-12.088665	413.033600	0.196875
1.020000	10.802688	238.412369	0.246253	-12.432594	414.100098	0.196612
1.030000	10.997369	237.432800	0.246249	-12.511176	414.008240	0.196159
1.040000	10.900258	236.851395	0.245862	-12.382539	413.639557	0.196029
1.050000	10.748380	236.733124	0.245953	-12.557463	414.245667	0.195973
1.060000	10.996448	236.275269	0.245796	-12.367469	413.570282	0.195787
1.070000	10.728590	236.161148	0.245634	-12.477268	413.937653	0.195784
1.080000	10.937998	235.296341	0.245524	-12.171014	414.068817	0.195577
1.090000	10.539892	235.095367	0.245482	-12.380386	415.917969	0.195453
1.100000	10.656793	234.227081	0.245598	-12.260360	416.296722	0.195217
1.110000	10.754824	233.813629	0.245437	-11.933655	416.814178	0.195166
1.120000	10.596962	233.604538	0.245275	-11.932040	417.527039	0.194865
1.130000	10.675202	232.668106	0.245144	-12.254979	416.594635	0.193628
1.140000	10.503074	232.470886	0.245174	-13.106460	417.064636	0.192380
1.150000	10.725828	231.626816	0.244851	-13.328210	417.254242	0.191136
1.160000	10.433578	231.831955	0.244656	-13.879359	418.959167	0.190102
1.170000	10.556461	231.193619	0.244781	-13.764178	419.144806	0.189097
1.180000	10.578093	231.329727	0.244539	-13.971396	419.514252	0.188471
1.190000	10.278017	231.184357	0.244180	-14.182921	420.690796	0.187899
1.200000	10.358099	230.398407	0.244298	-13.923494	421.323639	0.187367
1.210000	10.293205	230.337936	0.244529	-14.134480	422.404114	0.187003
1.220000	10.761267	229.678009	0.244346	-13.989158	422.372009	0.186494
1.230000	10.343371	230.095413	0.244498	-14.223827	423.636383	0.186339
1.240000	10.642065	229.368561	0.244488	-14.180230	423.805115	0.186101
1.250000	10.723988	229.381729	0.244491	-14.355692	423.730255	0.186195
1.260000	10.588218	229.553284	0.244447	-14.140939	424.314728	0.186852
1.270000	10.936617	229.397247	0.244752	-13.687748	424.377350	0.187434
1.280000	10.815114	230.018662	0.244764	-13.443392	424.371613	0.188447
1.290000	11.006113	229.779480	0.244551	-12.532167	423.871704	0.189755
1.300000	10.732272	230.290848	0.244882	-12.032151	424.657745	0.191197
1.310000	11.048915	229.884521	0.244907	-11.238798	423.575348	0.192461
1.320000	10.996448	229.537537	0.244954	-10.680653	423.318024	0.193805
1.330000	11.018999	229.225647	0.245194	-10.536408	423.326782	0.194936
1.340000	11.132678	228.852875	0.245298	-10.082140	422.646393	0.195946
1.350000	10.997369	229.012573	0.245294	-9.815716	422.472534	0.196954
1.360000	11.395934	228.033783	0.245517	-9.396434	421.618378	0.197299
1.370000	11.094018	228.546021	0.245482	-9.578357	421.697540	0.197523
1.380000	11.386269	228.015701	0.245531	-9.775887	420.284241	0.197140
1.390000	11.314932	227.751831	0.245443	-10.129504	420.047241	0.196670
1.400000	11.102303	228.233017	0.245123	-10.427685	419.969177	0.196170
1.410000	11.233931	228.319931	0.245097	-10.412614	419.677765	0.195575
1.420000	10.986322	229.163574	0.244705	-10.376015	419.940887	0.195290
1.430000	11.128076	229.124496	0.244505	-10.237690	419.197296	0.194722
1.440000	10.697754	230.407150	0.244268	-10.598304	420.208466	0.194370
1.450000	10.678424	231.012070	0.243785	-10.307660	419.657349	0.193862
1.460000	10.649429	231.751801	0.243531	-10.652665	419.313568	0.193147
1.470000	10.422532	232.782379	0.243206	-10.869035	419.132355	0.192441
1.480000	10.568427	233.413116	0.243026	-10.868496	418.748108	0.191709
1.490000	10.383872	234.529495	0.242617	-11.456244	418.033295	0.190695
1.500000	10.754824	235.176361	0.242442	-11.652160	416.302979	0.189455
1.510000	10.522404	236.832596	0.242493	-12.599446	416.307434	0.188093
1.520000	10.779676	237.806305	0.242148	-12.746922	414.522736	0.186718
1.530000	10.783818	239.223587	0.241978	-13.182888	413.110413	0.185309
1.540000	10.637923	240.492157	0.241781	-13.380957	411.842865	0.184073
1.550000	10.677963	241.609467	0.241336	-13.499368	409.526459	0.182464
1.560000	10.583615	242.879486	0.241286	-14.107568	408.319672	0.180764
1.570000	10.701896	243.720291	0.240958	-14.161930	406.469818	0.179121
1.580000	10.523324	245.662415	0.240890	-14.682937	406.204773	0.177646
1.590000	10.739175	246.476334	0.240566	-14.421895	404.825623	0.176054
1.600000	10.759426	247.763504	0.240509	-14.585518	404.016510	0.174497
1.610000	10.551398	248.680115	0.240338	-15.110831	404.231232	0.173119
1.620000	10.622735	249.415527	0.240276	-15.312129	404.066528	0.171909
1.630000	10.544035	250.007172	0.240263	-15.647447	405.358551	0.171273
1.640000	10.804529	250.063461	0.240173	-15.614077	404.731750	0.170779
1.650000	10.648508	250.923126	0.240374	-15.891804	405.161072	0.170405
1.660000	10.929254	250.737488	0.240256	-16.069958	404.068237	0.169876
1.670000	10.903020	250.902740	0.240414	-16.809487	403.502106	0.169232
1.680000	10.895656	250.851440	0.240395	-17.098517	403.003479	0.168994
1.690000	10.905781	250.960861	0.240309	-17.420379	401.847961	0.168991
1.700000	10.650809	251.282730	0.240300	-17.873570	400.897644	0.169643
1.710000	11.009795	251.003113	0.240253	-17.297662	399.132141	0.170608
1.720000	10.641145	251.998642	0.240168	-16.957500	398.478119	0.171931
1.730000	10.773232	251.852478	0.240166	-16.435954	397.072632	0.172835
1.740000	10.606167	252.089645	0.240073	-16.153922	396.904877	0.173847
1.750000	10.616292	252.675278	0.240129	-15.881039	396.705780	0.174973
1.760000	10.660934	252.646347	0.240290	-15.905797	397.001038	0.176208
1.770000	10.660014	253.069656	0.240347	-15.605464	397.893250	0.178313
1.780000	10.884150	252.656555	0.240683	-14.588208	397.655090	0.180294
1.790000	10.812813	253.413925	0.241046	-14.149550	398.727203	0.182422
1.800000	11.226107	252.966003	0.241533	-13.735652	398.538574	0.184104
1.810000	11.245437	253.017426	0.241747	-13.133909	399.360596	0.185926
1.820000	11.610404	252.821121	0.242145	-12.674799	399.675018	0.187072
1.830000	11.756760	252.815079	0.242404	-12.375542	399.568268	0.188034
1.840000	11.823034	253.149597	0.242719	-12.463812	399.851898	0.188682
1.850000	12.001606	253.120972	0.242579	-12.060138	399.421234	0.189015
1.860000	11.759521	254.225235	0.242750	-12.256593	399.761749	0.189243
1.870000	11.961565	254.420746	0.242739	-12.181779	397.600433	0.188460
1.880000	11.807386	255.439026	0.242581	-12.874482	395.689514	0.187150
1.890000	11.646303	256.285095	0.242555	-13.649534	394.502655	0.185629
1.900000	11.794960	257.165466	0.242509	-14.074737	393.736328	0.184245
1.910000	11.583711	257.993103	0.242494	-14.445040	393.655060	0.183288
1.920000	11.748476	258.596954	0.242268	-14.158700	392.583984	0.182650
1.930000	11.553335	259.761414	0.242444	-14.434813	393.504822	0.182469
1.940000	11.634336	259.549042	0.242393	-14.088730	393.415314	0.182122
1.950000	11.465429	259.839111	0.242451	-14.243203	394.045837	0.181874
1.960000	11.633877	259.525055	0.242728	-14.489174	394.887604	0.181565
1.970000	11.705673	258.931946	0.242848	-14.918682	395.982605	0.181403
1.980000	11.488441	258.146240	0.243106	-15.251847	397.248871	0.181687
1.990000	11.832699	256.825897	0.243414	-14.970891	397.785706	0.181894
2.000000	11.671156	256.163483	0.243831	-15.447763	399.380371	0.182479
2.010000	11.905877	254.420334	0.244115	-15.028481	399.417358	0.182928
2.020000	12.014953	253.657272	0.244383	-14.973582	400.222595	0.183437
2.030000	12.027379	252.657745	0.244525	-14.928909	400.897095	0.183799
2.040000	12.032903	251.741409	0.244597	-14.898768	401.611237	0.184368
2.050000	11.898513	251.149857	0.244839	-14.766901	402.339111	0.184952
2.060000	12.064658	249.991745	0.244835	-14.206064	402.323486	0.185499
2.070000	11.811989	250.025085	0.244937	-14.389063	403.382965	0.186135
2.080000	11.963866	249.144989	0.245038	-14.121563	403.047882	0.186580
2.090000	11.815670	249.050797	0.244940	-14.283032	403.621277	0.187168
2.100000	11.811528	248.454056	0.244981	-14.304023	403.905792	0.187627
2.110000	11.585551	248.122070	0.245105	-14.335779	404.093353	0.188245
2.120000	11.620990	247.991852	0.245237	-14.319093	404.681244	0.189191
2.130000	11.897132	247.166321	0.245304	-13.612935	404.584229	0.190130
2.140000	11.771487	247.064194	0.245854	-13.520897	405.925903	0.191162
2.150000	11.993321	246.200378	0.245979	-13.257165	406.006439	0.191850
2.160000	11.975833	245.781723	0.246230	-13.183965	407.008850	0.192837
2.170000	11.964327	245.050461	0.246600	-12.690407	407.522522	0.193778
2.180000	12.163150	244.770569	0.246776	-12.416448	408.063293	0.194688
2.190000	12.070182	244.168365	0.247064	-12.403530	408.711182	0.195531
2.200000	12.274527	243.309143	0.247428	-11.826009	408.664642	0.196256
2.210000	12.252436	243.617706	0.247585	-11.730203	409.788605	0.196956
2.220000	12.606818	243.139206	0.247683	-11.585419	409.374023	0.197190
2.230000	12.337580	243.127167	0.247754	-11.781335	409.791901	0.197562
2.240000	12.355068	243.089935	0.247698	-11.798558	409.718445	0.197636
2.250000	12.242770	243.170288	0.247644	-12.006316	409.700073	0.197882
2.260000	12.262561	243.012253	0.247891	-12.105350	409.685730	0.197998
2.270000	12.385444	242.424057	0.247945	-12.005778	409.172791	0.198141
2.280000	12.056834	242.290314	0.248082	-12.240446	409.888000	0.198647
2.290000	12.364273	241.295135	0.248179	-11.760344	409.745026	0.199248
2.300000	12.142439	240.716995	0.248327	-11.729126	410.780273	0.200315
2.310000	12.244612	239.655396	0.248465	-11.033733	411.955688	0.201541
2.320000	12.325153	238.396332	0.248812	-10.650512	413.718140	0.202859
2.330000	12.329756	236.701324	0.249230	-10.202704	415.815186	0.203998
2.340000	12.411677	234.866364	0.249273	-9.584815	417.028381	0.205113
2.350000	12.151644	233.787964	0.249566	-9.121937	419.379608	0.206153
2.360000	12.195366	231.524826	0.249602	-8.478213	420.559418	0.206654
2.370000	11.881484	229.764801	0.249772	-8.684355	422.592041	0.207025
2.380000	11.883326	227.443085	0.250039	-8.588012	424.223022	0.207171
2.390000	11.670236	225.580338	0.250134	-8.751634	425.634644	0.207268
2.400000	11.635258	223.830917	0.250177	-9.135931	426.871185	0.207273
2.410000	11.799561	222.125595	0.250260	-8.896956	427.333557	0.207351
2.420000	11.454844	221.418976	0.250359	-9.316238	428.846191	0.207536
2.430000	11.537227	220.087585	0.250083	-9.308165	428.664795	0.207612
2.440000	11.424008	220.016418	0.249953	-9.499774	429.526062	0.207704
2.450000	11.275812	219.285172	0.249692	-9.479323	429.819000	0.207677
2.460000	11.055819	219.265030	0.249384	-9.818408	430.959534	0.207779
2.470000	10.960089	219.170273	0.249029	-9.750590	432.055634	0.207874
2.480000	11.078370	218.923798	0.248745	-9.602038	432.174438	0.208003
2.490000	10.538052	219.444946	0.248533	-9.909906	433.217651	0.208167
2.500000	10.858377	219.220184	0.248286	-9.526148	432.914764	0.208298
2.510000	10.723988	219.644470	0.248103	-9.532068	432.947601	0.208285
2.520000	10.808210	219.480896	0.247905	-9.469633	432.589630	0.208075
2.530000	10.724447	220.127945	0.247727	-9.646174	432.050812	0.207806
2.540000	10.818336	220.594589	0.247489	-9.683311	431.396332	0.207258
2.550000	10.953646	221.280182	0.247187	-9.818946	430.232361	0.206694
2.560000	10.992766	223.205460	0.246930	-10.077835	430.475708	0.206328
2.570000	11.248198	224.492477	0.246591	-9.772119	429.093353	0.205864
2.580000	11.146485	226.535080	0.246135	-10.017553	428.466614	0.205357
2.590000	11.385809	228.191498	0.245707	-9.932512	426.740448	0.204839
2.600000	11.182844	230.046844	0.245373	-10.133811	425.374390	0.204268
2.610000	11.196191	231.833588	0.244884	-10.265139	423.316528	0.203768
2.620000	11.335643	233.178757	0.244457	-10.196246	420.883636	0.203283
2.630000	10.995988	235.009125	0.244235	-10.360406	419.279480	0.202899
2.640000	10.947203	235.776932	0.243691	-10.195707	416.855042	0.202527
2.650000	11.004272	237.282562	0.243689	-10.300124	415.483398	0.202263
2.660000	11.144184	237.858200	0.243490	-9.751667	413.713440	0.201893
2.670000	11.043853	238.819687	0.243407	-9.998177	412.751251	0.201382
2.680000	11.107825	239.415421	0.243416	-10.236075	411.669159	0.200694
2.690000	11.411121	239.358856	0.243341	-10.140807	410.729889	0.199818
2.700000	11.116110	239.822067	0.243497	-10.646207	411.347961	0.198796
2.710000	11.474175	239.244507	0.243706	-10.901328	411.433411	0.197689
2.720000	11.530784	239.245193	0.244020	-11.415338	412.766449	0.196793
2.730000	11.717179	238.480881	0.243968	-11.465932	413.151886	0.195887
2.740000	11.705673	238.503159	0.244134	-11.524061	413.842926	0.195016
2.750000	11.872279	238.198425	0.244007	-11.705445	413.422638	0.193773
2.760000	11.884246	237.727005	0.243975	-12.177474	412.870667	0.192422
2.770000	11.768726	238.200027	0.243991	-12.834115	413.914642	0.191246
2.780000	11.838682	237.680969	0.243757	-13.056943	413.945404	0.190060
2.790000	11.607183	237.858170	0.243649	-13.462768	414.847534	0.188920
2.800000	11.762282	237.539352	0.243451	-13.600555	414.967255	0.188074
2.810000	11.595217	237.677032	0.243506	-13.863750	415.802795	0.187279
2.820000	11.528482	236.884598	0.243325	-13.827150	416.092194	0.186484
2.830000	11.610865	235.923416	0.243281	-13.922956	416.324341	0.185781
2.840000	11.445640	235.578156	0.243324	-14.283032	417.504944	0.185086
2.850000	11.478777	234.249558	0.243204	-14.278187	417.202545	0.184337
2.860000	11.422168	233.698380	0.243277	-14.631805	417.937836	0.183634
2.870000	11.520198	232.658417	0.243076	-14.642570	417.872162	0.182858
2.880000	11.293301	232.030075	0.243070	-14.929985	418.860748	0.182208
2.890000	11.296522	230.964996	0.242987	-14.996187	419.254395	0.181508
2.900000	11.364637	230.054459	0.242884	-15.085533	419.779327	0.180911
2.910000	11.052136	229.942230	0.242741	-15.632915	421.597961	0.180919
2.920000	11.162133	228.744965	0.242653	-15.286294	422.771057	0.181577
2.930000	11.001970	227.709488	0.242892	-14.622656	424.733551	0.182701
2.940000	11.182844	225.652695	0.242977	-13.782477	425.780365	0.183773
2.950000	11.049835	224.295670	0.243148	-13.331978	427.628113	0.184832
2.960000	11.206316	222.075912	0.243423	-13.048868	429.042450	0.185509
2.970000	11.274431	219.583817	0.243638	-12.840035	431.168579	0.185935
2.980000	11.195730	217.734253	0.243997	-13.283537	434.503204	0.186574
2.990000	11.348989	215.200958	0.244133	-13.074704	436.485840	0.187243
3.000000	10.907622	213.595276	0.244278	-13.406254	438.152496	0.188103
3.010000	11.186986	211.233063	0.244260	-12.250672	439.037476	0.188979
3.020000	10.779216	209.720184	0.244433	-12.285658	440.289459	0.189697
3.030000	10.997369	207.973557	0.244302	-11.532673	441.336426	0.190438
3.040000	10.909003	206.539780	0.244183	-11.046650	441.565552	0.190694
3.050000	10.518261	206.147705	0.243903	-11.425565	443.063629	0.190846
3.060000	10.758965	204.999619	0.243403	-11.280242	443.363831	0.190560
3.070000	9.844934	204.864548	0.243172	-11.872834	444.210358	0.190089
3.080000	10.307472	203.920868	0.242952	-11.876602	443.974426	0.189271
3.090000	10.186430	204.128006	0.242556	-12.592987	444.251617	0.188351
3.100000	9.784183	203.528305	0.242343	-12.991278	444.349487	0.187287
3.110000	10.466254	203.287613	0.242007	-12.971363	443.879730	0.185999
3.120000	9.905226	204.128189	0.241644	-13.864289	444.705444	0.184996
3.130000	10.037774	204.203873	0.241174	-14.024143	444.450592	0.184003
3.140000	10.112792	205.339554	0.240826	-13.850832	444.870483	0.183298
3.150000	9.869787	205.203110	0.240326	-14.012840	444.330048	0.182492
3.160000	9.892339	206.101761	0.240193	-14.111336	445.234344	0.181980
3.170000	10.046978	206.458969	0.239985	-14.051054	444.846283	0.181258
3.180000	9.940204	206.579941	0.239762	-14.324476	444.260223	0.180439
3.190000	10.014762	207.472260	0.239777	-14.439119	444.540619	0.179713
3.200000	10.117855	207.851730	0.239688	-14.616734	443.529694	0.178905
3.210000	10.100366	208.579102	0.239571	-14.962279	443.430420	0.178140
3.220000	10.357638	208.837250	0.239334	-14.601126	442.085663	0.177418
3.230000	10.104048	210.004288	0.239515	-15.049472	441.822174	0.177004
3.240000	10.295506	210.356888	0.239316	-14.603279	440.475952	0.176467
3.250000	10.293205	210.621918	0.239343	-14.485407	439.625244	0.175894
3.260000	10.411026	211.663010	0.239432	-14.829336	439.550781	0.175477
3.270000	10.576251	212.117386	0.239369	-14.537076	439.062134	0.174904
3.280000	10.477760	213.277191	0.239269	-14.947208	439.468414	0.174754
3.290000	10.763568	213.743042	0.239271	-14.546764	438.752777	0.174458
3.300000	10.600644	214.951218	0.239260	-14.829874	439.011810	0.174353
3.310000	10.737795	214.893524	0.239361	-15.113522	438.119202	0.174092
3.320000	11.011636	214.826553	0.239540	-15.017717	437.404968	0.173918
3.330000	10.690390	215.163223	0.239618	-15.489745	436.950317	0.173919
3.340000	10.907622	215.075455	0.239535	-15.461219	436.049072	0.174113
3.350000	10.725369	215.647232	0.239690	-15.195872	435.662415	0.174658
3.360000	10.881848	215.445328	0.239510	-14.634497	433.933929	0.175164
3.370000	10.816956	216.344284	0.239560	-14.592515	433.555939	0.175769
3.380000	10.856075	216.429062	0.239445	-14.269038	432.472534	0.176190
3.390000	10.687168	216.714798	0.239202	-14.173771	431.882935	0.176480
3.400000	10.460272	217.352936	0.239155	-14.383681	431.800598	0.176935
3.410000	10.376048	217.493210	0.239135	-14.374531	431.008240	0.177339
3.420000	10.414708	218.354782	0.239064	-14.598435	430.803741	0.178001
3.430000	10.698215	218.698608	0.238961	-14.199606	429.620178	0.178576
3.440000	10.484203	220.344574	0.239080	-14.190456	429.647552	0.179426
3.450000	10.622735	220.903229	0.238896	-13.831456	428.632446	0.179944
3.460000	10.642065	221.765457	0.238902	-13.614011	427.872803	0.180308
3.470000	10.683487	222.930130	0.239061	-13.545656	427.704468	0.180575
3.480000	10.868502	223.449387	0.239159	-13.745340	426.640381	0.180560
3.490000	10.737334	224.640167	0.239220	-14.097880	426.515717	0.180966
3.500000	11.000130	225.080475	0.239232	-13.710892	424.942657	0.181510
3.510000	10.816956	226.976883	0.239336	-13.842759	424.693817	0.182275
3.520000	10.953646	228.003815	0.239314	-13.484836	423.060791	0.182954
3.530000	11.174100	229.030579	0.239365	-12.948757	422.179810	0.183541
3.540000	10.992306	230.331573	0.239305	-12.945529	421.502594	0.183988
3.550000	11.125774	230.633286	0.239433	-12.767373	420.688812	0.184209
3.560000	11.056279	231.520309	0.239745	-12.885785	420.464081	0.184292
3.570000	11.288239	231.613327	0.239656	-12.943376	419.076874	0.184023
3.580000	11.051216	232.833344	0.239807	-13.457385	419.182861	0.183841
3.590000	11.302505	233.191696	0.239796	-13.280308	418.073120	0.183654
3.600000	11.246357	233.919327	0.239783	-13.205494	416.876068	0.183326
3.610000	11.278113	234.916061	0.239802	-13.704434	416.255493	0.183004
3.620000	11.329659	235.548065	0.239889	-13.658684	415.367279	0.182748
3.630000	11.259704	236.345276	0.239887	-13.929952	415.411133	0.182544
3.640000	11.366479	236.486725	0.239860	-13.905732	414.120880	0.182335
3.650000	11.036489	237.432785	0.240040	-14.271729	414.717834	0.182722
3.660000	11.403758	237.336990	0.240093	-13.893353	414.058258	0.183035
3.670000	11.354973	237.395264	0.240236	-13.781401	413.627716	0.183636
3.680000	11.589694	237.796509	0.240423	-13.372345	413.897675	0.184303
3.690000	11.671156	237.674698	0.240661	-12.813662	413.801331	0.184691
3.700000	11.549192	238.042404	0.240713	-13.212491	414.512634	0.185130
3.710000	11.858932	237.739639	0.240743	-12.683948	414.181030	0.185367
3.720000	11.561159	238.083755	0.240936	-12.946067	415.052582	0.185579
3.730000	11.753538	237.471832	0.240975	-12.891705	414.922668	0.185596
3.740000	11.911400	237.061707	0.241143	-12.782444	415.095581	0.185680
3.750000	11.811528	236.848160	0.241203	-13.049945	415.282135	0.185832
3.760000	11.873660	236.294998	0.241291	-13.079009	414.962280	0.185850
3.770000	11.691867	236.048447	0.241428	-13.124221	415.298920	0.185923
3.780000	11.859853	235.171600	0.241313	-13.026802	414.529144	0.185797
3.790000	11.449322	235.492218	0.241323	-13.421324	415.127960	0.185935
3.800000	11.608563	235.036316	0.241227	-13.298069	414.590210	0.185968
3.810000	11.561159	234.874069	0.241203	-13.469227	414.550293	0.186096
3.820000	11.253261	235.004272	0.241101	-13.738342	415.090118	0.186796
3.830000	11.212299	234.791687	0.241185	-13.293226	415.483429	0.187785
