time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-5.294719	433.900226	0.193921	3.595646	306.237868	0.212269
0.010000	-5.370708	433.382352	0.194016	3.655745	306.957363	0.212270
0.020000	-5.429113	432.787981	0.194092	3.720694	307.689659	0.212268
0.030000	-5.463107	432.070034	0.194138	3.790355	308.441746	0.212253
0.040000	-5.480949	431.231596	0.194154	3.857496	309.205062	0.212208
0.050000	-5.500929	430.321599	0.194151	3.909205	309.956066	0.212114
0.060000	-5.539845	429.410750	0.194139	3.931371	310.664224	0.211953
0.070000	-5.602086	428.559621	0.194126	3.914012	311.305683	0.211717
0.080000	-5.676187	427.793906	0.194111	3.854926	311.878113	0.211415
0.090000	-5.740830	427.097133	0.194086	3.760187	312.410147	0.211066
0.100000	-5.776114	426.421822	0.194046	3.641733	312.959333	0.210698
0.110000	-5.772956	425.711690	0.193990	3.513580	313.596946	0.210337
0.120000	-5.735682	424.924199	0.193931	3.388458	314.384773	0.210002
0.130000	-5.677736	424.044543	0.193887	3.275993	315.353985	0.209704
0.140000	-5.614177	423.087029	0.193876	3.182486	316.495388	0.209445
0.150000	-5.555224	422.085200	0.193906	3.111450	317.763804	0.209222
0.160000	-5.503434	421.076308	0.193972	3.063894	319.091864	0.209028
0.170000	-5.454894	420.087372	0.194053	3.037900	320.405496	0.208856
0.180000	-5.403170	419.128636	0.194126	3.027942	321.636241	0.208696
0.190000	-5.343893	418.196318	0.194173	3.024861	322.730772	0.208539
0.200000	-5.278045	417.281700	0.194190	3.017087	323.660346	0.208378
0.210000	-5.212896	416.380148	0.194186	2.992773	324.430059	0.208208
0.220000	-5.160590	415.494150	0.194178	2.941878	325.082692	0.208031
0.230000	-5.134805	414.629248	0.194182	2.857498	325.690479	0.207848
0.240000	-5.146176	413.787613	0.194203	2.736512	326.333244	0.207665
0.250000	-5.197632	412.965603	0.194234	2.580074	327.070210	0.207485
0.260000	-5.281583	412.157332	0.194264	2.394135	327.918413	0.207310
