time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.011368	334.459215	0.252820	-0.330421	311.880528	0.240830
0.010000	1.070678	334.802574	0.252933	-0.461798	311.410369	0.240835
0.020000	1.115129	335.139642	0.253011	-0.579683	311.001585	0.240819
0.030000	1.132082	335.465124	0.253033	-0.676500	310.690843	0.240770
0.040000	1.113285	335.773916	0.253005	-0.752903	310.476482	0.240691
0.050000	1.057047	336.059745	0.252945	-0.815263	310.324253	0.240599
0.060000	0.969066	336.317250	0.252875	-0.869457	310.186308	0.240517
0.070000	0.861060	336.548841	0.252805	-0.914805	310.022136	0.240460
0.080000	0.747559	336.771763	0.252730	-0.942394	309.811812	0.240431
0.090000	0.642267	337.017521	0.252640	-0.939521	309.558806	0.240416
0.100000	0.555480	337.319468	0.252527	-0.897887	309.285720	0.240395
0.110000	0.493181	337.692978	0.252392	-0.820526	309.027376	0.240352
0.120000	0.457353	338.119797	0.252247	-0.723142	308.822598	0.240284
0.130000	0.446561	338.547855	0.252110	-0.629033	308.703479	0.240197
0.140000	0.456184	338.909386	0.251993	-0.560369	308.682486	0.240104
0.150000	0.478484	339.148937	0.251902	-0.530238	308.742272	0.240013
0.160000	0.503250	339.246304	0.251832	-0.539043	308.835443	0.239923
0.170000	0.519619	339.222008	0.251772	-0.576465	308.898215	0.239827
0.180000	0.518961	339.123100	0.251709	-0.627486	308.874336	0.239718
0.190000	0.497756	338.998158	0.251632	-0.679169	308.739147	0.239599
0.200000	0.459073	338.875813	0.251539	-0.724872	308.512584	0.239477
0.210000	0.411799	338.758006	0.251436	-0.764335	308.254833	0.239368
0.220000	0.367807	338.629848	0.251335	-0.800715	308.046022	0.239279
0.230000	0.338127	338.477979	0.251254	-0.837174	307.957969	0.239209
0.240000	0.329431	338.304900	0.251206	-0.875162	308.029059	0.239148
0.250000	0.341984	338.130345	0.251194	-0.914647	308.252014	0.239078
0.260000	0.369720	337.979902	0.251213	-0.954942	308.579046	0.238983
0.270000	0.402473	337.869359	0.251248	-0.994852	308.941685	0.238855
0.280000	0.429630	337.795332	0.251284	-1.032263	309.276431	0.238702
0.290000	0.443954	337.737595	0.251314	-1.064270	309.545377	0.238539
0.300000	0.444355	337.670649	0.251341	-1.088623	309.743814	0.238391
0.310000	0.436723	337.576892	0.251371	-1.106086	309.892862	0.238276
0.320000	0.432399	337.454205	0.251411	-1.122512	310.021746	0.238205
0.330000	0.444308	337.315134	0.251459	-1.149297	310.148911	0.238176
0.340000	0.481566	337.179732	0.251507	-1.201175	310.271683	0.238175
0.350000	0.544444	337.066742	0.251544	-1.290917	310.369604	0.238184
0.360000	0.622194	336.987481	0.251565	-1.422018	310.418582	0.238187
0.370000	0.695544	336.944376	0.251568	-1.582500	310.406489	0.238172
0.380000	0.743582	336.933276	0.251561	-1.744066	310.340633	0.238134
0.390000	0.752360	336.946912	0.251551	-1.869290	310.243895	0.238077
0.400000	0.721222	336.977042	0.251542	-1.925371	310.144410	0.238004
0.410000	0.663599	337.014721	0.251534	-1.898464	310.067024	0.237923
0.420000	0.601536	337.050201	0.251521	-1.801170	310.031021	0.237842
0.430000	0.556342	337.074409	0.251501	-1.668891	310.051566	0.237770
