time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.260000	0.447808	199.941345	0.247717	0.567933	384.911469	0.243633
0.270000	0.528005	200.025070	0.247579	0.612576	384.488159	0.243369
0.280000	0.289030	200.522842	0.247088	0.515005	384.478851	0.243368
0.290000	0.355771	200.536819	0.247111	0.389361	384.275391	0.243244
0.300000	0.474720	199.964676	0.246915	0.754329	383.658234	0.243216
0.310000	0.173849	200.340469	0.246844	0.410071	383.902313	0.243257
0.320000	0.406364	199.860641	0.246697	0.663202	383.227570	0.243240
0.330000	0.229825	200.159149	0.246819	0.714748	383.495453	0.243499
0.340000	0.430585	200.174942	0.246713	0.760772	383.078766	0.243487
0.350000	0.303562	200.448181	0.247057	0.828427	383.687683	0.243621
0.360000	0.472567	200.424210	0.247288	0.897923	383.936646	0.243839
0.370000	0.620580	200.518707	0.247256	1.109172	383.386810	0.243909
0.380000	0.473643	200.998749	0.247681	0.872149	384.118134	0.243972
0.390000	0.646954	200.854538	0.247628	1.062227	383.640808	0.244157
0.400000	0.496249	201.117401	0.247821	0.899303	383.880890	0.244204
0.410000	0.686783	200.707092	0.247858	1.207662	383.368439	0.244401
0.420000	0.573754	201.223312	0.248021	1.197997	383.378387	0.244746
0.430000	0.736300	200.915985	0.248116	1.464014	383.073395	0.244966
0.440000	0.734685	200.694061	0.248094	1.833125	382.627075	0.245307
0.450000	0.615736	201.384216	0.248285	1.697815	383.081635	0.245695
0.460000	0.785279	201.269867	0.248368	1.877768	382.547974	0.245958
0.470000	0.627039	201.857010	0.248636	1.809192	382.847931	0.246274
0.480000	0.896155	201.743729	0.248629	2.156671	382.231506	0.246539
0.490000	0.679247	202.233002	0.248893	1.825761	382.597046	0.246595
0.500000	0.745450	202.443817	0.248784	1.844170	382.125702	0.246664
0.510000	0.918760	202.397232	0.248913	1.921950	381.630432	0.246661
0.520000	0.599051	203.104996	0.248782	1.603927	381.744751	0.246675
0.530000	0.695394	202.850327	0.248705	1.708861	380.898834	0.246698
0.540000	0.551148	203.431122	0.248691	1.609910	380.752441	0.246855
0.550000	0.651259	203.371872	0.248586	1.814255	379.853790	0.247036
0.560000	0.307330	204.130966	0.248528	1.623717	380.104279	0.247351
0.570000	0.435967	204.301834	0.248759	1.822079	379.711609	0.247503
0.580000	0.546304	204.564087	0.248836	1.867182	379.420166	0.247632
0.590000	0.342315	205.351715	0.249030	1.575852	379.881409	0.247677
0.600000	0.569448	205.509338	0.249237	1.770993	379.315308	0.247739
0.610000	0.526390	205.808853	0.249437	1.408786	379.429718	0.247638
0.620000	0.756214	205.631149	0.249462	1.413388	378.500824	0.247457
0.630000	0.616813	205.897995	0.250056	1.143229	378.865021	0.247297
0.640000	0.739529	205.821533	0.249884	1.118376	378.087616	0.247116
0.650000	0.704006	205.645264	0.249727	1.172684	377.661713	0.247141
0.660000	0.524237	205.913361	0.250107	1.019886	378.032898	0.247083
0.670000	0.672789	205.843353	0.250004	1.185111	377.237335	0.247042
0.680000	0.548996	206.182693	0.250129	1.017124	377.553925	0.247208
0.690000	0.773438	206.049988	0.250131	1.251385	376.957001	0.247248
0.700000	0.528005	206.810303	0.250366	0.918633	377.457825	0.247328
0.710000	0.720153	206.626511	0.250454	0.985368	377.069641	0.247299
0.720000	0.878931	206.815384	0.250654	1.098586	376.884583	0.247411
0.730000	0.726612	207.321381	0.250763	0.892860	377.261780	0.247401
0.740000	0.915531	207.048431	0.250960	0.917253	377.043854	0.247341
0.750000	0.837487	207.355408	0.251209	0.895622	377.537415	0.247492
0.760000	1.111447	206.807480	0.251248	1.174065	377.003632	0.247450
0.770000	0.920913	207.056061	0.251523	0.914491	377.504242	0.247586
0.780000	1.070003	206.556396	0.251677	1.228373	377.080597	0.247684
0.790000	1.115214	206.523163	0.251447	1.193395	376.637390	0.247690
0.800000	1.008107	206.848557	0.251621	1.097205	377.036591	0.247600
0.810000	1.101221	206.592819	0.251563	1.155655	376.602753	0.247651
0.820000	1.108756	206.983063	0.251752	0.960515	377.153748	0.247417
0.830000	1.270225	206.617538	0.251455	1.205361	376.630768	0.247426
0.840000	1.015104	207.415115	0.251619	0.989510	377.118439	0.247450
0.850000	1.190567	206.906570	0.251491	1.194315	376.779327	0.247329
0.860000	1.266996	207.056656	0.251565	1.096285	376.630615	0.247141
0.870000	0.985501	207.359390	0.251369	1.032772	376.916534	0.247186
0.880000	1.129747	207.440994	0.251105	1.182809	376.521942	0.247027
0.890000	0.875702	207.679214	0.250949	1.028170	376.743805	0.246948
0.900000	1.142664	206.987885	0.250724	1.258288	376.079651	0.246882
0.910000	0.701315	207.461456	0.250500	0.990430	376.588440	0.246885
0.920000	0.846637	206.966721	0.250386	1.137246	376.180939	0.246854
0.930000	0.812729	206.972565	0.250174	1.232055	376.043701	0.246993
0.940000	0.723382	206.881668	0.250102	1.150133	376.489105	0.247128
0.950000	0.755138	206.643005	0.250148	1.387615	376.414154	0.247258
0.960000	0.732532	206.950088	0.250335	1.387155	377.005035	0.247547
0.970000	1.035018	206.429321	0.250352	1.695053	376.496613	0.247673
0.980000	0.747065	207.001236	0.250549	1.401422	377.398315	0.247762
0.990000	0.925219	206.601791	0.250748	1.559283	377.068665	0.247842
1.000000	1.041477	206.607224	0.250755	1.631081	377.215607	0.247836
1.010000	0.861708	206.526657	0.250832	1.423514	377.549133	0.248023
1.020000	1.316513	205.861404	0.250999	1.841409	376.578644	0.248164
1.030000	1.268610	205.901535	0.251155	1.887433	376.655762	0.248565
1.040000	1.516735	205.235077	0.251456	2.191189	376.090881	0.248914
1.050000	1.295522	205.677444	0.251837	2.280015	376.859528	0.249532
1.060000	1.584014	205.391464	0.252115	2.513355	376.262177	0.249882
1.070000	1.591549	205.232269	0.252415	2.636239	376.505371	0.250103
1.080000	1.614155	205.475494	0.252552	2.705274	376.462067	0.250464
1.090000	1.778315	205.438873	0.252917	2.709877	376.505737	0.250368
1.100000	1.583475	205.801804	0.252842	2.413944	376.857330	0.250255
1.110000	1.907490	205.319412	0.253098	2.349971	376.380402	0.250019
1.120000	1.429541	205.963745	0.252964	2.077050	376.981934	0.249987
1.130000	1.688969	205.523987	0.253029	2.151609	376.311737	0.249667
1.140000	1.542570	205.590302	0.252827	2.017680	376.351959	0.249706
1.150000	1.519426	205.571793	0.252802	2.103284	376.256073	0.249711
1.160000	1.542570	205.343994	0.252928	2.105125	376.002777	0.249690
1.170000	1.370336	205.547516	0.252808	2.122614	376.116058	0.249788
1.180000	1.572711	205.325699	0.252478	2.200394	375.397400	0.249530
1.190000	1.184108	206.029755	0.252255	1.667899	376.141205	0.249168
1.200000	1.311669	205.519806	0.252281	1.787101	376.052063	0.248839
1.210000	1.251387	205.701767	0.251976	1.468617	376.313446	0.248432
1.220000	1.235240	205.524155	0.251806	1.289585	376.471069	0.248073
1.230000	1.308439	205.198227	0.251709	1.277618	376.884674	0.247871
1.240000	1.141050	205.132736	0.251801	1.035534	377.209686	0.247688
1.250000	1.418777	204.613480	0.251675	1.377030	376.860748	0.247621
1.260000	1.141588	205.026077	0.251883	1.196156	377.698822	0.247824
1.270000	1.374642	204.544083	0.251948	1.449287	377.409332	0.247953
1.280000	1.379486	204.415543	0.252151	1.540874	377.737885	0.248052
1.290000	1.487132	204.631912	0.252344	1.781578	377.831909	0.248267
1.300000	1.580784	204.887604	0.252585	1.707480	377.911224	0.248338
1.310000	1.531805	204.901596	0.252841	1.623257	378.330994	0.248344
1.320000	1.971540	204.437592	0.253036	1.843710	377.687378	0.248318
1.330000	1.607696	205.118301	0.253188	1.545016	378.229980	0.248417
1.340000	1.666363	204.965439	0.253021	1.722668	377.479675	0.248416
1.350000	1.733642	205.363892	0.253288	1.813795	377.865509	0.248598
1.360000	1.706730	205.347153	0.253448	1.963372	377.630951	0.248762
1.370000	1.767012	205.116776	0.253730	2.099602	377.907410	0.249022
1.380000	1.909105	204.815475	0.254292	2.183825	377.742462	0.249389
1.390000	2.215359	204.041763	0.254646	2.550634	377.042023	0.249664
1.400000	1.991993	204.356018	0.254988	2.225247	377.423889	0.249836
1.410000	2.296093	203.707459	0.255362	2.475616	376.789917	0.249822
1.420000	2.224508	204.117493	0.255357	2.350892	376.379456	0.249965
1.430000	2.216973	204.078995	0.255310	2.480218	376.081177	0.249872
1.440000	2.292864	204.712540	0.255695	2.262986	376.210937	0.249701
1.450000	2.151309	205.262726	0.255221	2.350892	376.223297	0.249734
1.460000	2.177144	205.104660	0.254884	2.538668	376.004028	0.249655
1.470000	1.969387	206.070084	0.255141	2.285998	376.792297	0.249574
1.480000	2.059810	205.678635	0.254624	2.584232	376.269592	0.249631
1.490000	2.034513	205.619110	0.254793	2.462729	376.628998	0.249395
1.500000	2.142159	205.677078	0.254646	2.432814	376.270813	0.249114
1.510000	1.922561	205.548233	0.254171	2.214661	376.449097	0.248754
1.520000	1.756786	205.446854	0.253627	1.803209	376.403229	0.248131
1.530000	1.934940	204.917740	0.253353	1.824840	376.539917	0.247583
1.540000	1.536111	205.306107	0.252909	1.323182	377.596893	0.247206
1.550000	1.651293	204.893524	0.252320	1.464475	377.065552	0.246709
1.560000	1.607158	204.674210	0.252129	1.282681	377.648926	0.246260
1.570000	1.678204	204.352905	0.251503	1.305693	377.410248	0.245834
1.580000	1.394018	204.609940	0.251004	1.056244	377.621979	0.245315
1.590000	1.366568	204.399185	0.250650	0.928759	377.763947	0.244854
1.600000	1.406397	204.129745	0.249997	0.891479	377.290649	0.244432
1.610000	1.023177	204.541611	0.249671	0.543540	378.215607	0.244066
1.620000	1.130823	204.199051	0.249062	0.743283	377.642548	0.243782
1.630000	1.045783	204.467392	0.248959	0.661361	377.920532	0.243490
1.640000	1.160964	204.180328	0.248433	0.715669	377.879883	0.243087
1.650000	1.009721	204.449951	0.248185	0.566092	378.485504	0.242781
1.660000	1.071618	203.907227	0.248190	0.672867	378.865509	0.242456
1.670000	1.156658	203.641357	0.247753	0.648014	378.496887	0.242088
1.680000	0.942981	203.661774	0.247811	0.613036	379.554352	0.241987
1.690000	1.101221	203.035812	0.247467	0.882735	379.129517	0.241838
1.700000	0.974736	203.098221	0.247256	0.863405	379.454071	0.241660
1.710000	1.239546	202.587631	0.247275	1.018045	379.354797	0.241503
1.720000	0.994113	202.754608	0.247217	0.775039	380.020508	0.241284
1.730000	1.029098	202.789948	0.246855	0.818762	380.285553	0.241271
1.740000	1.211558	202.437942	0.246966	1.006999	380.428558	0.241270
1.750000	1.054933	202.721512	0.246999	0.883655	381.391327	0.241438
1.760000	1.209405	202.130936	0.247024	1.163019	381.161774	0.241536
1.770000	1.244928	202.209244	0.247202	1.203060	381.441193	0.241783
1.780000	1.413933	201.645203	0.247328	1.349876	381.037079	0.241973
1.790000	1.250849	201.821884	0.247569	1.151053	381.544891	0.242107
1.800000	1.437615	201.468002	0.247717	1.269334	381.426605	0.242305
1.810000	1.567328	201.144150	0.247817	1.346654	381.355774	0.242494
1.820000	1.310592	201.155029	0.247950	1.309375	382.091064	0.242830
1.830000	1.511352	200.726639	0.248150	1.566647	381.845856	0.243102
1.840000	1.433309	200.851181	0.248212	1.528448	382.111908	0.243326
1.850000	1.685201	200.277603	0.248314	1.624177	381.464569	0.243295
1.860000	1.412856	200.731796	0.248447	1.180048	381.994812	0.243160
1.870000	1.613078	200.663757	0.248434	1.005618	381.844482	0.242829
1.880000	1.440844	200.237183	0.248106	0.968339	381.734802	0.242509
1.890000	1.360110	200.473236	0.248213	0.516386	382.337189	0.242227
1.900000	1.403706	200.138718	0.247859	0.682072	382.144073	0.242006
1.910000	1.267534	200.080383	0.247869	0.290410	382.546814	0.241675
1.920000	1.372489	199.810562	0.247601	0.590945	381.774170	0.241691
1.930000	1.109832	199.988235	0.247839	0.500278	382.713287	0.241809
1.940000	1.205637	199.820007	0.247599	0.657219	382.543304	0.242041
1.950000	1.368721	200.038239	0.247932	0.794830	382.560577	0.242130
1.960000	1.155582	200.424866	0.248026	0.798512	383.188446	0.242408
1.970000	1.354189	200.469666	0.248050	0.772738	382.977966	0.242451
1.980000	1.235240	200.712418	0.248444	0.741902	383.666687	0.242536
1.990000	1.580784	200.667801	0.248327	0.830268	382.991425	0.242515
2.000000	1.180879	200.920898	0.248518	0.590024	383.495270	0.242606
2.010000	1.462912	200.727554	0.248600	0.676549	382.847961	0.242598
2.020000	1.174420	201.134415	0.248849	0.527892	383.338745	0.242892
2.030000	0.898307	201.655090	0.248937	0.532494	383.122772	0.243303
2.040000	1.086150	201.346024	0.249463	0.857882	382.777679	0.243692
2.050000	1.024253	201.960297	0.249581	0.917713	382.640350	0.244163
2.060000	1.270225	201.422958	0.250057	1.217788	381.996582	0.244297
2.070000	1.072694	202.228378	0.250303	0.870769	382.222687	0.244458
2.080000	1.257846	201.913925	0.250575	1.046119	381.987793	0.244460
2.090000	1.320819	202.154160	0.250597	0.822444	381.836487	0.244334
2.100000	1.208328	202.255890	0.250854	0.688055	382.420288	0.244234
2.110000	1.399401	202.155243	0.250970	0.821523	382.130524	0.244150
2.120000	1.176573	202.067703	0.251079	0.666884	382.545654	0.244121
2.130000	1.448918	201.690903	0.251155	0.970180	381.790009	0.244091
2.140000	1.217478	202.138809	0.251460	0.848217	382.665619	0.244155
2.150000	1.418238	201.881393	0.251304	0.975243	381.930847	0.244111
2.160000	1.474753	201.887573	0.251528	0.921855	382.275238	0.243850
2.170000	1.393480	202.118561	0.251347	0.847757	382.591705	0.243699
2.180000	1.434386	202.014801	0.251190	0.671946	382.630066	0.243286
2.190000	1.303057	202.152695	0.251097	0.384298	383.194885	0.242992
2.200000	1.518888	201.443680	0.250770	0.542620	382.660126	0.242818
2.210000	1.116829	201.866592	0.250544	0.190538	383.303009	0.242689
2.220000	1.328892	201.312500	0.250200	0.438606	382.694275	0.242572
2.230000	1.171729	200.980148	0.250080	0.554586	382.920197	0.242597
2.240000	1.092071	201.036667	0.249613	0.439526	382.789215	0.242462
2.250000	1.177649	200.608002	0.249657	0.449191	382.891693	0.242343
2.260000	1.054933	200.811172	0.249397	0.370031	383.208099	0.242414
2.270000	1.206176	200.182983	0.249195	0.654457	382.867828	0.242262
2.280000	0.912840	200.837708	0.249213	0.292711	383.742249	0.242450
2.290000	1.073771	200.536423	0.249045	0.629144	383.416840	0.242631
2.300000	0.977427	200.663864	0.249179	0.659980	383.622833	0.242870
2.310000	1.099068	200.916824	0.249245	0.900684	383.851013	0.243149
2.320000	1.120597	201.079208	0.249454	1.094444	383.840454	0.243484
2.330000	1.110909	201.414337	0.249741	1.100887	384.051056	0.243765
2.340000	1.423083	201.091034	0.249986	1.461713	383.291138	0.243958
2.350000	1.188952	201.763916	0.250258	1.263351	383.845459	0.244252
2.360000	1.360648	201.447510	0.250334	1.525226	382.905884	0.244238
2.370000	1.411242	201.488113	0.250459	1.409706	383.141815	0.244291
2.380000	1.369260	201.589188	0.250539	1.423514	383.152710	0.244328
2.390000	1.354189	202.017685	0.250536	1.394058	383.054718	0.244294
2.400000	1.209405	202.304489	0.250737	1.226532	383.276947	0.244399
2.410000	1.550105	201.862976	0.250837	1.611751	382.737579	0.244501
2.420000	1.190029	202.168533	0.250986	1.260590	383.220306	0.244627
2.430000	1.542570	201.643692	0.251106	1.436860	382.394989	0.244591
2.440000	1.493053	201.661270	0.251318	1.263811	382.161682	0.244493
2.450000	1.498435	201.492310	0.251323	1.092603	381.674561	0.244280
2.460000	1.470985	201.349380	0.251284	1.029551	381.395050	0.244115
2.470000	1.309516	201.720276	0.251289	0.888258	381.092926	0.243994
2.480000	1.430080	201.629562	0.251007	0.909889	380.488586	0.243723
2.490000	1.186799	202.688156	0.251166	0.579439	381.114136	0.243570
2.500000	1.394018	202.776535	0.251009	0.761693	380.712982	0.243329
2.510000	1.176035	203.376022	0.250814	0.493834	380.728180	0.243169
2.520000	1.294445	203.501175	0.250797	0.527892	380.686005	0.242998
2.530000	1.200255	203.775696	0.250832	0.479567	380.939362	0.242954
2.540000	1.140511	203.839462	0.250827	0.542159	381.132080	0.242961
2.550000	1.311131	203.759903	0.250825	0.593246	380.622803	0.242957
2.560000	1.237931	204.511124	0.251049	0.414674	381.312500	0.242938
2.570000	1.324586	204.144806	0.250961	0.463919	380.727814	0.242800
2.580000	1.267534	204.402679	0.250884	0.292251	380.774414	0.242779
2.590000	1.340733	204.360550	0.250969	0.364048	380.238586	0.242602
2.600000	1.171729	204.300064	0.250993	0.218613	380.221863	0.242570
2.610000	1.233625	204.149826	0.250938	0.295012	379.986298	0.242560
2.620000	1.396171	203.818634	0.251192	0.404548	379.471558	0.242494
2.630000	1.034480	204.352600	0.250938	0.226897	379.891205	0.242589
2.640000	1.357418	204.013657	0.250963	0.341036	379.201569	0.242586
2.650000	1.237931	204.208206	0.251245	0.235641	379.692261	0.242650
2.660000	1.320819	204.470993	0.251042	0.425259	379.299011	0.242556
2.670000	1.289601	204.757553	0.251447	0.241624	379.845093	0.242416
2.680000	1.383253	204.976151	0.251295	0.259574	379.695374	0.242329
2.690000	1.617922	204.914001	0.251404	0.166146	379.394562	0.241999
2.700000	1.249772	205.622299	0.251472	-0.042802	380.223938	0.241958
2.710000	1.593702	205.322083	0.251398	0.248988	379.432861	0.241864
2.720000	1.373027	205.463776	0.251534	0.034978	379.483154	0.241694
2.730000	1.522655	205.017700	0.251481	0.284427	378.872375	0.241644
2.740000	1.404245	205.219391	0.251616	0.184095	378.806641	0.241705
2.750000	1.429541	205.321167	0.251446	0.216311	378.516418	0.241671
2.760000	1.589396	204.966690	0.251417	0.403168	378.157654	0.241660
2.770000	1.351498	205.753418	0.251505	0.264176	378.697449	0.241656
2.780000	1.547952	205.284424	0.251437	0.351161	378.426453	0.241470
2.790000	1.392942	205.663467	0.251357	0.151418	378.926086	0.241309
2.800000	1.586705	205.302048	0.251322	0.288569	378.879547	0.241116
2.810000	1.329430	205.499466	0.251122	-0.002761	379.432678	0.240996
2.820000	1.362801	205.219238	0.250889	-0.063513	379.495880	0.240915
2.830000	1.510276	204.768524	0.251051	0.202504	379.218353	0.240964
2.840000	1.162579	205.103821	0.250801	-0.001841	379.545624	0.241203
2.850000	1.328354	204.615189	0.250900	0.325848	379.081055	0.241492
2.860000	1.252463	204.663849	0.251064	0.370951	379.621429	0.241804
2.870000	1.268072	204.270966	0.251045	0.649395	379.153748	0.242147
2.880000	1.136744	204.450058	0.251359	0.455635	379.927307	0.242399
2.890000	1.359571	204.109924	0.251573	0.644332	379.862488	0.242566
2.900000	1.412318	204.205078	0.251772	0.617638	379.482361	0.242717
2.910000	1.291754	204.397934	0.251876	0.566552	380.301178	0.242895
2.920000	1.560332	204.106720	0.252387	0.709225	380.080658	0.242914
2.930000	1.362801	204.134094	0.252436	0.595087	380.478210	0.243056
2.940000	1.511352	203.912094	0.252468	0.649395	379.868713	0.242970
2.950000	1.310054	204.196762	0.252745	0.599689	380.475494	0.243166
2.960000	1.376257	204.213745	0.252595	0.585422	379.710754	0.243219
2.970000	1.396171	203.815918	0.252757	0.738220	379.618591	0.243512
2.980000	1.321895	204.135742	0.253053	0.653537	380.009308	0.243689
2.990000	1.328354	203.995026	0.252887	0.742363	379.327515	0.244070
3.000000	1.142126	203.955582	0.253256	0.782863	380.146332	0.244331
3.010000	1.618999	203.567169	0.253558	0.941645	379.931427	0.244514
3.020000	1.247619	204.080521	0.253513	0.822904	380.740540	0.245092
3.030000	1.431156	203.721359	0.253932	1.158417	380.951141	0.245541
3.040000	1.699733	203.743195	0.254143	1.316738	381.072052	0.246067
3.050000	1.448379	203.851959	0.254156	1.506356	381.584778	0.246719
3.060000	1.617922	203.244385	0.254462	1.840488	381.490112	0.247125
3.070000	1.584014	203.659256	0.254702	1.896637	381.464661	0.247474
3.080000	1.747636	202.612869	0.254763	2.067385	380.733734	0.247637
3.090000	1.517273	203.152756	0.254720	1.666059	380.942657	0.247717
3.100000	1.695966	202.603241	0.254878	1.733713	380.239258	0.247532
3.110000	1.630302	202.396118	0.254592	1.491168	380.367340	0.247239
3.120000	1.436538	202.756897	0.254280	1.142309	380.681152	0.246908
3.130000	1.419853	202.678970	0.254120	1.089381	380.621368	0.246483
3.140000	1.211558	203.013123	0.253816	0.738681	381.023163	0.246030
3.150000	1.370336	202.423737	0.253621	0.796671	380.608063	0.245718
3.160000	1.010260	203.203201	0.253389	0.430322	381.336792	0.245404
3.170000	1.273454	202.534805	0.253185	0.447351	381.096344	0.244977
3.180000	1.258922	202.232147	0.253145	0.458396	381.542206	0.244695
3.190000	1.183032	202.476303	0.252950	0.396264	382.017059	0.244537
3.200000	1.201870	202.270172	0.252878	0.423418	382.015320	0.244252
3.210000	1.185723	202.721298	0.252653	0.134389	382.422180	0.244054
3.220000	1.393480	202.037628	0.252625	0.307899	382.273224	0.243680
3.230000	1.040400	202.625351	0.252552	-0.005063	383.122284	0.243582
3.240000	1.216402	202.230469	0.252280	0.168447	382.410919	0.243468
3.250000	1.420930	201.948730	0.252488	0.221374	382.584106	0.243307
3.260000	1.350421	202.225296	0.252292	0.142674	382.384552	0.243220
3.270000	1.307363	202.235397	0.251896	0.101712	382.208710	0.243097
3.280000	1.014027	202.442780	0.251737	0.076399	382.718048	0.243032
3.290000	1.306825	202.245529	0.251526	0.141293	382.223145	0.242725
3.300000	0.824032	202.950714	0.251192	-0.168907	382.797485	0.242684
3.310000	1.114676	202.215179	0.251214	-0.090667	382.253296	0.242534
3.320000	0.934907	201.982910	0.250830	0.003222	382.089844	0.242559
3.330000	0.967201	201.672546	0.251090	-0.086525	382.071991	0.242529
3.340000	0.949439	201.355392	0.250953	0.104014	381.583801	0.242697
3.350000	0.933831	201.378693	0.251036	0.046944	381.623993	0.242902
3.360000	1.096376	200.650711	0.251278	0.509483	381.072937	0.243062
3.370000	0.813805	201.580185	0.251382	0.380156	381.651581	0.243562
3.380000	1.069465	201.500290	0.251522	0.700021	381.123444	0.243754
3.390000	1.079691	202.034317	0.251857	0.687594	381.600647	0.243904
3.400000	1.195411	202.444656	0.252010	0.930139	381.717590	0.244173
3.410000	1.228243	202.904449	0.252189	0.964657	381.914856	0.244380
3.420000	1.251387	203.053223	0.252479	0.880894	382.532593	0.244503
3.430000	1.565714	202.920609	0.252732	1.221930	381.869598	0.244805
3.440000	1.353651	203.541779	0.253101	1.090762	382.519806	0.245270
3.450000	1.522655	202.961792	0.253261	1.490248	381.766022	0.245679
3.460000	1.496282	203.028503	0.253616	1.638905	381.756042	0.246264
3.470000	1.581323	202.776611	0.253761	1.749822	381.402283	0.246638
3.480000	1.367645	202.948441	0.253861	1.748901	381.407074	0.247058
3.490000	1.408012	203.064880	0.254123	1.869483	381.477448	0.247518
3.500000	1.515658	202.339737	0.254374	2.138262	380.984985	0.247934
3.510000	1.124364	202.865768	0.254517	1.808732	381.474213	0.248382
3.520000	1.430080	202.256760	0.254660	1.943121	380.680939	0.248513
3.530000	1.357957	202.389252	0.254715	1.789862	380.608673	0.248597
3.540000	1.389174	202.023026	0.254907	1.653172	380.808716	0.248482
3.550000	1.247081	202.599838	0.254745	1.511879	381.032166	0.248407
3.560000	1.327277	202.725342	0.254832	1.397740	381.435059	0.248258
3.570000	1.306286	202.595566	0.254498	1.348495	380.842316	0.248032
3.580000	1.100682	203.153946	0.254713	1.011601	381.748718	0.247887
3.590000	1.123288	203.021469	0.254275	0.920474	381.031067	0.247797
3.600000	0.944595	202.936050	0.254524	0.969260	381.452515	0.247750
3.610000	1.219093	202.747131	0.254538	1.080177	381.207672	0.247854
3.620000	1.169038	203.004959	0.254786	0.936122	381.283325	0.247770
3.630000	1.090456	202.907959	0.254827	1.027249	381.247894	0.247849
3.640000	1.441382	202.716965	0.255083	1.041977	381.036774	0.247667
3.650000	1.117367	203.421692	0.255146	0.810938	381.781982	0.247688
3.660000	1.399401	203.168533	0.255166	0.831649	381.449707	0.247369
3.670000	1.263766	203.452499	0.255217	0.718430	381.890594	0.247445
3.680000	1.431156	203.041550	0.255407	0.838092	381.767242	0.247262
3.690000	1.254616	203.463989	0.255256	0.624542	381.878357	0.247457
3.700000	1.362801	203.130569	0.255575	0.817381	382.018616	0.247537
3.710000	1.574864	202.955261	0.255615	0.951770	381.564423	0.247560
3.720000	1.359571	202.867889	0.255936	0.746044	382.045410	0.247648
3.730000	1.716418	202.513641	0.256160	0.873530	381.453156	0.247559
3.740000	1.543108	202.400894	0.256318	0.754789	381.717926	0.247525
3.750000	1.731489	202.023926	0.256223	0.791608	381.319672	0.247354
3.760000	1.665287	202.416153	0.256579	0.602911	382.053436	0.247169
3.770000	1.747636	202.332459	0.256316	0.646633	381.771301	0.247067
3.780000	1.868200	201.793076	0.256708	0.781022	381.677094	0.246884
3.790000	1.737409	202.104874	0.256546	0.581280	382.175385	0.246913
3.800000	1.882732	201.253510	0.256613	0.862945	382.085663	0.246757
3.810000	1.820835	201.609451	0.256517	0.628224	382.136932	0.246566
3.820000	1.940861	201.108063	0.256208	0.887797	381.971680	0.246483
3.830000	1.777239	201.404190	0.256441	0.641110	382.896179	0.246223
3.840000	1.864970	201.411407	0.256158	0.562410	382.679535	0.245949
3.850000	1.852591	201.174301	0.255896	0.687134	382.827606	0.245889
3.860000	1.636760	201.256775	0.255919	0.586342	383.717011	0.245633
3.870000	1.793385	201.146011	0.255657	0.538477	383.535248	0.245366
3.880000	1.644295	201.222397	0.255408	0.493834	383.850281	0.245298
3.890000	1.742254	200.514908	0.255067	0.671486	383.466736	0.245252
3.900000	1.392403	200.685257	0.255185	0.414674	384.229401	0.245217
3.910000	1.571096	200.560486	0.255083	0.550444	383.538147	0.245211
3.920000	1.544723	200.506790	0.254822	0.718890	383.176514	0.245579
3.930000	1.286372	200.578888	0.255111	0.584501	383.734131	0.245601
3.940000	1.521041	200.455887	0.255131	0.791608	383.445526	0.245860
