time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.290000	19.408655	317.324463	0.190608	-27.599409	500.029236	0.164824
0.300000	19.399910	317.013550	0.190797	-27.767715	501.118347	0.164777
0.310000	19.548105	315.937500	0.190828	-27.441268	501.651642	0.164592
0.320000	19.356647	315.756256	0.191041	-27.791214	503.569855	0.164566
0.330000	19.380579	314.677826	0.191049	-27.598775	504.828339	0.164486
0.340000	19.529697	313.437988	0.191216	-27.441903	505.761108	0.164412
0.350000	19.393467	313.048859	0.191595	-27.718811	507.718201	0.164430
0.360000	19.652580	311.660583	0.191700	-27.361244	508.391937	0.164338
0.370000	19.740946	310.783478	0.192013	-27.439364	509.323517	0.164286
0.380000	19.688478	309.521881	0.192165	-27.490172	509.865295	0.164167
0.390000	19.702745	308.689056	0.192391	-27.546060	510.314148	0.164080
0.400000	19.854624	308.493927	0.192675	-27.599409	510.987000	0.164014
0.410000	20.093487	307.274292	0.192717	-27.336476	510.662659	0.163902
0.420000	19.872574	307.056549	0.193000	-27.685152	511.350525	0.163845
0.430000	19.928263	306.327118	0.193144	-27.369501	511.519318	0.163780
0.440000	20.236160	306.006439	0.193289	-26.891897	512.106995	0.163627
0.450000	20.282185	306.575745	0.193555	-27.351083	514.199280	0.163576
0.460000	20.426699	306.010620	0.193561	-27.228505	514.881592	0.163331
0.470000	20.440506	305.906830	0.193625	-27.441903	516.058411	0.163181
0.480000	20.281263	305.565063	0.193663	-27.567020	516.622803	0.163047
0.490000	20.376072	305.078522	0.193708	-27.547332	516.641418	0.162870
0.500000	20.390341	304.926544	0.193739	-27.600681	517.110474	0.162846
0.510000	20.456614	304.108582	0.193648	-27.350448	516.473694	0.162663
0.520000	20.165283	304.392609	0.193546	-27.716908	516.989441	0.162645
0.530000	20.131226	303.834717	0.193344	-27.678800	516.338013	0.162523
0.540000	20.094868	303.236023	0.193053	-27.460955	515.457459	0.162484
0.550000	19.739105	303.675476	0.192887	-27.774703	515.690491	0.162628
0.560000	19.512207	303.142609	0.192441	-27.488902	514.472473	0.162587
0.570000	19.184519	303.168457	0.192149	-27.352986	514.047607	0.162696
0.580000	19.043226	303.242950	0.191941	-27.349813	513.584717	0.162776
0.590000	18.891348	303.206757	0.191703	-27.290746	512.958923	0.162777
0.600000	18.731646	303.878876	0.191568	-27.385380	513.158203	0.162825
0.610000	18.809425	304.097321	0.191424	-27.220251	512.279419	0.162795
0.620000	18.613365	305.306488	0.191472	-27.548602	512.472229	0.162873
0.630000	18.691145	306.113403	0.191429	-27.564481	512.089783	0.162880
0.640000	18.895029	306.804871	0.191504	-27.418404	511.090729	0.162850
0.650000	18.870176	308.446991	0.191701	-27.832498	511.367340	0.162974
0.660000	19.179457	308.955872	0.191801	-27.524469	510.135681	0.162946
0.670000	19.422922	310.115662	0.192061	-27.582899	509.587921	0.163008
0.680000	19.659023	311.241852	0.192279	-27.732784	509.108887	0.163063
0.690000	19.823788	312.097046	0.192416	-27.704840	508.276093	0.163056
0.700000	19.873955	313.289429	0.192643	-28.032557	507.920654	0.163200
0.710000	20.201643	313.687683	0.192767	-27.763270	506.712067	0.163253
0.720000	20.245825	314.820404	0.193019	-28.094797	506.231995	0.163417
0.730000	20.350300	315.189880	0.193108	-28.157673	505.060761	0.163580
0.740000	20.680750	315.201508	0.193182	-27.802647	503.559418	0.163754
0.750000	20.486530	316.200409	0.193392	-28.193240	503.059357	0.164077
0.760000	20.653595	315.904083	0.193396	-27.723257	501.809906	0.164295
0.770000	20.753927	316.283997	0.193548	-27.619100	501.172791	0.164447
0.780000	20.812838	316.693115	0.193648	-27.738500	500.967316	0.164639
0.790000	20.927896	316.815308	0.193719	-27.518116	500.678894	0.164742
0.800000	20.760830	317.182739	0.193781	-27.630531	501.295624	0.164904
0.810000	20.932039	317.224609	0.193792	-27.172616	501.474579	0.164961
0.820000	20.922834	318.035126	0.193900	-27.657839	502.438232	0.165043
0.830000	20.881413	318.162048	0.193948	-27.694044	502.760010	0.165062
0.840000	21.070110	317.956177	0.193902	-27.551144	502.227936	0.165008
0.850000	20.928818	318.868195	0.194037	-28.186255	502.597229	0.165187
0.860000	21.176424	318.851654	0.193899	-27.915062	501.268829	0.165224
0.870000	21.141447	319.544403	0.193770	-27.790579	500.572449	0.165403
0.880000	21.035593	320.486725	0.193606	-27.669274	500.264984	0.165568
0.890000	21.015802	320.960175	0.193448	-27.521927	499.945618	0.165607
0.900000	20.795349	321.611664	0.193293	-27.883306	500.286102	0.165625
0.910000	20.905346	321.424896	0.193132	-27.821065	499.712341	0.165571
0.920000	20.750246	321.916809	0.193063	-28.167834	499.942627	0.165645
0.930000	20.637487	322.090027	0.192857	-28.168471	499.465332	0.165618
0.940000	20.742882	322.077820	0.192606	-27.678165	498.840088	0.165615
0.950000	20.428999	323.080780	0.192576	-28.056692	499.774994	0.165653
0.960000	20.405527	322.764618	0.192410	-28.004612	499.372101	0.165369
0.970000	20.412891	322.657349	0.192359	-28.316453	499.709686	0.165067
0.980000	20.400465	322.525574	0.192397	-28.811202	500.184204	0.164775
0.990000	20.444649	321.946533	0.192266	-29.018886	499.927063	0.164473
1.000000	20.299213	322.012146	0.192154	-29.514273	500.244812	0.164299
1.010000	20.311180	321.660767	0.191912	-29.452667	499.708984	0.164118
1.020000	19.983950	321.992859	0.191731	-29.806424	500.039551	0.164092
1.030000	19.844959	321.995331	0.191516	-29.999498	500.130676	0.164057
1.040000	19.908932	321.678680	0.191262	-29.852151	499.817749	0.164067
1.050000	19.576181	322.482727	0.191204	-30.223057	501.089966	0.164286
1.060000	19.524633	322.189911	0.190940	-29.988065	501.115753	0.164311
1.070000	19.462042	322.258392	0.190762	-30.089048	501.571716	0.164430
1.080000	19.393005	322.559418	0.190760	-30.047767	502.518585	0.164607
1.090000	19.388865	322.096527	0.190711	-29.893433	502.724823	0.164568
1.100000	19.228241	321.900696	0.190830	-30.078887	503.615021	0.164626
1.110000	19.469866	320.852325	0.190938	-29.656536	503.552795	0.164501
1.120000	19.449615	320.161957	0.191222	-29.712427	503.887787	0.164255
1.130000	19.477230	319.316864	0.191365	-30.002039	504.325043	0.163949
1.140000	19.781906	318.203857	0.191436	-30.050942	504.009247	0.163548
1.150000	19.569277	318.258759	0.191709	-30.643500	504.795105	0.163399
1.160000	19.749229	317.631683	0.191679	-30.522194	504.426147	0.163128
1.170000	19.790651	317.649506	0.191597	-30.522194	504.282898	0.162959
1.180000	19.488276	318.035034	0.191588	-30.781320	504.474640	0.162993
1.190000	19.687098	317.950165	0.191463	-30.743846	503.969147	0.163089
1.200000	19.606556	318.400055	0.191421	-30.930571	504.211792	0.163476
1.210000	19.609777	318.425995	0.191326	-30.427563	503.901489	0.163978
1.220000	19.446394	318.616028	0.191270	-30.129695	503.925995	0.164569
1.230000	19.347902	318.636505	0.191289	-29.585404	504.051208	0.165078
1.240000	19.507145	318.128265	0.191194	-28.988400	503.913177	0.165408
1.250000	19.345602	318.669495	0.191395	-29.388518	505.503326	0.165763
1.260000	19.418320	317.858795	0.191418	-29.070963	505.937347	0.165847
1.270000	19.631409	317.243500	0.191543	-29.036668	506.610321	0.165937
1.280000	19.621284	316.950775	0.191816	-29.370101	507.810547	0.166058
1.290000	19.724377	315.919464	0.191916	-29.301510	507.997375	0.166059
1.300000	19.731741	315.803558	0.192064	-29.570796	508.602478	0.166186
1.310000	19.793873	315.213654	0.192010	-29.321197	508.148224	0.166331
1.320000	19.638313	315.090973	0.192006	-29.192906	507.905182	0.166551
1.330000	19.578941	315.068848	0.192001	-29.128759	507.300934	0.166745
1.340000	19.601954	314.588684	0.191881	-28.809299	506.167847	0.166942
1.350000	19.391165	315.415924	0.191937	-28.974428	506.367523	0.167307
1.360000	19.442711	315.378387	0.191839	-28.710221	505.317749	0.167560
1.370000	19.381960	315.647522	0.191704	-28.508891	504.926117	0.167844
1.380000	19.288532	316.397186	0.191739	-28.573672	505.238342	0.168291
1.390000	19.380119	316.309387	0.191737	-28.202766	504.713379	0.168611
1.400000	19.294975	316.732452	0.191856	-28.223091	505.277130	0.169072
1.410000	19.501162	316.523499	0.191965	-27.998897	505.188019	0.169504
1.420000	19.583544	316.606903	0.192169	-27.877591	505.509552	0.169916
1.430000	19.609318	316.770233	0.192488	-27.814077	505.948914	0.170304
1.440000	19.857845	315.925201	0.192566	-27.332030	505.271454	0.170554
1.450000	19.731281	315.915314	0.192991	-27.556224	505.925171	0.170855
1.460000	20.152857	315.276978	0.193251	-26.972556	505.567657	0.170904
1.470000	20.331430	314.938507	0.193395	-26.896977	505.728699	0.170783
1.480000	20.176331	315.178925	0.193701	-27.163725	506.671997	0.170587
1.490000	20.445108	314.825256	0.193826	-27.107198	506.663483	0.170157
1.500000	20.597906	315.351776	0.194042	-27.452701	507.853485	0.169720
1.510000	20.796730	315.457275	0.194041	-27.709920	508.179779	0.169084
1.520000	20.775558	315.864868	0.193993	-28.096067	508.405304	0.168478
1.530000	20.555105	316.131104	0.193856	-28.667033	508.521210	0.167910
1.540000	20.648073	315.751160	0.193602	-28.536201	507.449341	0.167283
1.550000	20.306578	316.323364	0.193571	-29.166231	507.321289	0.166772
1.560000	20.389420	315.827148	0.193299	-29.120501	506.177124	0.166170
1.570000	20.239382	315.659393	0.193035	-29.318024	505.344482	0.165571
1.580000	19.854164	316.154724	0.192786	-29.948689	505.523956	0.165111
1.590000	19.772242	315.738617	0.192456	-30.026806	504.302124	0.164519
1.600000	19.458820	315.958740	0.192225	-30.467575	503.915527	0.164094
1.610000	19.347902	315.795837	0.192015	-30.470115	503.699707	0.163875
1.620000	19.232843	315.911682	0.191907	-30.277041	503.586945	0.163717
1.630000	18.937832	316.123566	0.191786	-30.433279	503.913544	0.163653
1.640000	19.148161	315.661896	0.191645	-29.786734	503.977295	0.163603
1.650000	18.916201	316.199860	0.191806	-29.878826	505.534973	0.163722
1.660000	19.075443	315.727905	0.191821	-29.717508	506.063263	0.163673
1.670000	19.121927	315.221039	0.191854	-29.706712	506.997009	0.163802
1.680000	19.065777	315.356903	0.192112	-29.821031	508.168549	0.164216
1.690000	19.270123	314.427185	0.192194	-29.406302	507.736969	0.164577
1.700000	19.207531	314.337036	0.192287	-29.443141	507.939362	0.165055
1.710000	19.210752	313.657196	0.192314	-29.170043	507.506439	0.165557
1.720000	19.269663	313.103088	0.192452	-28.837877	507.220642	0.166101
1.730000	19.261839	312.741058	0.192554	-28.579386	507.206604	0.166678
1.740000	19.329493	311.917206	0.192523	-27.970950	506.788086	0.167076
1.750000	19.197866	312.278748	0.192838	-27.829322	507.976593	0.167513
1.760000	19.392546	311.513672	0.192895	-27.433012	507.950348	0.167582
1.770000	19.479992	310.752930	0.193095	-27.305989	507.184479	0.167205
1.780000	19.509907	310.920593	0.193440	-28.364084	507.146088	0.166534
1.790000	19.826550	310.365448	0.193580	-28.903930	506.339600	0.165591
1.800000	19.785589	310.505859	0.193789	-29.696548	506.563721	0.164768
1.810000	19.888222	310.285217	0.193945	-30.099844	506.519226	0.164027
1.820000	20.064032	310.186371	0.194209	-30.388821	506.358032	0.163358
1.830000	19.996838	310.424591	0.194416	-30.791480	506.897186	0.162913
1.840000	20.155159	310.148285	0.194448	-30.599043	506.898682	0.162454
1.850000	20.068634	311.359802	0.194737	-30.738132	508.321777	0.162206
1.860000	20.537155	311.857666	0.194852	-30.548869	508.915070	0.161815
1.870000	20.692717	312.184296	0.194886	-30.498695	509.659393	0.161548
1.880000	20.482388	313.363983	0.195011	-30.773063	511.303711	0.161418
1.890000	20.711586	313.498322	0.194896	-30.388821	511.048462	0.161183
1.900000	20.607573	314.149445	0.194761	-30.622541	511.124359	0.161066
1.910000	20.422096	314.415497	0.194555	-30.444074	510.221863	0.161001
1.920000	20.359505	314.425262	0.194330	-30.216069	508.776703	0.160875
1.930000	20.012026	314.444885	0.194152	-30.442805	507.704773	0.160711
1.940000	19.989473	313.639496	0.193978	-30.146208	505.933350	0.160423
1.950000	19.746468	313.790527	0.193990	-30.635244	505.376282	0.160184
1.960000	19.697224	312.995056	0.193850	-30.804818	504.329041	0.159765
1.970000	19.694002	312.490875	0.193715	-30.930571	503.452820	0.159225
1.980000	19.484592	313.090607	0.193733	-31.522495	504.088837	0.158938
1.990000	19.450996	312.954926	0.193535	-31.691433	503.600555	0.158526
2.000000	19.288992	313.667877	0.193425	-32.113784	503.941010	0.158379
2.010000	19.124228	314.312500	0.193238	-32.282087	504.289734	0.158474
2.020000	19.123308	314.839783	0.193144	-32.327180	504.318573	0.158715
2.030000	18.989838	315.651611	0.193151	-32.404031	504.686737	0.159037
2.040000	19.120546	315.659119	0.193064	-31.819727	504.099487	0.159296
2.050000	18.986156	316.592438	0.193153	-31.773364	504.532959	0.159722
2.060000	19.130211	316.667664	0.193140	-31.294491	504.080017	0.159927
2.070000	19.250332	316.629669	0.193196	-31.077916	503.679565	0.159988
2.080000	19.073601	317.467529	0.193429	-31.580925	504.385681	0.160159
2.090000	19.358028	317.163757	0.193448	-31.404998	503.876556	0.160085
2.100000	19.261839	317.418854	0.193668	-31.659678	503.924225	0.160137
2.110000	19.338238	317.419983	0.193754	-31.784160	503.533875	0.160175
2.120000	19.485054	317.340332	0.193981	-31.613316	503.058716	0.160294
2.130000	19.418320	317.667603	0.194161	-31.751770	502.912323	0.160384
2.140000	19.637852	317.206146	0.194215	-31.560601	502.561066	0.160521
2.150000	19.556391	317.784119	0.194434	-31.920073	503.553925	0.161037
2.160000	19.649359	317.471313	0.194475	-31.530750	503.629028	0.161476
2.170000	19.691240	317.117889	0.194466	-31.178266	503.568207	0.162007
2.180000	19.362171	317.467377	0.194512	-31.389757	504.198975	0.162756
2.190000	19.485514	316.609741	0.194522	-30.836574	503.348785	0.163412
2.200000	19.360790	316.388947	0.194559	-30.606664	503.407532	0.164297
2.210000	19.299118	316.091248	0.194619	-30.143032	503.567657	0.165250
2.220000	19.326733	315.459045	0.194677	-29.765777	503.855713	0.166166
2.230000	19.187740	314.944153	0.194851	-29.788006	504.721741	0.167106
2.240000	19.250793	313.393738	0.194954	-29.036668	504.481323	0.167790
2.250000	19.203388	312.786926	0.195241	-28.778812	505.778656	0.168508
2.260000	19.245729	311.675659	0.195477	-28.529213	506.413696	0.168931
2.270000	19.411877	310.854980	0.195524	-28.602252	507.355957	0.169167
2.280000	19.159206	310.915985	0.195793	-29.029047	509.608246	0.169521
2.290000	19.356647	309.996002	0.195841	-28.820095	510.151855	0.169723
2.300000	19.251253	309.808929	0.195955	-28.968712	510.845703	0.169983
2.310000	19.161047	309.581116	0.195990	-29.162421	511.172760	0.170362
2.320000	19.177155	309.339722	0.196062	-28.815014	510.658997	0.170769
2.330000	19.102137	309.491058	0.196174	-28.853756	510.797943	0.171240
2.340000	19.236065	309.037415	0.196123	-28.581928	510.132507	0.171584
2.350000	19.077284	309.476868	0.196326	-28.725463	510.878357	0.172126
2.360000	19.132511	309.218781	0.196266	-28.566052	510.719482	0.172512
2.370000	19.156904	308.704742	0.196271	-28.235159	510.464935	0.172869
2.380000	18.891348	309.089111	0.196418	-28.522228	511.371155	0.173359
2.390000	19.057493	308.313202	0.196421	-27.988098	511.158386	0.173680
2.400000	19.018373	307.863220	0.196516	-27.948721	511.532867	0.174050
2.410000	18.852688	307.521698	0.196696	-27.845832	512.128357	0.174456
2.420000	19.069920	306.970520	0.196789	-27.414593	512.310364	0.174931
2.430000	18.976032	306.907318	0.196930	-27.275504	512.809753	0.175401
2.440000	18.943354	306.193542	0.196918	-26.656907	512.544556	0.175757
2.450000	18.888586	306.438324	0.197063	-26.707714	513.010498	0.176045
2.460000	18.962225	306.194763	0.197120	-26.341889	512.901367	0.176129
2.470000	19.021135	305.829620	0.197128	-26.319026	512.794189	0.176064
2.480000	18.845324	306.585632	0.197232	-26.962395	513.702759	0.175989
2.490000	18.939672	306.184509	0.197187	-26.780751	513.319763	0.175754
2.500000	18.898251	306.318542	0.197150	-26.997326	513.131470	0.175578
2.510000	18.675497	306.321411	0.197152	-27.245019	512.721924	0.175507
2.520000	18.709555	306.128021	0.197118	-26.996054	511.765839	0.175420
2.530000	18.602779	306.360565	0.197199	-26.971286	511.273010	0.175351
2.540000	18.729343	305.982819	0.197211	-26.805522	510.478424	0.175186
2.550000	18.660309	306.356079	0.197444	-27.258355	510.841522	0.175076
2.560000	18.758339	306.067566	0.197623	-27.457147	510.804871	0.174821
2.570000	18.925406	305.541931	0.197734	-27.553047	510.565918	0.174585
2.580000	18.755577	306.163727	0.198019	-27.969046	511.370178	0.174579
2.590000	18.977873	305.658173	0.198100	-27.624815	510.687256	0.174412
2.600000	19.118244	305.890015	0.198260	-27.590518	511.029694	0.174263
2.610000	19.017452	306.222107	0.198400	-28.045259	511.635162	0.173980
2.620000	19.134813	306.158783	0.198533	-28.154497	511.742767	0.173700
2.630000	19.096613	306.324036	0.198754	-28.637819	511.918579	0.173419
2.640000	19.261379	305.783997	0.198835	-28.567956	510.779449	0.173096
2.650000	19.143559	305.897858	0.199135	-28.827081	510.441589	0.172948
2.660000	19.370914	305.711121	0.199305	-28.477136	509.642426	0.172745
2.670000	19.602875	305.265106	0.199441	-28.101150	509.237183	0.172506
2.680000	19.464342	305.800537	0.199749	-28.620036	510.823364	0.172289
2.690000	19.635551	305.093567	0.199894	-28.612413	511.468658	0.171872
2.700000	19.632790	304.734558	0.200098	-29.003641	513.045349	0.171570
2.710000	19.856464	304.478333	0.200428	-29.255782	514.577698	0.171419
2.720000	20.078760	303.677216	0.200616	-29.264674	515.261658	0.171371
2.730000	19.965080	303.269623	0.200778	-29.424085	516.364746	0.171537
2.740000	19.881779	302.523773	0.200795	-29.202432	516.418762	0.171617
2.750000	19.819185	302.946228	0.200958	-29.466639	516.808899	0.171752
2.760000	20.146875	302.785950	0.201022	-29.412020	516.106445	0.171785
2.770000	20.130306	302.296967	0.200965	-29.062071	514.722351	0.171699
2.780000	19.876255	303.388275	0.200937	-29.513636	514.537292	0.171692
2.790000	20.046543	303.438232	0.200631	-29.304052	512.563599	0.171376
2.800000	19.761656	303.916748	0.200354	-29.554921	511.009064	0.170936
2.810000	19.448694	304.725525	0.200130	-30.052212	509.940765	0.170481
2.820000	19.340540	305.390717	0.199886	-30.322768	508.343170	0.169872
2.830000	19.080965	306.367157	0.199779	-30.895638	507.586029	0.169358
2.840000	19.117784	306.923737	0.199646	-31.048703	506.210571	0.168758
2.850000	19.083267	308.079681	0.199644	-31.377689	505.817993	0.168279
2.860000	19.177616	308.548309	0.199765	-31.666665	504.965759	0.167773
2.870000	19.398989	308.377106	0.199836	-31.772092	503.984619	0.167248
2.880000	19.258617	309.080475	0.200165	-32.424988	504.516968	0.167010
2.890000	19.545805	308.727631	0.200296	-32.146174	503.834442	0.166699
2.900000	19.703205	308.933289	0.200538	-32.255412	503.869232	0.166525
2.910000	19.606096	309.372345	0.200740	-32.391962	504.022888	0.166503
2.920000	19.942530	309.540588	0.200881	-32.029948	503.462189	0.166593
2.930000	19.950813	309.922089	0.201128	-32.107432	503.269836	0.166873
2.940000	20.155159	309.665985	0.201275	-31.631099	502.535309	0.167198
2.950000	20.268837	310.031036	0.201488	-31.528211	502.312622	0.167733
2.960000	20.391260	309.877350	0.201737	-31.064579	501.527008	0.168317
2.970000	20.525190	309.102692	0.201838	-30.498695	500.228516	0.168761
2.980000	20.373772	309.459045	0.202095	-30.723524	500.486145	0.169339
2.990000	20.587322	308.895264	0.202084	-30.218611	499.588287	0.169664
3.000000	20.667864	308.795258	0.202203	-30.148113	499.613831	0.169957
3.010000	20.519207	309.200928	0.202328	-30.287836	500.322540	0.170192
3.020000	20.673386	309.249084	0.202327	-30.099844	500.849579	0.170348
3.030000	20.694096	309.677185	0.202429	-30.148747	502.216095	0.170574
3.040000	20.794428	309.429230	0.202421	-29.989970	503.019196	0.170696
3.050000	20.666943	309.761536	0.202454	-30.184949	504.782166	0.170903
3.060000	20.724932	309.643188	0.202469	-30.194477	505.843872	0.171122
3.070000	20.787064	309.083099	0.202358	-29.958850	506.243469	0.171274
3.080000	20.446949	309.720581	0.202407	-30.493613	507.678711	0.171631
3.090000	20.461678	309.034210	0.202232	-30.210354	507.613007	0.171850
3.100000	20.374231	308.554901	0.202084	-30.310702	507.756592	0.172075
3.110000	20.023531	308.132080	0.202084	-30.587610	507.912689	0.172271
3.120000	19.988552	306.992157	0.201968	-30.484721	507.219543	0.172316
3.130000	19.844959	306.330200	0.202002	-30.807360	506.904114	0.172270
3.140000	19.803537	305.415680	0.201909	-30.879762	506.096222	0.171945
3.150000	19.558691	305.329956	0.201915	-31.413256	506.084503	0.171525
3.160000	19.520493	305.151825	0.201915	-31.837510	506.275299	0.170978
3.170000	19.614380	304.678009	0.201872	-31.940398	506.205933	0.170393
3.180000	19.371836	305.424774	0.202038	-32.823202	507.763153	0.170090
3.190000	19.582163	305.312897	0.202051	-32.774298	507.894806	0.169710
3.200000	19.760736	305.716309	0.202150	-32.947049	508.360413	0.169533
3.210000	19.653040	306.667023	0.202237	-33.233485	509.157257	0.169475
3.220000	19.792952	307.241089	0.202135	-33.083600	509.261963	0.169539
3.230000	19.715172	308.275818	0.202197	-33.041045	509.807495	0.169829
3.240000	19.698603	308.541992	0.202083	-32.550104	509.406403	0.170142
3.250000	19.553629	309.288086	0.202082	-32.490404	509.412933	0.170609
3.260000	19.553629	309.503326	0.202045	-32.134741	509.043274	0.171068
3.270000	19.713791	309.189087	0.201991	-31.672381	508.030518	0.171464
3.280000	19.384722	309.776398	0.202099	-32.043921	508.536194	0.172050
3.290000	19.516809	309.356689	0.202075	-31.544722	507.994202	0.172623
3.300000	19.488276	309.067657	0.202134	-31.526939	507.887421	0.173302
3.310000	19.311085	308.851501	0.202250	-31.545359	508.181305	0.174173
3.320000	19.457899	307.930786	0.202357	-31.028377	507.578827	0.175193
3.330000	19.365852	307.327301	0.202597	-30.664459	507.251617	0.176482
3.340000	19.462042	306.344727	0.202738	-29.848340	506.218781	0.177748
3.350000	19.386103	306.007019	0.202931	-29.345333	505.661591	0.179145
3.360000	19.506224	305.856812	0.203065	-28.461891	505.177734	0.180397
3.370000	19.683416	305.639801	0.203101	-27.451429	504.546844	0.181425
3.380000	19.573420	306.856934	0.203246	-27.491442	505.540955	0.182317
3.390000	19.756134	307.019257	0.203214	-27.085607	505.225952	0.182892
3.400000	19.915375	307.637939	0.203251	-27.015744	505.447449	0.183321
3.410000	19.837595	308.692688	0.203330	-27.271693	506.126068	0.183617
3.420000	20.025372	309.061096	0.203389	-27.047499	505.810883	0.183726
3.430000	20.137671	309.858276	0.203530	-27.248829	506.024017	0.183810
3.440000	20.451551	309.971802	0.203639	-27.165628	505.246490	0.183711
3.450000	20.399544	310.398163	0.203757	-27.380296	505.115753	0.183563
3.460000	20.582258	310.642670	0.203927	-27.379662	504.919037	0.183233
3.470000	20.931580	310.383362	0.203913	-27.354258	504.544678	0.182697
3.480000	20.643009	311.233917	0.204086	-28.118296	506.000244	0.182223
3.490000	20.861162	310.902527	0.203947	-28.557795	506.670929	0.181507
3.500000	20.882793	310.906250	0.203900	-29.234823	507.546570	0.180887
3.510000	20.716648	311.627167	0.203773	-30.175423	507.086243	0.180445
3.520000	20.724472	311.984344	0.203442	-30.344997	504.490387	0.180152
3.530000	20.670624	313.138306	0.203095	-29.851516	503.082764	0.180024
3.540000	20.373312	313.920898	0.202632	-28.950929	501.939514	0.179667
3.550000	19.973825	315.473541	0.202296	-29.133204	501.540527	0.179068
3.560000	19.733582	316.600433	0.201947	-29.756250	501.235962	0.178253
3.570000	19.808599	316.661469	0.201651	-30.000132	500.537109	0.177292
3.580000	19.459740	317.874207	0.201569	-30.934381	501.541748	0.176512
3.590000	19.612539	317.940735	0.201300	-31.481847	500.986053	0.175735
3.600000	19.584465	318.103577	0.201181	-31.800039	500.554901	0.175294
3.610000	19.355267	318.559113	0.201091	-32.245251	500.711273	0.175209
3.620000	19.381960	318.058990	0.201046	-31.931507	499.682556	0.175358
3.630000	19.339619	318.042297	0.201106	-31.830522	499.089996	0.175778
3.640000	19.497940	317.327576	0.201131	-31.169373	498.104584	0.176243
3.650000	19.427984	317.150726	0.201203	-30.788305	497.983398	0.176806
3.660000	19.492878	317.035004	0.201301	-30.461857	498.160980	0.177252
3.670000	19.757053	316.494690	0.201320	-29.944878	497.939484	0.177609
3.680000	19.498861	317.122162	0.201505	-30.297365	499.092987	0.178085
3.690000	19.770861	316.690369	0.201537	-29.756885	498.752991	0.178411
3.700000	19.841276	316.350250	0.201676	-29.551744	498.355896	0.178848
3.710000	19.831612	316.392975	0.201912	-29.417735	498.554810	0.179291
3.720000	20.095789	315.900635	0.201979	-28.937592	498.082886	0.179591
3.730000	20.200262	316.110413	0.202171	-28.788338	498.394958	0.179792
3.740000	20.341095	315.689728	0.202380	-28.790245	498.163361	0.179879
3.750000	20.514143	315.519257	0.202578	-28.971886	498.457123	0.179997
3.760000	20.805935	315.171295	0.202871	-28.884242	498.721985	0.180143
3.770000	21.080235	314.345825	0.202948	-28.428867	498.313873	0.180171
3.780000	20.899363	314.875610	0.203085	-28.888053	499.562927	0.180321
3.790000	21.105087	314.581055	0.203072	-28.533024	499.423401	0.180401
3.800000	21.219227	314.522491	0.203132	-28.136079	499.615204	0.180541
3.810000	21.150652	314.694275	0.203159	-28.201496	500.451691	0.180618
3.820000	21.237177	314.225586	0.203028	-27.911885	500.625702	0.180432
3.830000	21.169981	314.332062	0.203066	-28.252942	501.356140	0.180114
