time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.830000	10.061707	197.624374	0.232103	-12.069827	370.366608	0.208447
0.840000	10.127060	197.536407	0.232087	-11.984787	370.128326	0.208392
0.850000	9.960914	197.621185	0.232116	-12.146795	370.371429	0.208243
0.860000	10.063547	197.454926	0.232060	-12.083283	370.172028	0.208127
0.870000	10.018444	197.736710	0.232109	-12.282967	370.469269	0.208137
0.880000	10.274336	197.253983	0.231954	-11.956799	370.098572	0.207938
0.890000	9.915351	197.988892	0.232017	-12.426136	370.904907	0.207947
0.900000	10.181368	197.621994	0.231966	-12.174783	370.581482	0.207880
0.910000	10.161577	197.765579	0.231999	-12.120959	370.600525	0.207827
0.920000	10.044678	197.800674	0.231836	-12.224838	370.898621	0.207796
0.930000	10.185970	197.701447	0.231839	-12.097816	370.633362	0.207778
0.940000	9.998194	197.986664	0.231768	-12.232373	370.797546	0.207815
0.950000	10.149611	197.229034	0.231577	-11.986940	370.115845	0.207680
0.960000	9.878072	197.916611	0.231772	-12.349169	370.767548	0.207735
0.970000	10.097605	197.469086	0.231574	-12.041301	370.259918	0.207650
0.980000	9.943425	197.496246	0.231417	-12.155406	370.505798	0.207594
0.990000	9.952169	197.693924	0.231426	-12.181241	370.663422	0.207650
1.000000	9.944806	197.488495	0.231518	-12.075210	370.944611	0.207643
1.010000	9.757950	197.624985	0.231306	-12.261976	371.324371	0.207721
1.020000	10.150992	197.016541	0.231308	-11.811476	370.537994	0.207644
1.030000	10.013842	197.139633	0.231173	-11.846462	370.847900	0.207770
1.040000	10.163878	196.436798	0.231033	-11.606411	370.194550	0.207708
1.050000	10.172624	196.388199	0.231071	-11.671536	370.273132	0.207748
1.060000	10.141327	196.340668	0.230972	-11.700601	370.324341	0.207701
1.070000	10.046058	196.321945	0.230910	-11.761959	370.117798	0.207689
1.080000	10.062166	196.614822	0.231051	-11.849691	370.482788	0.207731
1.090000	10.227391	196.230576	0.230867	-11.560661	369.933136	0.207685
1.100000	9.892339	196.654404	0.230979	-11.860994	370.788879	0.207771
1.110000	10.101747	196.256439	0.230922	-11.594031	370.245056	0.207770
1.120000	10.089781	196.457825	0.230968	-11.708137	370.300232	0.207728
1.130000	10.061707	196.362701	0.230777	-11.676381	370.213074	0.207760
1.140000	10.110951	196.550507	0.230974	-11.662925	370.187012	0.207722
1.150000	10.088861	196.632568	0.231002	-11.732895	370.380188	0.207745
1.160000	10.152833	196.155365	0.230820	-11.578423	370.002136	0.207586
1.170000	9.994051	196.788605	0.231124	-11.867991	370.668396	0.207573
1.180000	10.208061	196.424469	0.230895	-11.687146	370.051178	0.207536
1.190000	10.091621	196.724747	0.230976	-11.770032	370.192505	0.207385
1.200000	10.220028	196.853867	0.231035	-11.720515	369.980286	0.207408
1.210000	10.217266	197.018784	0.230979	-11.751733	370.132782	0.207323
1.220000	10.126599	197.164291	0.230930	-11.845385	370.028290	0.207178
1.230000	10.338769	196.764801	0.230959	-11.712980	369.680084	0.207054
1.240000	10.083797	197.259750	0.231103	-12.028384	370.455841	0.207012
1.250000	10.220028	196.919403	0.231005	-11.928273	369.841064	0.206758
1.260000	10.222789	197.135803	0.231112	-12.048836	370.027130	0.206712
1.270000	10.286302	197.032791	0.231021	-11.985325	369.654297	0.206587
1.280000	10.255466	197.228821	0.231014	-12.116654	369.832001	0.206482
1.290000	10.208982	197.259109	0.231179	-12.139259	369.674377	0.206438
1.300000	10.437720	197.151718	0.231114	-11.971869	369.231995	0.206307
1.310000	10.166640	197.744720	0.231151	-12.320643	369.875549	0.206275
1.320000	10.321740	197.307129	0.231011	-12.058524	369.502930	0.206129
1.330000	10.258227	197.504929	0.231179	-12.233450	369.951141	0.206058
1.340000	10.277097	197.278366	0.231021	-12.213535	369.332031	0.205958
1.350000	10.139026	197.633209	0.231065	-12.248521	369.895752	0.206006
1.360000	10.189192	197.661835	0.231169	-12.304496	370.124237	0.205966
1.370000	10.276176	197.411560	0.230947	-12.153253	370.011230	0.206068
1.380000	10.073212	197.960617	0.231082	-12.322796	370.856384	0.206308
1.390000	10.213124	197.479782	0.231104	-12.111271	370.471069	0.206395
1.400000	10.003256	197.360504	0.231138	-12.218917	370.738434	0.206600
1.410000	10.185050	196.573502	0.231150	-12.080592	370.188171	0.206796
1.420000	9.936522	196.401871	0.231356	-12.188239	370.434692	0.207007
1.430000	10.005096	195.899796	0.231296	-12.249596	370.170868	0.207151
1.440000	10.069530	195.336716	0.231391	-11.986940	370.086304	0.207342
1.450000	9.919493	195.725601	0.231747	-12.308801	370.806610	0.207580
1.460000	10.121997	195.335526	0.231645	-12.003087	370.920258	0.207722
1.470000	10.030870	195.746124	0.231767	-12.140874	371.534607	0.207897
1.480000	10.223710	195.484421	0.231817	-11.883061	371.804718	0.207957
1.490000	10.027649	195.946579	0.231751	-12.106966	372.585083	0.208090
1.500000	10.127060	195.614792	0.231942	-11.991784	372.551483	0.208263
1.510000	10.239358	195.367340	0.232020	-11.756039	372.482666	0.208445
1.520000	10.039154	195.517792	0.232206	-12.008470	372.877502	0.208705
1.530000	10.208061	195.055435	0.232339	-11.776492	372.452637	0.208879
1.540000	10.156975	195.056274	0.232399	-11.780797	372.512817	0.209128
1.550000	10.227391	194.464188	0.232335	-11.571425	371.957153	0.209287
1.560000	10.106810	194.613174	0.232654	-11.795330	372.478851	0.209462
1.570000	10.216806	194.227280	0.232786	-11.626325	372.288605	0.209578
1.580000	10.307473	193.849594	0.232679	-11.601028	372.239685	0.209534
1.590000	10.131662	194.344040	0.232916	-11.728590	372.924988	0.209681
1.600000	10.399060	193.958099	0.232973	-11.616099	372.894409	0.209622
1.610000	10.247642	194.157440	0.233159	-11.828701	373.389343	0.209657
1.620000	10.421612	193.761856	0.233090	-11.566044	373.245056	0.209658
1.630000	10.255926	194.221329	0.233236	-11.884138	373.852692	0.209739
1.640000	10.326803	193.914978	0.233245	-11.724822	373.739594	0.209690
1.650000	10.387554	193.870850	0.233227	-11.592955	373.558075	0.209753
1.660000	10.328183	194.162827	0.233403	-11.814168	374.036530	0.209866
1.670000	10.307473	193.745544	0.233336	-11.677458	373.645630	0.209780
1.680000	10.318058	193.874695	0.233418	-11.809323	374.020752	0.209956
1.690000	10.454749	193.360962	0.233540	-11.533750	373.356140	0.209983
1.700000	10.228312	193.738266	0.233517	-11.904591	373.986969	0.210151
1.710000	10.238438	193.376251	0.233659	-11.694681	373.767151	0.210275
1.720000	10.365923	193.351959	0.233675	-11.654852	373.704834	0.210413
1.730000	10.160657	193.466263	0.233666	-11.814706	374.248901	0.210610
1.740000	10.300109	193.142685	0.233770	-11.541823	374.273102	0.210802
1.750000	10.240739	193.422684	0.233901	-11.700062	374.751617	0.211112
1.760000	10.371446	192.852737	0.233834	-11.408879	374.376678	0.211288
1.770000	10.120156	193.311005	0.233942	-11.617176	375.453766	0.211723
1.780000	10.316677	192.864639	0.234164	-11.455706	375.161987	0.211998
1.790000	10.214965	192.630447	0.233973	-11.286702	375.060486	0.212198
1.800000	10.223249	192.589554	0.234223	-11.404036	375.549164	0.212582
1.810000	10.272955	192.222824	0.234185	-11.142994	375.440521	0.212781
1.820000	10.161577	192.310959	0.234240	-11.331374	375.696960	0.213015
1.830000	10.325882	191.592896	0.234258	-11.133844	375.262390	0.213058
1.840000	10.088861	192.241302	0.234440	-11.383583	376.213898	0.213282
1.850000	10.229692	191.711533	0.234400	-11.234493	375.778442	0.213309
1.860000	10.244420	191.659836	0.234497	-11.263019	375.976654	0.213369
1.870000	10.229692	192.021332	0.234496	-11.344831	376.257812	0.213501
1.880000	10.248102	191.802155	0.234569	-11.268402	376.183563	0.213472
1.890000	10.108190	192.175217	0.234621	-11.320610	376.547791	0.213596
1.900000	10.385253	191.627991	0.234608	-11.107471	376.042999	0.213587
1.910000	10.065388	192.257965	0.234790	-11.393809	376.730560	0.213685
1.920000	10.293205	191.910843	0.234725	-11.190896	376.168121	0.213739
1.930000	10.267432	192.090073	0.234822	-11.144609	376.096344	0.213816
1.940000	10.243039	192.096268	0.234851	-11.331374	376.149445	0.213800
1.950000	10.343371	191.981491	0.234916	-11.191434	375.857849	0.213838
1.960000	10.243960	192.363571	0.235065	-11.346445	376.004761	0.213896
1.970000	10.434958	191.947418	0.235021	-11.097245	375.274628	0.213748
1.980000	10.131662	192.593246	0.235161	-11.494997	375.920441	0.213826
1.990000	10.430817	192.270706	0.235249	-11.356134	375.418549	0.213702
2.000000	10.356258	192.425674	0.235242	-11.395424	375.357880	0.213660
2.010000	10.358099	192.449585	0.235446	-11.451938	375.446960	0.213579
2.020000	10.428055	192.781860	0.235341	-11.534826	375.683868	0.213569
2.030000	10.092542	193.508102	0.235567	-12.049374	376.260406	0.213546
2.040000	10.317138	193.341049	0.235582	-11.841079	375.806885	0.213444
2.050000	10.034552	194.073395	0.235918	-12.256056	376.222534	0.213422
2.060000	10.191032	193.661377	0.235702	-12.120959	375.520203	0.213234
2.070000	10.191032	193.984924	0.235664	-12.204385	375.433716	0.213198
2.080000	10.165720	193.947159	0.235796	-12.232373	375.453033	0.213101
2.090000	10.176305	193.996948	0.235742	-12.268972	375.350891	0.212997
2.100000	10.135345	194.139420	0.235888	-12.433133	375.528656	0.212903
2.110000	10.424373	193.722534	0.235914	-12.199541	375.078247	0.212730
2.120000	9.952630	194.087631	0.236060	-12.601061	375.915314	0.212720
2.130000	10.347974	193.662735	0.235975	-12.382539	375.345764	0.212546
2.140000	10.322201	193.850723	0.236202	-12.466504	375.629547	0.212505
2.150000	10.261449	193.812119	0.236189	-12.409989	375.433533	0.212448
2.160000	10.356258	193.734146	0.236207	-12.443898	375.534149	0.212483
2.170000	10.383412	193.740921	0.236406	-12.473501	375.591644	0.212428
2.180000	10.473619	193.244278	0.236367	-12.255517	375.075470	0.212296
2.190000	10.279859	193.438431	0.236514	-12.626897	375.711426	0.212446
2.200000	10.514580	192.963486	0.236542	-12.360472	375.092834	0.212376
2.210000	10.467635	193.298386	0.236533	-12.610211	375.613617	0.212331
2.220000	10.431737	193.215347	0.236492	-12.537012	375.941620	0.212345
2.230000	10.462573	193.453857	0.236652	-12.606982	376.370117	0.212387
2.240000	10.398600	193.318802	0.236561	-12.575765	376.653595	0.212384
2.250000	10.497090	192.694122	0.236429	-12.464889	376.581238	0.212477
2.260000	10.194715	192.723373	0.236763	-12.709245	377.472900	0.212702
2.270000	10.308393	191.702850	0.236652	-12.477269	376.904785	0.212845
2.280000	10.200237	191.309891	0.236818	-12.506333	377.327545	0.213136
2.290000	10.246262	190.527283	0.237049	-12.336790	377.022583	0.213225
2.300000	10.169401	190.289688	0.237087	-12.356166	377.424347	0.213391
2.310000	10.243039	189.904572	0.237172	-12.386307	377.728668	0.213483
2.320000	10.432198	189.553543	0.237239	-12.176397	377.880310	0.213531
2.330000	10.242119	190.063461	0.237397	-12.457892	379.152832	0.213593
2.340000	10.388935	189.236740	0.237394	-12.213535	379.234467	0.213644
2.350000	10.395839	189.408875	0.237554	-12.382001	380.088501	0.213676
2.360000	10.408265	188.931091	0.237482	-12.161326	380.023407	0.213675
2.370000	10.322201	188.864243	0.237626	-12.307188	380.390045	0.213735
2.380000	10.431737	188.534622	0.237733	-12.169400	380.353455	0.213818
2.390000	10.451527	187.975311	0.237623	-12.065522	379.979370	0.213746
2.400000	10.287683	188.234238	0.237789	-12.308263	380.550201	0.213828
2.410000	10.436339	187.755005	0.237871	-12.046684	380.025940	0.213815
2.420000	10.321280	188.086334	0.237775	-12.307188	380.265350	0.213766
2.430000	10.427595	187.763168	0.237776	-12.120959	380.108368	0.213631
2.440000	10.307013	188.274017	0.237835	-12.345940	380.467072	0.213651
2.450000	10.367764	188.326859	0.237661	-12.399224	380.240479	0.213438
2.460000	10.466254	188.213989	0.237647	-12.292655	380.005157	0.213361
2.470000	10.285842	188.757767	0.237801	-12.624744	380.408508	0.213364
2.480000	10.479602	188.502228	0.237647	-12.453048	379.775085	0.213344
2.490000	10.246721	188.748611	0.237663	-12.571458	380.002899	0.213342
2.500000	10.485125	188.626648	0.237547	-12.321719	379.579620	0.213443
2.510000	10.239818	189.139435	0.237570	-12.442283	379.936768	0.213473
2.520000	10.324962	189.194061	0.237488	-12.325487	379.669495	0.213482
2.530000	10.453368	189.316254	0.237490	-12.133339	379.200195	0.213494
2.540000	10.206681	189.817673	0.237446	-12.361548	379.624359	0.213565
2.550000	10.404583	189.733994	0.237313	-12.221070	378.989990	0.213471
2.560000	10.285842	190.052170	0.237383	-12.340019	379.305573	0.213480
2.570000	10.403202	189.861343	0.237253	-12.172629	378.579254	0.213418
2.580000	10.246721	190.260468	0.237266	-12.479959	378.827545	0.213457
2.590000	10.330025	190.229385	0.237291	-12.333561	378.451630	0.213397
2.600000	10.438641	190.164841	0.237269	-12.245291	378.086456	0.213285
2.610000	10.301029	190.570160	0.237226	-12.459506	378.452240	0.213290
2.620000	10.505375	190.415375	0.237250	-12.278660	378.009583	0.213220
2.630000	10.301029	190.847900	0.237213	-12.501488	378.137512	0.213177
2.640000	10.473619	190.808762	0.236998	-12.278660	377.406250	0.213136
2.650000	10.291365	191.545822	0.237207	-12.430980	377.764465	0.213212
2.660000	10.366843	191.601486	0.236892	-12.381463	377.227600	0.213084
2.670000	10.410106	191.729691	0.236802	-12.292117	376.782501	0.213077
2.680000	10.321280	192.387711	0.236851	-12.401916	376.948761	0.213127
2.690000	10.386173	192.377594	0.236640	-12.347555	376.437134	0.213044
2.700000	10.172163	192.963272	0.236621	-12.496106	376.532684	0.213023
2.710000	10.512738	192.529297	0.236477	-12.210305	375.821838	0.212913
2.720000	10.205760	193.442764	0.236578	-12.533782	376.095978	0.212915
2.730000	10.306552	193.213303	0.236516	-12.451971	375.694611	0.212776
2.740000	10.414708	193.293106	0.236526	-12.372313	375.191101	0.212681
2.750000	10.262369	193.654297	0.236413	-12.571458	375.400635	0.212563
2.760000	10.353497	193.533279	0.236306	-12.457892	374.919586	0.212455
2.770000	10.264211	194.072754	0.236373	-12.565000	375.045105	0.212451
2.780000	10.420691	193.729111	0.236114	-12.408374	374.322479	0.212242
2.790000	10.147310	194.392044	0.236177	-12.636047	374.945984	0.212289
2.800000	10.342911	194.415268	0.236075	-12.485880	374.490906	0.212053
2.810000	10.325882	194.499649	0.235892	-12.488572	374.193909	0.211938
2.820000	10.203919	194.850388	0.235919	-12.721625	374.356018	0.211818
2.830000	10.310695	194.822266	0.235774	-12.502565	373.906372	0.211696
2.840000	10.080115	195.123657	0.235826	-12.787289	374.284271	0.211653
2.850000	10.337849	194.772995	0.235593	-12.520865	373.444214	0.211446
2.860000	10.069530	195.540466	0.235692	-12.881479	374.145935	0.211474
2.870000	10.246721	195.236847	0.235584	-12.737771	373.522552	0.211200
2.880000	10.224630	195.263092	0.235549	-12.750151	373.479797	0.211101
2.890000	10.193794	195.486450	0.235660	-12.852953	373.680145	0.211035
2.900000	10.244420	195.502396	0.235512	-12.763607	373.249207	0.210946
2.910000	10.103588	195.880371	0.235509	-12.936918	373.630676	0.210860
2.920000	10.387094	195.451431	0.235393	-12.626897	372.839111	0.210761
2.930000	10.120617	195.995712	0.235611	-13.093542	373.648499	0.210758
2.940000	10.169401	195.609528	0.235404	-12.852953	373.282318	0.210569
2.950000	10.241199	195.549820	0.235417	-12.860488	373.287262	0.210643
2.960000	10.127060	195.761383	0.235394	-12.951449	373.444733	0.210491
2.970000	10.162958	195.432968	0.235315	-12.983743	373.416077	0.210391
2.980000	10.040996	195.694138	0.235399	-13.090851	373.937561	0.210459
2.990000	10.273875	195.270065	0.235253	-12.877174	373.245026	0.210255
3.000000	9.983006	195.861603	0.235338	-13.254474	374.083282	0.210323
3.010000	10.203919	195.656357	0.235412	-13.011193	373.476990	0.210253
3.020000	10.200698	195.620377	0.235442	-13.002043	373.509796	0.210254
3.030000	10.116014	195.510559	0.235456	-13.103769	373.352661	0.210309
3.040000	10.261449	195.364990	0.235540	-12.914850	373.166199	0.210387
3.050000	10.097144	195.355469	0.235566	-13.161898	373.143005	0.210395
3.060000	10.286762	194.995743	0.235446	-12.764145	372.778320	0.210427
3.070000	10.038694	195.836243	0.235667	-13.172662	373.608154	0.210549
3.080000	10.242119	195.719513	0.235483	-12.887939	373.184509	0.210501
3.090000	10.123838	196.046631	0.235460	-12.931535	373.550690	0.210671
3.100000	10.208982	196.227188	0.235504	-12.896012	373.497070	0.210733
3.110000	10.116474	196.151627	0.235495	-13.003120	373.698395	0.210688
3.120000	10.036393	196.167953	0.235455	-13.063402	373.639374	0.210805
3.130000	10.235676	195.559875	0.235556	-12.808281	373.128296	0.210845
3.140000	10.014762	195.826584	0.235703	-13.177507	373.575287	0.210994
3.150000	10.107269	195.193619	0.235701	-12.876097	372.947723	0.211055
3.160000	10.189652	195.049667	0.235909	-12.914312	373.248596	0.211389
3.170000	10.237977	194.945297	0.235877	-12.777600	373.461487	0.211590
3.180000	10.226471	195.091003	0.236051	-12.707631	373.837250	0.211966
3.190000	10.281699	195.161346	0.236148	-12.559617	374.317993	0.212272
3.200000	10.440022	194.635040	0.236105	-12.293193	374.059113	0.212557
3.210000	10.151913	195.008286	0.236327	-12.549929	374.970581	0.212872
3.220000	10.390776	194.461578	0.236345	-12.155945	374.398041	0.213096
3.230000	10.306552	194.397202	0.236484	-12.230220	374.636719	0.213311
3.240000	10.352116	193.985184	0.236434	-12.089203	374.500336	0.213386
3.250000	10.272955	193.960037	0.236555	-12.061215	374.866608	0.213598
3.260000	10.328183	193.943192	0.236568	-12.071980	374.989136	0.213737
3.270000	10.429896	193.327759	0.236526	-11.934193	374.604431	0.213781
3.280000	10.201158	193.932571	0.236743	-12.143027	375.577789	0.213930
3.290000	10.434498	193.252518	0.236722	-12.025693	375.290894	0.213889
3.300000	10.324502	193.278809	0.236649	-12.069289	375.785095	0.213940
3.310000	10.368685	192.877914	0.236738	-12.021386	375.700653	0.213965
3.320000	10.311615	193.047028	0.236746	-12.092971	375.884888	0.213957
3.330000	10.287683	192.711746	0.236728	-12.165094	375.905945	0.213915
3.340000	10.478681	192.356995	0.236661	-11.905129	375.683533	0.213840
3.350000	10.183669	192.768311	0.236828	-12.308263	376.382233	0.213751
3.360000	10.418390	192.379105	0.236668	-12.060139	376.075836	0.213653
3.370000	10.347513	192.616791	0.236844	-12.192544	376.560486	0.213577
3.380000	10.407804	192.298981	0.236706	-12.069289	376.377380	0.213424
3.390000	10.252705	192.376312	0.236644	-12.301266	376.779907	0.213338
3.400000	10.287222	192.174744	0.236653	-12.184471	376.728485	0.213287
3.410000	10.444624	191.769608	0.236702	-12.076286	376.371857	0.213128
3.420000	10.116935	192.082870	0.236656	-12.353475	376.998688	0.213126
3.430000	10.394917	191.830887	0.236690	-12.162403	376.539246	0.213070
3.440000	10.216806	192.157669	0.236639	-12.196312	376.723969	0.212999
3.450000	10.411026	191.798050	0.236471	-12.052066	376.334015	0.212912
3.460000	10.209442	192.249435	0.236708	-12.204385	376.755798	0.212984
3.470000	10.327723	192.065109	0.236535	-12.157559	376.406677	0.212932
3.480000	10.404583	191.813080	0.236449	-12.113962	376.054474	0.212829
3.490000	10.283541	192.189941	0.236548	-12.261976	376.606384	0.212861
3.500000	10.431276	191.919754	0.236463	-12.081130	376.011993	0.212701
3.510000	10.301949	192.211151	0.236471	-12.249596	376.087250	0.212730
3.520000	10.514580	191.644608	0.236555	-11.978866	375.442535	0.212654
3.530000	10.331865	192.161972	0.236540	-12.097278	375.842896	0.212609
3.540000	10.436799	191.829041	0.236472	-12.072518	375.371216	0.212549
3.550000	10.633321	191.722961	0.236613	-11.831391	374.881958	0.212414
3.560000	10.509057	191.854538	0.236641	-12.015466	374.817932	0.212374
3.570000	10.620894	191.459076	0.236507	-11.907820	374.214691	0.212171
3.580000	10.671520	191.822418	0.236536	-11.962181	374.567657	0.212069
3.590000	10.869883	191.672211	0.236484	-11.762497	374.297455	0.211840
3.600000	10.702817	192.218414	0.236472	-12.121497	375.361084	0.211676
3.610000	10.932936	192.150360	0.236423	-12.025693	375.404358	0.211423
3.620000	10.945362	191.997421	0.236107	-12.041301	375.563599	0.211071
3.630000	10.710180	192.261703	0.235982	-12.387922	376.080719	0.210800
3.640000	10.770011	191.957581	0.235735	-12.383616	375.694000	0.210421
3.650000	10.428975	192.169235	0.235517	-12.803436	375.764069	0.210091
3.660000	10.354877	191.548660	0.235133	-12.871253	374.680084	0.209640
3.670000	9.916271	192.275055	0.235019	-13.395490	374.885925	0.209465
3.680000	9.867947	191.953796	0.234509	-13.391722	374.356812	0.209150
3.690000	9.735858	192.123810	0.234143	-13.472457	374.294037	0.208910
3.700000	9.557286	192.578156	0.234091	-13.710355	374.821686	0.208743
3.710000	9.624021	192.568741	0.233810	-13.617240	375.085785	0.208584
3.720000	9.359384	192.987579	0.233649	-13.977855	375.958221	0.208480
3.730000	9.601929	192.921600	0.233478	-13.682367	375.925781	0.208371
3.740000	9.152277	193.707443	0.233405	-14.157624	376.935516	0.208462
3.750000	9.206585	193.262466	0.233115	-14.072584	376.582092	0.208445
3.760000	9.155959	193.258041	0.233069	-14.088731	376.291718	0.208612
3.770000	8.916176	193.086182	0.232948	-14.107569	376.275543	0.208726
3.780000	8.929982	192.627151	0.232850	-14.121563	375.736725	0.208724
3.790000	8.715052	192.688782	0.233086	-14.204451	375.978943	0.208932
3.800000	8.838856	192.420700	0.232885	-13.942871	375.363220	0.208886
3.810000	8.569157	193.195663	0.232917	-14.319632	376.112885	0.209169
3.820000	8.762917	193.153595	0.232971	-14.076891	375.853668	0.209219
3.830000	8.823208	193.412170	0.233041	-14.022529	376.211395	0.209291
