time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	0.923631	240.564601	0.217640	-0.913562	239.234141	0.224180
0.010000	0.838077	241.294778	0.217951	-0.822787	239.595555	0.224355
0.020000	0.787984	241.837938	0.218232	-0.744381	239.839465	0.224496
0.030000	0.795247	242.083957	0.218469	-0.686612	239.885511	0.224586
0.040000	0.859399	242.036969	0.218661	-0.651516	239.713650	0.224628
0.050000	0.957714	241.798332	0.218818	-0.635239	239.367015	0.224646
0.060000	1.054284	241.509687	0.218953	-0.630419	238.933857	0.224674
0.070000	1.114741	241.289732	0.219068	-0.629287	238.516923	0.224742
0.080000	1.120472	241.195499	0.219167	-0.626269	238.202968	0.224867
0.090000	1.075895	241.219880	0.219253	-0.619334	238.042907	0.225046
0.100000	1.005428	241.316564	0.219338	-0.609820	238.046484	0.225259
0.110000	0.941926	241.433019	0.219436	-0.600870	238.188946	0.225477
0.120000	0.912656	241.534270	0.219556	-0.595027	238.424275	0.225670
0.130000	0.929596	241.609888	0.219698	-0.592058	238.699812	0.225820
0.140000	0.987772	241.666792	0.219846	-0.588234	238.968381	0.225920
0.150000	1.070716	241.716075	0.219981	-0.577794	239.195407	0.225978
0.160000	1.158851	241.762186	0.220085	-0.556086	239.360150	0.226006
0.170000	1.236335	241.799406	0.220154	-0.522658	239.452454	0.226016
0.180000	1.294038	241.816033	0.220197	-0.482332	239.468332	0.226023
0.190000	1.329087	241.802736	0.220232	-0.443393	239.407972	0.226036
0.200000	1.342971	241.759584	0.220276	-0.413749	239.277704	0.226062
0.210000	1.339924	241.697554	0.220336	-0.397181	239.094054	0.226111
0.220000	1.325988	241.634353	0.220403	-0.391725	238.885599	0.226184
0.230000	1.307963	241.588081	0.220457	-0.390987	238.688801	0.226283
0.240000	1.291413	241.572786	0.220479	-0.387467	238.537720	0.226402
0.250000	1.278051	241.597303	0.220458	-0.375887	238.452093	0.226529
0.260000	1.264136	241.665968	0.220403	-0.354725	238.430243	0.226651
0.270000	1.241607	241.779331	0.220334	-0.325533	238.450885	0.226750
0.280000	1.202054	241.934500	0.220280	-0.291154	238.482907	0.226818
0.290000	1.141458	242.125815	0.220261	-0.254417	238.498026	0.226847
0.300000	1.062847	242.345906	0.220278	-0.218075	238.480365	0.226844
0.310000	0.975289	242.585903	0.220318	-0.185451	238.429111	0.226819
0.320000	0.890129	242.833736	0.220352	-0.160598	238.353836	0.226786
0.330000	0.816915	243.071439	0.220352	-0.147230	238.265456	0.226756
0.340000	0.761225	243.274480	0.220296	-0.146914	238.167977	0.226730
0.350000	0.725081	243.416003	0.220179	-0.157771	238.056117	0.226701
0.360000	0.708954	243.475901	0.220015	-0.174747	237.920845	0.226656
0.370000	0.713533	243.450702	0.219831	-0.191415	237.760096	0.226587
0.380000	0.739537	243.358346	0.219660	-0.202196	237.588182	0.226498
0.390000	0.785126	243.233795	0.219528	-0.203779	237.437179	0.226406
0.400000	0.842345	243.116452	0.219445	-0.195337	237.347637	0.226331
0.410000	0.895474	243.035259	0.219403	-0.178197	237.352090	0.226289
0.420000	0.923827	242.998801	0.219377	-0.155820	237.459521	0.226283
0.430000	0.909026	242.994588	0.219335	-0.134156	237.648951	0.226296
0.440000	0.843688	242.996299	0.219252	-0.121438	237.875578	0.226300
0.450000	0.736747	242.973936	0.219115	-0.126498	238.086393	0.226269
