time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
1.030000	13.343823	446.310608	0.206546	-5.161099	457.582306	0.191493
1.040000	13.087625	443.032288	0.206095	-4.198283	458.930908	0.193455
1.050000	12.576844	439.552704	0.205545	-3.396550	460.691010	0.195161
1.060000	12.025695	436.259033	0.204892	-2.725064	462.954987	0.196654
1.070000	11.434179	431.423981	0.204138	-2.036549	464.558716	0.197668
1.080000	10.652667	427.083984	0.203343	-1.752583	467.397736	0.198317
1.090000	10.288286	421.999756	0.202528	-1.355859	470.115509	0.198579
1.100000	9.373831	418.194580	0.201800	-1.596563	474.705872	0.198471
1.110000	8.689739	413.642364	0.200981	-1.691372	478.545197	0.198034
1.120000	8.256463	410.210175	0.200193	-1.638904	483.725281	0.197458
1.130000	7.297336	407.354095	0.199410	-1.841409	488.287994	0.196500
1.140000	6.917882	404.093109	0.198712	-2.054499	491.715942	0.195133
1.150000	6.307529	401.392181	0.198152	-2.812969	495.074921	0.193218
1.160000	6.127760	397.675293	0.197541	-3.801099	497.568390	0.190784
1.170000	5.420524	394.934326	0.197189	-5.071813	502.437012	0.188294
1.180000	5.219226	390.747711	0.196730	-5.770914	507.182831	0.185844
1.190000	4.938807	386.900757	0.196374	-6.343448	512.530762	0.183495
1.200000	4.340833	383.021057	0.196028	-6.975814	517.267029	0.181241
1.210000	4.016279	378.817749	0.195684	-7.375300	520.732910	0.179025
1.220000	3.430684	375.408722	0.195525	-8.051388	524.902100	0.177171
1.230000	3.407540	371.271881	0.195273	-7.799178	528.831482	0.175762
1.240000	2.913983	368.845093	0.195247	-7.295218	534.087097	0.175007
1.250000	2.981261	366.181488	0.195199	-6.633858	537.793030	0.174654
1.260000	3.119048	364.317871	0.195421	-5.554142	542.050842	0.175161
1.270000	3.397314	362.957611	0.195932	-3.771183	544.845886	0.176012
1.280000	3.587309	361.302826	0.196249	-2.565822	546.094116	0.176853
1.290000	3.437143	359.686951	0.196664	-2.036089	547.510498	0.177785
1.300000	3.758467	356.922455	0.197126	-1.426735	547.115173	0.178536
1.310000	3.601303	355.103638	0.197732	-1.485185	547.639465	0.179317
1.320000	3.928548	352.144043	0.198265	-1.156576	546.683228	0.179774
1.330000	4.250948	350.227325	0.198971	-1.099507	546.465759	0.179978
1.340000	4.359671	348.809418	0.199445	-1.273936	546.188171	0.180008
1.350000	4.514681	348.271912	0.199655	-1.604847	545.398315	0.179887
1.360000	4.277860	349.282104	0.199843	-1.648569	543.859802	0.179860
1.370000	4.394656	350.137756	0.199687	-1.111473	541.438721	0.179805
1.380000	4.031350	352.801178	0.199714	-1.056705	539.947754	0.179880
1.390000	4.290777	354.622803	0.199564	-0.353002	536.571411	0.179634
1.400000	4.242875	357.613464	0.199412	-0.310660	534.193176	0.179175
1.410000	4.430179	360.465546	0.199313	-0.596467	531.308899	0.178229
1.420000	4.342986	363.653564	0.199114	-1.141848	528.822449	0.177036
1.430000	4.242336	367.169952	0.198937	-2.199473	527.097595	0.175426
1.440000	4.133076	370.465057	0.198542	-2.988780	525.304138	0.173830
1.450000	3.856425	375.374390	0.198412	-3.915237	525.143860	0.172426
1.460000	3.925318	379.119080	0.197993	-4.471204	522.713562	0.170986
1.470000	3.742858	383.492493	0.197684	-5.476362	520.500549	0.169727
1.480000	3.609915	386.384552	0.197495	-6.080193	517.845947	0.168747
1.490000	3.475896	388.842163	0.197290	-6.765946	516.934753	0.168870
1.500000	3.197630	390.194580	0.197241	-5.853296	515.909790	0.169890
1.510000	3.248762	390.425110	0.197289	-4.126486	514.009766	0.171199
1.520000	2.937665	390.815857	0.197436	-4.149498	513.375549	0.172984
1.530000	2.908600	389.487549	0.197561	-3.370317	511.026947	0.174678
1.540000	2.793419	388.764191	0.198042	-2.584692	509.573090	0.176344
1.550000	2.816562	387.053467	0.198182	-2.155751	507.740906	0.177880
1.560000	2.726678	386.356384	0.198670	-2.113869	507.138367	0.179180
1.570000	2.691155	385.675354	0.198954	-1.829443	507.520172	0.180645
1.580000	2.796110	385.151428	0.199277	-1.136786	507.842987	0.181957
1.590000	2.676084	385.791504	0.199794	-0.850518	509.187012	0.183056
1.600000	3.089984	385.762360	0.200279	-0.449652	509.331512	0.183823
1.610000	3.154572	386.497833	0.200911	-0.501198	510.451416	0.184496
1.620000	3.573315	386.624878	0.201437	-0.540318	510.813110	0.184994
1.630000	3.590539	388.114105	0.202078	-0.558728	511.791565	0.185501
1.640000	3.668044	389.325500	0.202515	-0.620860	511.870789	0.185939
1.650000	3.972683	390.687408	0.203038	-0.661361	511.883453	0.186839
1.660000	3.965147	393.312439	0.203660	-0.046484	512.132263	0.188285
1.670000	4.299927	394.996429	0.204065	0.861564	510.446289	0.189721
1.680000	4.294007	397.519287	0.204580	1.168542	509.236633	0.191515
1.690000	4.706291	399.544128	0.205098	2.251940	506.536652	0.193409
1.700000	4.686915	402.527740	0.205612	3.009491	503.575012	0.195448
1.710000	4.901669	404.866791	0.206054	3.635413	500.069183	0.197431
1.720000	5.274125	407.454315	0.206636	4.534717	496.390106	0.199619
1.730000	5.354860	410.972656	0.207206	5.136707	493.343597	0.201989
1.740000	5.751536	413.506470	0.207633	6.162576	489.413574	0.204393
1.750000	5.942608	417.157318	0.208230	7.170496	486.274872	0.206844
1.760000	6.427016	420.036285	0.208762	8.316026	482.341949	0.208844
1.770000	6.345743	423.320068	0.209332	8.756933	479.925262	0.210567
1.780000	6.710126	425.293427	0.209896	9.315661	477.868256	0.211842
1.790000	7.003461	426.907501	0.210331	9.758410	476.459656	0.212936
1.800000	7.055132	429.238678	0.210850	9.977483	475.671783	0.213853
1.810000	7.484640	430.515045	0.211184	10.432657	474.023529	0.214663
1.820000	7.165469	432.652283	0.211494	10.706959	473.301941	0.215405
1.830000	7.685938	433.770386	0.211663	11.193890	471.535583	0.215863
1.840000	7.583136	435.835968	0.212043	11.267528	470.948761	0.216114
1.850000	7.723614	436.207611	0.212193	11.268448	469.365143	0.215951
1.860000	7.854943	436.759277	0.212286	10.970675	467.834778	0.215580
1.870000	7.801658	437.685394	0.212536	10.452448	466.405304	0.214950
1.880000	7.898001	437.765564	0.212640	9.633225	463.952393	0.213926
1.890000	7.713926	438.242004	0.212726	8.662585	462.923157	0.212808
1.900000	7.895310	437.887878	0.212697	7.755457	460.756683	0.211402
1.910000	7.535234	439.470734	0.212629	6.334705	459.822540	0.209830
1.920000	7.562145	439.658264	0.212434	5.719367	458.532196	0.207931
1.930000	7.452884	440.475861	0.212221	5.144531	458.303528	0.206107
1.940000	7.190766	441.719421	0.211946	4.583502	458.785278	0.204159
1.950000	7.048134	442.235992	0.211592	4.111759	458.565338	0.201995
1.960000	6.717123	443.618866	0.211302	3.117187	458.595581	0.199835
1.970000	6.806469	444.202057	0.210779	2.627494	456.779388	0.197326
1.980000	6.205803	446.192444	0.210549	1.458492	455.552216	0.194638
1.990000	6.057790	447.552094	0.210187	0.052007	453.396088	0.191604
2.000000	5.778986	449.279602	0.209765	-1.568028	451.672943	0.188404
2.010000	5.387154	451.173035	0.209394	-3.446716	450.671600	0.185202
2.020000	5.324719	452.306366	0.209027	-4.806256	450.388611	0.182314
2.030000	4.841388	453.917419	0.208666	-6.090778	452.197357	0.180366
2.040000	4.820935	454.137604	0.208258	-6.256924	453.416260	0.179248
2.050000	4.326300	455.290405	0.208067	-6.240355	455.777954	0.178837
2.060000	4.304771	454.130035	0.207865	-5.775976	455.448456	0.178500
2.070000	4.355365	452.772217	0.207802	-5.391678	455.106812	0.178225
2.080000	4.069026	450.744019	0.207811	-4.901525	454.537476	0.178028
2.090000	4.207890	448.539917	0.207800	-4.636889	454.355743	0.177798
2.100000	3.955459	446.432617	0.207740	-4.963657	455.813141	0.177782
2.110000	4.013588	443.675690	0.207802	-4.722953	457.505127	0.178352
2.120000	3.865575	442.265442	0.207939	-4.338655	460.856964	0.179354
2.130000	3.800987	439.480347	0.207985	-3.345464	462.099426	0.180021
2.140000	4.047497	437.570190	0.208182	-3.026980	464.146210	0.180905
2.150000	4.021123	435.155762	0.208299	-2.373443	466.202057	0.181914
2.160000	3.592692	433.161804	0.208191	-1.187412	467.305969	0.182783
2.170000	3.825207	431.968689	0.208353	-0.918633	468.126160	0.183368
2.180000	3.909710	429.969238	0.208381	-0.413753	468.640625	0.183634
2.190000	3.483969	429.791290	0.208418	-0.606132	470.519623	0.183943
2.200000	3.642747	428.443207	0.208445	-0.189157	471.036041	0.183933
2.210000	3.559321	427.578705	0.208434	-0.231499	472.358643	0.183869
2.220000	3.427455	426.392487	0.208534	-0.510403	473.288666	0.183667
2.230000	3.592692	425.131592	0.208604	-0.622701	474.643585	0.183647
2.240000	3.426916	424.215302	0.208673	-0.668725	475.477448	0.183496
2.250000	3.515186	422.797546	0.208570	-0.885036	475.735870	0.183178
2.260000	3.262218	422.451080	0.208793	-1.581835	478.072357	0.183042
2.270000	3.493119	421.157013	0.208746	-1.593341	479.178131	0.182921
2.280000	3.323576	420.701172	0.208736	-2.031027	481.804352	0.183202
2.290000	3.257912	419.855774	0.208728	-1.880989	484.365814	0.184207
2.300000	3.102363	419.512085	0.208725	-0.749726	487.165009	0.185625
2.310000	2.920979	418.729950	0.208721	-0.012426	488.494019	0.187169
2.320000	3.147575	416.969604	0.208823	0.773659	488.898621	0.188807
2.330000	2.816562	416.361969	0.208935	1.150593	490.354370	0.190805
2.340000	2.902680	414.352783	0.208967	2.523480	489.411621	0.192643
2.350000	2.640023	412.963440	0.209132	3.383664	489.047333	0.194407
2.360000	2.785345	411.208740	0.209244	4.126026	488.163666	0.195868
2.370000	2.583509	410.087280	0.209317	4.674169	487.797394	0.197036
2.380000	2.409660	409.104248	0.209452	5.030853	487.589081	0.198041
2.390000	2.629258	408.100555	0.209503	5.712464	487.919952	0.198954
2.400000	2.264876	408.942200	0.209547	6.260607	489.496979	0.199920
2.410000	2.480168	408.771301	0.209511	7.256100	489.686188	0.200518
2.420000	2.471018	409.606354	0.209534	7.551572	489.943237	0.200881
2.430000	2.537759	409.795685	0.209478	7.678137	489.462097	0.200865
2.440000	2.438186	410.750244	0.209586	7.329278	489.626648	0.200673
2.450000	2.507618	411.212708	0.209560	6.729128	489.487762	0.200428
2.460000	2.560365	411.733521	0.209445	6.144627	488.706573	0.200053
2.470000	2.286943	413.055145	0.209579	5.220470	488.758972	0.200074
2.480000	2.369831	413.277832	0.209559	5.405025	488.096649	0.200434
2.490000	2.267567	414.435944	0.209574	5.645730	487.147614	0.200968
2.500000	2.320852	414.767212	0.209554	6.184207	485.470642	0.201583
2.510000	2.202979	416.040039	0.209684	6.496708	485.132782	0.202555
2.520000	2.186832	416.525208	0.209691	7.332039	483.826904	0.203488
2.530000	2.326772	417.010040	0.209708	7.876500	482.521667	0.204498
2.540000	2.081877	418.269897	0.209841	8.238246	482.388123	0.205661
2.550000	2.171762	418.199463	0.209787	8.690660	481.376434	0.206702
2.560000	2.042586	418.793182	0.209905	8.778105	480.714355	0.207685
2.570000	2.237964	418.608490	0.209994	9.263655	479.426422	0.208393
2.580000	2.036666	419.114685	0.210151	9.043661	479.468750	0.208880
2.590000	2.142697	418.763794	0.210275	9.178511	478.782684	0.209220
2.600000	2.340766	418.591644	0.210341	9.149055	477.868317	0.209061
2.610000	2.128165	418.768036	0.210532	8.607817	477.808472	0.208760
2.620000	2.201903	418.576904	0.210551	8.222137	476.937805	0.208179
2.630000	2.102330	419.425598	0.210631	7.506009	476.450195	0.207527
2.640000	2.331078	419.194977	0.210609	7.188445	474.820190	0.206431
2.650000	2.043125	420.385040	0.210742	6.030948	473.678131	0.204957
2.660000	2.275640	420.684662	0.210758	5.019347	471.728149	0.203140
2.670000	2.300399	421.124664	0.210688	4.073559	471.333679	0.201260
2.680000	2.177144	422.432800	0.210795	3.668550	472.304504	0.199688
2.690000	2.352069	423.341156	0.210730	3.554412	472.124573	0.198063
2.700000	2.173915	424.814301	0.210740	2.692388	471.948059	0.196484
2.710000	2.511386	425.493683	0.210682	1.878688	469.873627	0.194736
2.720000	2.531300	427.485260	0.210972	0.678390	469.481079	0.193180
2.730000	2.768122	428.285217	0.210943	0.260034	468.862457	0.192111
2.740000	2.957579	429.779144	0.211101	0.441367	469.317261	0.191726
2.750000	2.940356	431.329681	0.211242	1.490708	470.033356	0.192090
2.760000	3.192786	432.014709	0.211341	2.864516	469.394623	0.192594
2.770000	3.405387	433.197693	0.211617	3.092794	468.296600	0.193187
2.780000	3.775152	433.300110	0.211722	3.397011	466.025452	0.193867
2.790000	3.595921	434.777313	0.211966	3.528178	465.094055	0.194806
2.800000	3.988830	435.012573	0.212050	4.082304	462.735992	0.195664
2.810000	4.073870	435.873261	0.212141	4.310121	460.930786	0.196478
2.820000	4.034041	437.028656	0.212175	4.419658	459.330109	0.197171
2.830000	4.135767	438.418762	0.212147	4.576138	457.353363	0.197642
2.840000	4.028121	440.049103	0.212121	4.362588	456.310272	0.198153
2.850000	4.054494	441.104584	0.211896	4.582121	455.142639	0.198722
2.860000	3.542636	443.359558	0.211773	4.559570	455.427185	0.199475
2.870000	3.509804	444.355896	0.211456	4.815462	454.528687	0.200323
2.880000	3.096981	445.888550	0.211181	5.086542	454.324615	0.201469
2.890000	2.843474	447.114868	0.210949	5.962373	453.346924	0.202678
2.900000	2.727216	448.165466	0.210698	6.494407	452.132080	0.203763
2.910000	2.386516	449.312439	0.210480	6.767788	450.976715	0.204914
2.920000	2.378443	449.758575	0.210186	7.370699	448.917664	0.205846
2.930000	1.944090	451.165436	0.210076	7.239531	448.662842	0.206647
2.940000	1.917179	451.458374	0.209724	7.254259	447.693878	0.207224
2.950000	1.608234	452.400970	0.209557	7.011253	447.924591	0.207810
2.960000	1.558717	452.844757	0.209400	7.036567	447.607483	0.208181
2.970000	1.544723	453.407318	0.209180	6.743395	447.503937	0.208386
2.980000	1.283143	453.742035	0.209056	6.423531	447.289093	0.208511
2.990000	1.357418	453.510529	0.208881	6.569886	446.148224	0.208439
3.000000	0.953207	454.185699	0.208868	6.145547	446.005310	0.208352
3.010000	1.249234	453.461334	0.208796	6.127138	444.451935	0.207846
3.020000	1.039324	453.729950	0.208842	5.968816	443.892273	0.207278
3.030000	1.276684	453.807587	0.208785	5.654014	442.724884	0.206466
3.040000	1.028021	454.659790	0.208726	5.320342	441.803619	0.205478
3.050000	1.115214	455.870728	0.208747	4.728937	440.989471	0.204469
3.060000	1.374642	456.932770	0.208538	4.496057	440.216095	0.203269
3.070000	0.892387	459.224304	0.208551	3.881180	440.757019	0.202276
3.080000	1.258922	460.266144	0.208421	3.654283	439.980774	0.201242
3.090000	1.157197	461.970703	0.208426	2.913762	439.853546	0.200418
3.100000	1.418777	462.812744	0.208463	2.753139	438.726501	0.199651
3.110000	1.393480	464.128235	0.208515	2.414865	438.313416	0.199156
3.120000	1.396171	464.636505	0.208461	2.415785	437.306061	0.198727
3.130000	1.565176	464.764435	0.208432	2.936313	435.915100	0.198442
3.140000	1.388098	465.818085	0.208556	2.918824	435.704285	0.198337
3.150000	1.669054	465.244049	0.208507	3.234547	435.124390	0.198107
3.160000	1.607696	465.599274	0.208642	3.614703	435.710083	0.198301
3.170000	1.857973	464.754150	0.208665	4.256274	436.338257	0.198707
3.180000	1.662057	464.633667	0.208737	4.267779	437.986481	0.199315
3.190000	1.710498	463.553192	0.208856	4.912572	438.957367	0.200146
3.200000	1.902108	462.056427	0.208867	5.468078	439.468536	0.200989
3.210000	1.609849	461.261810	0.209003	5.533432	440.321716	0.201912
3.220000	1.774547	459.541718	0.209053	5.836268	440.400452	0.202656
3.230000	1.645372	458.613403	0.209119	6.094921	441.459747	0.203482
3.240000	1.676051	457.112640	0.209004	6.288681	442.493011	0.204177
3.250000	1.288525	456.554260	0.209053	6.357256	444.721771	0.205177
3.260000	1.347192	455.012604	0.208937	7.164052	445.792908	0.206137
3.270000	1.228243	453.553986	0.208855	7.511991	446.871033	0.206998
3.280000	1.276146	453.206390	0.208935	7.629812	448.640900	0.208090
3.290000	1.262152	451.700592	0.208829	8.123647	449.326355	0.209037
3.300000	0.744373	450.933777	0.208747	8.035742	450.841187	0.210141
3.310000	1.041477	449.286285	0.208670	8.333976	451.532776	0.211296
3.320000	0.568910	448.892975	0.208720	8.524513	453.133636	0.212632
3.330000	0.791738	447.483521	0.208656	9.059770	453.220001	0.213781
3.340000	0.749217	446.604279	0.208613	9.542559	453.306915	0.214794
3.350000	0.508628	446.436554	0.208567	9.820082	453.688477	0.215615
3.360000	0.623271	445.526062	0.208439	10.141327	453.272797	0.215997
3.370000	0.508628	445.381836	0.208407	10.062627	453.920959	0.216098
3.380000	0.751370	444.551941	0.208333	10.161118	453.557129	0.215687
3.390000	0.462340	445.009827	0.208308	9.591344	454.663544	0.215032
3.400000	0.678171	444.230194	0.208219	9.367208	455.046875	0.214134
3.410000	0.702930	444.113403	0.208218	8.903289	456.389099	0.213244
3.420000	0.586133	444.061035	0.208164	8.599072	458.156189	0.212410
3.430000	0.755138	443.834656	0.208087	8.563634	459.417450	0.211614
3.440000	0.633498	444.400818	0.208197	8.541542	460.429718	0.211087
3.450000	0.979042	443.719543	0.208105	8.531878	459.958923	0.210351
3.460000	0.770747	444.561584	0.208281	8.055992	460.334869	0.209794
3.470000	1.172805	443.848206	0.208268	8.087288	458.940277	0.209024
3.480000	1.248696	443.723572	0.208297	7.626591	457.699127	0.208133
3.490000	1.211558	443.773132	0.208302	7.091335	456.747192	0.207214
3.500000	1.576478	443.951233	0.208372	6.811971	455.841400	0.206211
3.510000	1.334275	444.689392	0.208363	6.215964	455.681152	0.205246
3.520000	1.628149	444.996124	0.208060	6.464952	454.953857	0.204412
3.530000	1.253540	446.884644	0.208069	6.549635	455.694519	0.203772
3.540000	1.412856	447.133453	0.207807	6.723605	454.871796	0.202980
3.550000	1.270225	447.837769	0.207671	6.690468	455.084778	0.202420
3.560000	1.297137	448.254791	0.207610	6.974434	455.036163	0.202086
3.570000	1.367107	448.039825	0.207590	7.101000	454.509735	0.201516
3.580000	1.333198	447.999939	0.207627	6.725446	454.155762	0.201020
3.590000	1.673360	446.948364	0.207570	6.723605	453.074219	0.200227
3.600000	1.375718	447.431549	0.207548	6.023124	453.533508	0.199443
3.610000	1.394018	446.555145	0.207405	5.662758	452.802765	0.198412
3.620000	1.376795	446.781433	0.207270	4.998176	453.367279	0.197408
3.630000	1.235778	446.612885	0.207062	4.410913	454.036469	0.196263
3.640000	0.968277	446.627167	0.206850	3.697085	454.930542	0.195341
3.650000	0.708312	446.766876	0.206591	2.946899	456.099457	0.194728
3.660000	0.796044	445.810944	0.206406	2.660171	456.483551	0.194309
3.670000	0.296565	446.091309	0.206315	2.546032	458.097809	0.194279
3.680000	0.391294	444.811096	0.206213	2.946899	457.713318	0.194269
3.690000	0.326706	443.958832	0.206167	2.936774	458.204407	0.194287
3.700000	0.178693	443.257782	0.206015	3.010872	457.845367	0.194264
3.710000	0.153396	443.057190	0.206022	3.128692	458.000610	0.194314
3.720000	0.060282	442.721863	0.205876	2.896733	457.999847	0.194265
3.730000	0.221213	442.265594	0.205752	2.863136	457.577606	0.194289
3.740000	-0.041444	443.280090	0.205803	2.575487	458.461060	0.194632
3.750000	0.142631	443.189148	0.205629	2.779372	457.705383	0.194863
3.760000	-0.008073	444.151978	0.205552	2.765565	457.603760	0.195269
3.770000	0.230363	444.609406	0.205536	3.281951	456.934052	0.195684
3.780000	0.148552	445.710876	0.205547	3.333498	456.502899	0.195983
3.790000	0.228210	446.248596	0.205519	3.594452	455.967163	0.196131
3.800000	0.586133	446.163879	0.205562	3.886703	455.845215	0.196113
3.810000	0.254045	446.903687	0.205587	3.812605	457.048096	0.196196
3.820000	0.478487	446.191803	0.205578	4.058832	456.655792	0.195983
3.830000	0.442426	445.937195	0.205725	3.983353	457.093811	0.195892
3.840000	0.578060	444.559753	0.205723	4.091969	456.588013	0.195624
3.850000	0.442964	443.981781	0.205885	3.753234	456.936493	0.195376
3.860000	0.629730	443.011230	0.205978	3.612402	457.088165	0.195230
3.870000	0.727150	441.821960	0.206004	3.814446	457.722961	0.195083
3.880000	0.576984	441.928711	0.206162	3.431528	459.660736	0.195225
3.890000	0.812729	440.963715	0.206211	3.680057	460.908447	0.195511
