time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-8.240484	336.417475	0.247938	9.222849	257.031110	0.267449
0.010000	-8.310561	336.418974	0.247724	8.948558	257.651095	0.266940
0.020000	-8.360889	336.395093	0.247523	8.694454	258.259615	0.266418
0.030000	-8.378995	336.326675	0.247342	8.474018	258.841080	0.265876
0.040000	-8.363001	336.202482	0.247179	8.290708	259.379188	0.265323
0.050000	-8.319940	336.017692	0.247024	8.139386	259.863483	0.264786
0.060000	-8.260531	335.770702	0.246867	8.011060	260.294678	0.264300
0.070000	-8.193831	335.461646	0.246701	7.898418	260.682943	0.263898
0.080000	-8.124714	335.094714	0.246527	7.799871	261.038297	0.263595
0.090000	-8.054944	334.683334	0.246352	7.720440	261.358394	0.263382
0.100000	-7.986306	334.254674	0.246182	7.668785	261.621707	0.263223
0.110000	-7.923229	333.849386	0.246020	7.651395	261.791821	0.263066
0.120000	-7.873078	333.514689	0.245856	7.666893	261.832895	0.262867
0.130000	-7.844096	333.292385	0.245669	7.703846	261.730045	0.262602
0.140000	-7.842492	333.206319	0.245437	7.743508	261.504304	0.262276
0.150000	-7.870589	333.254712	0.245141	7.765875	261.212396	0.261917
0.160000	-7.927009	333.411246	0.244777	7.755846	260.928124	0.261555
0.170000	-8.008474	333.635315	0.244357	7.706952	260.712413	0.261214
0.180000	-8.111789	333.887557	0.243905	7.621946	260.586893	0.260895
0.190000	-8.234578	334.143949	0.243454	7.510911	260.525220	0.260585
0.200000	-8.374258	334.402307	0.243030	7.387928	260.466636	0.260269
0.210000	-8.525960	334.679101	0.242654	7.267440	260.343881	0.259942
0.220000	-8.680977	334.999296	0.242332	7.161458	260.110827	0.259610
0.230000	-8.827292	335.384306	0.242066	7.078432	259.757644	0.259289
0.240000	-8.952624	335.842181	0.241851	7.023628	259.309788	0.258998
0.250000	-9.048741	336.362136	0.241679	6.999943	258.815013	0.258747
0.260000	-9.114567	336.914569	0.241540	7.007924	258.325865	0.258539
0.270000	-9.155961	337.457548	0.241421	7.044687	257.883817	0.258372
0.280000	-9.181973	337.949197	0.241311	7.102550	257.508530	0.258242
0.290000	-9.199759	338.361936	0.241199	7.168718	257.193852	0.258144
0.300000	-9.211361	338.691724	0.241083	7.226952	256.911221	0.258073
0.310000	-9.214294	338.956750	0.240968	7.261475	256.619729	0.258024
0.320000	-9.205191	339.186051	0.240867	7.262403	256.279863	0.257990
0.330000	-9.183787	339.405022	0.240796	7.230911	255.866074	0.257969
0.340000	-9.154509	339.626526	0.240772	7.181369	255.373419	0.257967
0.350000	-9.124857	339.851490	0.240802	7.137987	254.816315	0.257999
0.360000	-9.101794	340.075733	0.240885	7.126007	254.221331	0.258079
0.370000	-9.088347	340.296187	0.241008	7.161008	253.618702	0.258213
0.380000	-9.082195	340.512258	0.241152	7.241774	253.036884	0.258396
0.390000	-9.076910	340.723803	0.241292	7.350495	252.501341	0.258607
0.400000	-9.065259	340.930650	0.241409	7.460074	252.035119	0.258821
0.410000	-9.043001	341.136558	0.241491	7.544710	251.657350	0.259017
0.420000	-9.011303	341.355009	0.241536	7.589156	251.377921	0.259180
0.430000	-8.976506	341.610139	0.241555	7.593477	251.190933	0.259305
0.440000	-8.947379	341.927855	0.241562	7.572278	251.072771	0.259390
0.450000	-8.931307	342.319241	0.241568	7.548952	250.989175	0.259435
0.460000	-8.931331	342.765756	0.241579	7.546790	250.909699	0.259435
0.470000	-8.945264	343.217138	0.241592	7.579979	250.821737	0.259388
0.480000	-8.966907	343.606025	0.241600	7.648011	250.735210	0.259294
0.490000	-8.988433	343.872400	0.241598	7.735920	250.674635	0.259162
0.500000	-9.002707	343.983978	0.241587	7.820275	250.663570	0.259013
0.510000	-9.004716	343.941231	0.241578	7.878258	250.711346	0.258877
0.520000	-8.991932	343.766310	0.241586	7.896024	250.809930	0.258780
0.530000	-8.963972	343.485901	0.241620	7.873102	250.941631	0.258742
0.540000	-8.922054	343.120836	0.241682	7.821546	251.091367	0.258764
0.550000	-8.868490	342.688255	0.241763	7.760659	251.255297	0.258830
0.560000	-8.806160	342.211402	0.241850	7.709699	251.441355	0.258908
0.570000	-8.737906	341.726383	0.241928	7.681465	251.663190	0.258963
0.580000	-8.666078	341.278549	0.241988	7.679051	251.932681	0.258962
0.590000	-8.592591	340.909732	0.242025	7.696600	252.255436	0.258885
0.600000	-8.519589	340.643972	0.242038	7.723083	252.630137	0.258733
0.610000	-8.450299	340.479407	0.242029	7.746952	253.049506	0.258526
0.620000	-8.389308	340.389468	0.242003	7.759524	253.500371	0.258296
0.630000	-8.341763	340.331819	0.241965	7.756198	253.962686	0.258076
0.640000	-8.311702	340.261243	0.241921	7.736066	254.409811	0.257886
0.650000	-8.300244	340.142396	0.241874	7.701045	254.812691	0.257727
0.660000	-8.304509	339.958883	0.241824	7.655211	255.148061	0.257581
0.670000	-8.317815	339.716401	0.241766	7.604306	255.407373	0.257428
0.680000	-8.331392	339.439687	0.241694	7.555110	255.601210	0.257255
0.690000	-8.337464	339.164947	0.241606	7.514515	255.755342	0.257067
0.700000	-8.333033	338.930263	0.241503	7.488297	255.898966	0.256882
0.710000	-8.322805	338.765984	0.241394	7.479588	256.050633	0.256726
0.720000	-8.319201	338.686558	0.241285	7.487351	256.209380	0.256620
0.730000	-8.338136	338.685379	0.241183	7.505627	256.355607	0.256573
0.740000	-8.391597	338.734886	0.241084	7.524449	256.460299	0.256573
0.750000	-8.480605	338.793630	0.240982	7.532576	256.496878	0.256599
0.760000	-8.592932	338.819644	0.240868	7.521056	256.450448	0.256620
0.770000	-8.707650	338.785891	0.240737	7.486010	256.322803	0.256613
0.780000	-8.804452	338.691305	0.240593	7.429519	256.134124	0.256569
0.790000	-8.872466	338.561964	0.240446	7.358514	255.921654	0.256500
0.800000	-8.913608	338.440899	0.240313	7.282555	255.733879	0.256433
0.810000	-8.939000	338.370010	0.240211	7.211535	255.619386	0.256405
0.820000	-8.961246	338.370983	0.240156	7.153941	255.612928	0.256442
0.830000	-8.987391	338.433027	0.240159	7.115543	255.724306	0.256556
0.840000	-9.016162	338.513133	0.240220	7.098235	255.935331	0.256738
0.850000	-9.039921	338.549938	0.240329	7.099331	256.206567	0.256963
0.860000	-9.049152	338.486393	0.240469	7.112350	256.491168	0.257198
0.870000	-9.036717	338.291796	0.240620	7.130024	256.750295	0.257411
0.880000	-9.000304	337.973322	0.240767	7.148721	256.964284	0.257586
0.890000	-8.942973	337.571930	0.240908	7.171613	257.135704	0.257726
0.900000	-8.872323	337.145353	0.241050	7.207648	257.284052	0.257855
0.910000	-8.798603	336.747169	0.241208	7.265614	257.435430	0.258010
0.920000	-8.731981	336.411818	0.241393	7.346156	257.612451	0.258222
0.930000	-8.679539	336.150560	0.241608	7.437059	257.828612	0.258504
0.940000	-8.643076	335.956550	0.241845	7.516010	258.088228	0.258844
0.950000	-8.618675	335.813055	0.242087	7.560794	258.389966	0.259207
0.960000	-8.598232	335.699522	0.242318	7.561910	258.730892	0.259550
0.970000	-8.572257	335.593882	0.242525	7.530264	259.108935	0.259843
0.980000	-8.532819	335.472813	0.242708	7.494598	259.523327	0.260080
0.990000	-8.475628	335.312701	0.242877	7.488912	259.973444	0.260284
1.000000	-8.400737	335.092884	0.243049	7.536164	260.456423	0.260495
1.010000	-8.311754	334.800580	0.243243	7.637257	260.963878	0.260753
1.020000	-8.213913	334.434893	0.243471	7.771499	261.479015	0.261082
1.030000	-8.111766	334.006807	0.243736	7.907967	261.977016	0.261478
1.040000	-8.007522	333.533860	0.244031	8.020740	262.431451	0.261915
1.050000	-7.900909	333.031677	0.244342	8.099270	262.825958	0.262355
1.060000	-7.790675	332.507104	0.244651	8.148910	263.165108	0.262762
1.070000	-7.677016	331.957174	0.244945	8.183131	263.476141	0.263112
1.080000	-7.563625	331.374396	0.245211	8.213485	263.797720	0.263397
1.090000	-7.458228	330.755036	0.245438	8.243591	264.160875	0.263618
1.100000	-7.371108	330.106051	0.245615	8.269734	264.573779	0.263782
1.110000	-7.312108	329.448181	0.245733	8.286233	265.020142	0.263898
1.120000	-7.287345	328.814759	0.245791	8.291120	265.471804	0.263972
1.130000	-7.297061	328.246164	0.245797	8.288164	265.906529	0.264006
1.140000	-7.335401	327.779846	0.245772	8.283956	266.319227	0.264003
1.150000	-7.391896	327.437756	0.245740	8.282137	266.720360	0.263965
1.160000	-7.453732	327.216313	0.245722	8.278781	267.124326	0.263890
1.170000	-7.507997	327.084982	0.245728	8.262529	267.536514	0.263779
1.180000	-7.543738	326.995685	0.245754	8.220201	267.947210	0.263638
1.190000	-7.554053	326.899000	0.245792	8.145044	268.335270	0.263478
1.200000	-7.537966	326.759460	0.245832	8.042640	268.678778	0.263322
1.210000	-7.501073	326.563886	0.245873	7.930509	268.966848	0.263195
1.220000	-7.453874	326.321226	0.245924	7.831110	269.207020	0.263124
1.230000	-7.407842	326.056007	0.245996	7.762027	269.425215	0.263125
1.240000	-7.370981	325.798217	0.246096	7.728752	269.658281	0.263203
1.250000	-7.345313	325.571927	0.246223	7.723743	269.941892	0.263340
1.260000	-7.327702	325.385166	0.246368	7.731577	270.298111	0.263510
1.270000	-7.313152	325.224617	0.246519	7.736803	270.727033	0.263678
1.280000	-7.298108	325.058146	0.246672	7.730173	271.205407	0.263819
1.290000	-7.281531	324.845009	0.246829	7.710626	271.692823	0.263920
1.300000	-7.263364	324.549413	0.246995	7.683217	272.143749	0.263988
1.310000	-7.241933	324.151196	0.247177	7.655319	272.521984	0.264041
1.320000	-7.212453	323.649201	0.247369	7.633580	272.813310	0.264100
1.330000	-7.167988	323.057206	0.247561	7.622583	273.032260	0.264179
1.340000	-7.102596	322.396293	0.247740	7.624516	273.220191	0.264285
1.350000	-7.015100	321.689109	0.247897	7.638926	273.434099	0.264412
1.360000	-6.911422	320.959482	0.248034	7.662634	273.728588	0.264554
1.370000	-6.803942	320.236117	0.248160	7.690553	274.136476	0.264699
1.380000	-6.707743	319.554916	0.248293	7.717350	274.655318	0.264841
1.390000	-6.635135	318.954523	0.248443	7.738637	275.246087	0.264974
1.400000	-6.590853	318.464937	0.248617	7.750508	275.845744	0.265098
1.410000	-6.570117	318.095383	0.248808	7.748065	276.389216	0.265211
1.420000	-6.560458	317.829562	0.249006	7.725220	276.831606	0.265313
1.430000	-6.546507	317.632028	0.249196	7.677517	277.161058	0.265399
1.440000	-6.515721	317.462614	0.249371	7.606966	277.396963	0.265467
1.450000	-6.462757	317.291694	0.249528	7.525568	277.575356	0.265516
1.460000	-6.390845	317.109628	0.249666	7.454233	277.729848	0.265553
1.470000	-6.309769	316.926978	0.249788	7.416292	277.878320	0.265591
1.480000	-6.231507	316.765792	0.249894	7.427896	278.021300	0.265649
1.490000	-6.165606	316.645678	0.249985	7.489645	278.150041	0.265744
1.500000	-6.116357	316.571251	0.250065	7.583913	278.256534	0.265886
1.510000	-6.082676	316.527985	0.250140	7.680356	278.338276	0.266078
1.520000	-6.060000	316.489584	0.250217	7.748286	278.396666	0.266312
1.530000	-6.042673	316.433007	0.250302	7.770531	278.433699	0.266576
1.540000	-6.025670	316.352039	0.250396	7.751555	278.451977	0.266847
1.550000	-6.005487	316.261198	0.250496	7.714890	278.457969	0.267103
1.560000	-5.980592	316.188166	0.250593	7.690711	278.463443	0.267319
1.570000	-5.951671	316.159854	0.250677	7.700187	278.480454	0.267475
1.580000	-5.921495	316.189827	0.250741	7.745236	278.511315	0.267559
1.590000	-5.894201	316.272437	0.250780	7.808999	278.541355	0.267570
1.600000	-5.874178	316.384644	0.250796	7.865956	278.542864	0.267513
1.610000	-5.864961	316.493160	0.250795	7.895368	278.491822	0.267405
