time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.830000	13.388158	354.238586	0.303207	-16.870441	865.692627	0.237145
0.840000	13.567894	353.788422	0.303257	-16.886089	865.110535	0.237166
0.850000	13.234461	354.279511	0.303295	-17.034285	866.070801	0.237440
0.860000	13.437062	353.546356	0.303357	-16.601664	865.305603	0.237810
0.870000	13.437696	353.382935	0.303466	-16.059965	865.654541	0.238303
0.880000	13.351321	353.304474	0.303539	-15.558306	865.488525	0.238792
0.890000	13.514545	352.793793	0.303638	-14.855525	863.885864	0.239192
0.900000	13.365930	352.775269	0.303672	-14.413238	863.059509	0.239697
0.910000	13.659351	352.126251	0.303788	-13.622090	860.855896	0.240184
0.920000	13.563449	352.244080	0.303903	-13.088216	860.183594	0.240687
0.930000	13.612353	352.077515	0.303994	-12.474259	858.695190	0.241158
0.940000	13.996595	351.755249	0.304043	-11.773779	856.991638	0.241590
0.950000	13.784467	352.446594	0.304090	-11.383959	856.928894	0.242044
0.960000	13.925462	352.209442	0.304050	-10.682097	855.063782	0.242462
0.970000	13.911490	352.695404	0.304071	-10.087011	854.113831	0.242913
0.980000	13.933718	353.193756	0.304012	-9.532426	853.075439	0.243379
0.990000	14.007392	353.285217	0.303979	-8.877048	851.759033	0.243778
1.000000	13.873383	353.881653	0.303925	-8.578355	851.304687	0.244193
1.010000	14.131875	353.618988	0.303923	-7.950592	849.886597	0.244525
1.020000	13.953408	354.218597	0.303869	-7.825408	850.139221	0.244778
1.030000	13.954678	354.111938	0.303818	-7.720013	849.638306	0.244904
1.040000	14.225235	353.779053	0.303838	-7.407052	848.955200	0.245029
1.050000	13.897517	354.384888	0.303828	-7.480230	849.530151	0.245205
1.060000	14.105200	353.817841	0.303835	-6.900792	848.430481	0.245396
1.070000	14.028986	353.783203	0.303780	-6.578166	848.149292	0.245636
1.080000	13.969285	353.430237	0.303861	-6.291898	847.660767	0.245885
1.090000	13.966746	352.847778	0.303894	-5.822457	846.904114	0.246137
1.100000	13.677768	352.656128	0.303900	-5.590958	846.842651	0.246382
1.110000	13.933084	351.649048	0.303959	-5.073191	845.662781	0.246589
1.120000	13.538679	351.776733	0.303929	-5.101265	846.004944	0.246733
1.130000	13.616163	351.182495	0.303956	-5.045577	845.422791	0.246850
1.140000	13.772401	350.611816	0.303995	-4.826964	844.703247	0.246969
1.150000	13.399590	350.848419	0.303961	-4.899682	845.353333	0.247126
1.160000	13.512004	350.065125	0.303998	-4.534714	844.476379	0.247192
1.170000	13.252244	349.926270	0.304001	-4.401246	844.715637	0.247272
1.180000	13.403401	349.461792	0.303990	-4.222213	844.777588	0.247297
1.190000	13.283365	349.172729	0.303954	-4.177110	844.856384	0.247222
1.200000	13.187463	349.261993	0.303888	-4.424717	845.793640	0.247083
1.210000	13.339255	348.695221	0.303865	-4.517225	845.639343	0.246842
1.220000	13.039481	349.153534	0.303733	-5.178586	847.235718	0.246587
1.230000	13.189369	348.963074	0.303641	-5.483262	847.893921	0.246240
1.240000	13.224298	348.619568	0.303564	-5.653550	848.426636	0.245907
1.250000	13.025508	349.124603	0.303432	-6.127133	850.330750	0.245579
1.260000	13.146179	348.665070	0.303306	-6.238050	850.506958	0.245235
1.270000	13.055360	348.855499	0.303221	-6.507289	851.622681	0.244940
1.280000	13.134113	348.663391	0.303176	-6.834978	852.264648	0.244592
1.290000	13.160153	348.513733	0.303051	-7.190281	852.920288	0.244225
1.300000	13.013441	348.829956	0.302885	-7.867289	854.321716	0.243821
1.310000	13.230650	348.247528	0.302896	-8.156318	854.665710	0.243308
1.320000	12.972795	348.833099	0.302719	-8.832866	856.884277	0.242748
1.330000	13.109978	348.718140	0.302543	-9.340967	857.850220	0.242085
1.340000	13.216677	348.622223	0.302474	-9.665434	858.935303	0.241453
1.350000	13.040116	349.407013	0.302287	-10.355330	861.308044	0.240796
1.360000	13.174760	349.143555	0.302135	-10.562436	862.252747	0.240091
1.370000	13.102358	349.548157	0.301992	-11.137272	864.485168	0.239382
1.380000	13.040116	349.634033	0.301829	-11.686335	866.236755	0.238626
1.390000	12.980415	349.829193	0.301639	-12.550659	868.321472	0.237809
1.400000	12.733358	350.379425	0.301416	-13.544310	869.215332	0.236671
1.410000	12.827989	350.090851	0.301275	-14.045508	868.540771	0.235586
1.420000	12.333236	350.880402	0.301090	-14.881758	869.250122	0.234663
1.430000	12.411354	350.624786	0.300895	-15.236601	868.332764	0.233859
1.440000	12.335142	350.463593	0.300809	-15.756668	867.452942	0.233195
1.450000	11.875321	351.088745	0.300653	-16.652750	867.907654	0.232678
1.460000	11.915969	350.642944	0.300607	-17.166834	866.802124	0.232303
1.470000	11.689868	350.927917	0.300558	-17.748112	866.930847	0.232189
1.480000	11.729245	350.885742	0.300517	-17.807484	866.585937	0.232268
1.490000	11.625086	350.918274	0.300558	-17.566319	866.706055	0.232549
1.500000	11.525375	351.186920	0.300579	-17.173737	867.326172	0.232931
1.510000	11.804189	350.715881	0.300660	-16.366482	866.658386	0.233402
1.520000	11.606669	351.565460	0.300614	-16.107368	867.880188	0.234018
1.530000	11.845471	351.456665	0.300739	-15.356723	867.397644	0.234702
1.540000	12.135082	351.474335	0.300808	-14.602394	867.092224	0.235505
1.550000	12.025843	352.208649	0.300889	-14.236046	867.835571	0.236411
1.560000	12.402463	352.033203	0.300978	-13.398875	867.259338	0.237355
1.570000	12.427234	352.449554	0.301105	-12.565387	867.484985	0.238363
1.580000	12.712398	352.177521	0.301249	-11.510063	865.566040	0.239073
1.590000	12.828624	352.095123	0.301415	-10.620886	864.004883	0.239722
1.600000	12.805760	352.155304	0.301529	-9.971952	862.850830	0.240283
1.610000	13.232555	351.562836	0.301681	-9.323018	860.894165	0.240722
1.620000	12.826718	352.181671	0.301717	-9.223607	861.002319	0.241142
1.630000	13.094101	351.562653	0.301853	-8.634044	859.466614	0.241454
1.640000	13.263041	351.189453	0.301952	-8.185312	858.420959	0.241739
1.650000	12.993118	351.473480	0.301973	-8.187154	858.476868	0.242019
1.660000	13.138559	350.934662	0.302039	-7.791810	857.329834	0.242265
1.670000	13.164599	351.007355	0.302103	-7.572738	857.033081	0.242518
1.680000	13.194448	350.698334	0.302127	-7.210071	856.094482	0.242810
1.690000	13.166503	350.781158	0.302163	-6.815648	855.525269	0.243107
1.700000	13.019793	350.768951	0.302226	-6.595654	855.133057	0.243357
1.710000	13.308133	350.110931	0.302285	-6.283614	853.882996	0.243525
1.720000	12.861650	350.673645	0.302274	-6.584149	854.618164	0.243621
1.730000	13.127127	350.230652	0.302327	-6.486578	854.057556	0.243611
1.740000	13.212866	350.026947	0.302323	-6.471851	853.978760	0.243508
1.750000	12.950566	350.404968	0.302308	-6.864433	855.006836	0.243424
1.760000	13.108709	350.060211	0.302244	-6.655486	854.743896	0.243305
1.770000	12.906742	350.169128	0.302264	-6.712555	855.321411	0.243301
1.780000	13.007725	349.786713	0.302257	-6.607621	854.851685	0.243319
1.790000	12.848312	349.802612	0.302257	-6.502687	854.822083	0.243410
1.800000	12.885149	349.685974	0.302310	-6.349428	854.800659	0.243547
1.810000	13.092196	349.051086	0.302315	-6.081570	853.664490	0.243648
1.820000	12.664131	349.562073	0.302353	-6.176379	854.548035	0.243774
1.830000	12.853393	349.073578	0.302366	-5.984000	853.557007	0.243851
1.840000	12.992483	348.827972	0.302410	-5.957767	853.262878	0.243881
1.850000	12.739708	349.291016	0.302399	-6.272108	853.939697	0.243821
1.860000	12.928337	348.921875	0.302368	-6.289597	853.792725	0.243667
1.870000	12.930877	349.097687	0.302380	-6.616365	854.675903	0.243488
1.880000	12.927066	348.726776	0.302359	-6.949577	855.050842	0.243230
1.890000	12.904838	348.861786	0.302305	-7.196264	856.251343	0.242948
1.900000	12.892136	348.865936	0.302301	-7.411194	857.169800	0.242698
1.910000	13.147450	348.189087	0.302252	-7.434206	857.103943	0.242451
1.920000	12.699061	348.760681	0.302187	-7.902727	858.949768	0.242225
1.930000	13.049008	348.130676	0.302158	-7.996155	859.083130	0.241936
1.940000	12.990578	347.832153	0.302134	-8.223513	859.679260	0.241627
1.950000	12.761937	347.996582	0.302045	-8.792365	860.967712	0.241359
1.960000	12.925161	347.511963	0.302033	-8.933198	861.190002	0.241031
1.970000	12.746059	347.827515	0.301953	-9.397117	862.435730	0.240711
1.980000	12.840692	347.520905	0.301892	-9.521840	862.646362	0.240363
1.990000	12.674292	347.800873	0.301782	-9.793840	863.675903	0.240060
2.000000	12.635551	347.924805	0.301719	-10.085171	864.396118	0.239788
2.010000	12.766382	347.731384	0.301635	-10.279851	864.429687	0.239525
2.020000	12.302752	348.649017	0.301547	-10.739167	866.112549	0.239324
2.030000	12.476772	348.264771	0.301548	-10.830754	865.820435	0.239196
2.040000	12.452003	348.219116	0.301475	-11.065015	865.961975	0.239067
2.050000	12.176363	348.598724	0.301428	-11.374293	866.716980	0.238925
2.060000	12.314184	348.485657	0.301387	-11.493034	866.651184	0.238777
2.070000	12.225267	348.891907	0.301339	-11.793109	867.344788	0.238623
2.080000	12.295765	348.913818	0.301249	-11.893901	867.162842	0.238466
2.090000	12.080462	349.579437	0.301210	-12.054064	867.856689	0.238363
2.100000	12.134446	349.913574	0.301174	-12.234476	868.002869	0.238251
2.110000	12.344033	349.853546	0.301094	-12.124940	867.277649	0.238192
2.120000	11.882307	350.867157	0.301058	-12.474259	868.302612	0.238200
2.130000	12.193512	350.532104	0.301084	-12.227113	867.393311	0.238197
2.140000	12.224632	350.646088	0.301090	-12.147952	867.149536	0.238191
2.150000	12.068396	351.173737	0.301063	-12.326063	867.412170	0.238206
2.160000	12.241145	351.213196	0.301073	-12.138747	866.814270	0.238318
2.170000	12.077287	351.900940	0.301048	-12.096405	867.198669	0.238522
2.180000	12.277347	351.950012	0.301026	-11.790348	865.983887	0.238737
2.190000	12.162392	352.544708	0.301078	-11.533075	865.564026	0.239033
2.200000	12.201133	352.587280	0.301102	-11.094470	864.421082	0.239371
2.210000	12.515514	352.367828	0.301173	-10.587289	862.781799	0.239683
2.220000	12.123014	353.174622	0.301220	-10.665069	863.011963	0.240043
2.230000	12.448827	352.706604	0.301337	-10.063079	861.250366	0.240422
2.240000	12.415166	352.827911	0.301394	-9.734930	860.226501	0.240827
2.250000	12.371979	353.051056	0.301467	-9.430253	859.705750	0.241190
2.260000	12.597444	352.687378	0.301570	-9.033529	858.553528	0.241488
2.270000	12.469787	352.850403	0.301673	-8.952527	858.393677	0.241719
2.280000	12.747330	352.467438	0.301686	-8.573752	857.372864	0.241876
2.290000	12.561878	352.719879	0.301780	-8.630822	857.610962	0.242052
2.300000	12.621579	352.616760	0.301801	-8.520825	857.320740	0.242127
2.310000	12.928972	352.271210	0.301815	-8.393340	856.594788	0.242146
2.320000	12.617132	352.902191	0.301889	-8.662579	857.720947	0.242208
2.330000	12.936594	352.385284	0.301940	-8.506558	856.969482	0.242216
2.340000	12.945485	352.334290	0.301972	-8.589861	857.028198	0.242270
2.350000	12.850218	352.539581	0.301985	-8.671323	857.253113	0.242336
2.360000	12.942943	352.274811	0.302095	-8.431540	856.760620	0.242423
2.370000	12.816557	352.531525	0.302111	-8.559945	857.069885	0.242523
2.380000	13.008361	352.215118	0.302181	-8.256649	856.205383	0.242617
2.390000	12.880704	352.627319	0.302255	-8.230416	856.611938	0.242794
2.400000	13.042022	352.530426	0.302284	-8.073015	855.900452	0.242958
2.410000	13.193178	352.198242	0.302338	-7.663404	854.843140	0.243158
2.420000	12.884513	352.875366	0.302356	-7.685956	855.373840	0.243366
2.430000	13.151896	352.226227	0.302463	-7.404751	854.271362	0.243500
2.440000	13.052819	352.199066	0.302481	-7.385881	854.204529	0.243570
2.450000	13.024239	351.996124	0.302522	-7.484832	854.266113	0.243616
2.460000	13.126492	351.382019	0.302625	-7.552027	853.906433	0.243598
2.470000	13.002009	351.428284	0.302621	-7.655580	854.547729	0.243568
2.480000	13.212866	350.876739	0.302688	-7.689178	854.070007	0.243517
2.490000	12.979146	351.048340	0.302747	-7.866369	854.892578	0.243528
2.500000	13.089020	350.633698	0.302786	-7.785367	854.646851	0.243539
2.510000	13.301782	350.038727	0.302812	-7.675370	854.183533	0.243551
2.520000	12.952472	350.396606	0.302880	-7.749928	855.419128	0.243556
2.530000	13.248432	349.624207	0.302921	-7.699763	854.873718	0.243507
2.540000	13.228109	349.567993	0.302950	-7.729678	855.492798	0.243386
2.550000	13.226839	349.434845	0.302987	-7.986490	856.151916	0.243240
2.560000	13.324646	349.075287	0.303024	-8.057827	856.454590	0.243096
2.570000	13.158882	349.248718	0.303020	-8.333049	857.391663	0.242953
2.580000	13.449763	348.576447	0.303031	-8.247905	857.032532	0.242806
2.590000	13.224298	348.920288	0.303019	-8.591702	858.224915	0.242713
2.600000	13.407211	348.464996	0.302988	-8.617015	858.351929	0.242571
2.610000	13.552017	347.931488	0.302977	-8.658436	858.401245	0.242407
2.620000	13.211597	348.126739	0.303051	-9.027086	859.841431	0.242260
2.630000	13.418643	347.203888	0.303111	-8.986585	859.544189	0.242086
2.640000	13.320200	347.036804	0.303058	-9.277454	860.379517	0.241906
2.650000	13.310039	346.697205	0.303080	-9.586734	860.844055	0.241699
2.660000	13.363389	346.244629	0.303111	-9.660832	861.094238	0.241532
2.670000	13.134748	346.398437	0.303055	-10.003248	861.998718	0.241342
2.680000	13.354498	346.022400	0.302993	-10.074585	861.790283	0.241166
2.690000	13.134748	346.511475	0.302924	-10.353949	863.033875	0.241063
2.700000	13.217312	346.275116	0.302903	-10.334159	862.784485	0.241008
2.710000	13.264310	345.806183	0.302936	-10.208054	862.273010	0.241024
2.720000	12.998834	346.122437	0.302975	-10.156047	863.003540	0.241105
2.730000	13.192543	345.348785	0.303007	-9.958145	862.006470	0.241137
2.740000	13.087749	345.331390	0.303034	-9.932372	862.255066	0.241143
2.750000	13.161423	345.172058	0.303105	-9.849529	862.298950	0.241137
2.760000	13.190002	345.016785	0.303135	-9.768067	862.155273	0.241117
2.770000	13.096006	345.247314	0.303089	-9.919946	862.720886	0.241123
2.780000	13.342429	344.765381	0.303119	-9.731709	862.049255	0.241098
2.790000	13.085844	345.314911	0.303128	-9.979776	862.911621	0.241124
2.800000	13.222394	344.880981	0.303152	-9.888189	862.149841	0.241214
2.810000	13.367198	344.471497	0.303168	-9.459249	861.253601	0.241372
2.820000	13.031860	344.975677	0.303194	-9.346030	861.605347	0.241620
2.830000	13.224298	344.368744	0.303253	-8.796047	860.266296	0.241814
2.840000	13.085844	344.532349	0.303242	-8.520825	860.264954	0.242010
2.850000	13.139830	344.373901	0.303335	-8.320162	859.647766	0.242181
2.860000	13.160788	344.175262	0.303388	-8.225353	859.147278	0.242299
2.870000	12.995659	344.365448	0.303347	-8.294389	859.394897	0.242390
2.880000	13.287175	343.851654	0.303382	-8.105231	858.645508	0.242415
2.890000	13.008996	344.355621	0.303405	-8.302213	859.703003	0.242450
2.900000	13.110613	344.079285	0.303333	-8.270917	859.242981	0.242440
2.910000	13.269393	343.860413	0.303351	-8.077618	858.928528	0.242472
2.920000	12.991847	344.488251	0.303330	-8.046782	859.490417	0.242589
2.930000	13.184922	344.033508	0.303297	-7.713110	858.510803	0.242701
2.940000	13.045832	344.186615	0.303256	-7.478389	858.444275	0.242826
2.950000	13.094735	344.085999	0.303255	-7.323289	857.954468	0.242937
2.960000	13.065520	344.115997	0.303248	-7.325590	857.644287	0.243042
2.970000	12.819098	344.464966	0.303238	-7.333415	857.795959	0.243113
2.980000	13.137924	344.085144	0.303204	-7.128149	856.741089	0.243178
2.990000	12.725736	344.833344	0.303141	-7.448013	857.516541	0.243259
3.000000	12.966443	344.609985	0.303141	-7.385881	856.936340	0.243227
3.010000	13.021063	344.540710	0.303082	-7.355506	856.782043	0.243153
3.020000	12.605064	345.119965	0.303007	-7.714030	857.797913	0.243106
3.030000	12.879433	344.769104	0.302984	-7.589766	857.472412	0.242997
3.040000	12.553620	345.066559	0.302899	-7.825408	858.183777	0.242861
3.050000	12.671117	344.945190	0.302831	-7.974064	858.210510	0.242731
3.060000	12.624119	345.167297	0.302749	-8.205103	858.576355	0.242565
3.070000	12.472326	345.574158	0.302632	-8.521746	859.297241	0.242404
3.080000	12.730181	345.291138	0.302550	-8.696176	858.934387	0.242232
3.090000	12.370073	346.214050	0.302465	-9.196453	860.366394	0.242088
3.100000	12.467881	346.249176	0.302354	-9.326240	860.175293	0.241924
3.110000	12.552351	346.273529	0.302317	-9.447742	860.228943	0.241785
3.120000	12.305926	347.009918	0.302227	-9.746436	861.233093	0.241689
3.130000	12.411992	346.931366	0.302156	-9.792920	860.882996	0.241542
3.140000	12.291320	347.447083	0.302120	-9.978395	861.518738	0.241430
3.150000	12.387222	347.655884	0.302035	-10.136256	861.510742	0.241285
3.160000	12.229079	348.148773	0.301953	-10.349346	862.022156	0.241117
3.170000	12.271631	348.898804	0.301838	-10.594193	862.659851	0.240940
3.180000	12.540917	348.805359	0.301829	-10.595113	862.161438	0.240750
3.190000	12.194782	350.066620	0.301696	-11.035099	863.501953	0.240598
3.200000	12.440571	350.279846	0.301596	-11.068696	863.058044	0.240478
3.210000	12.539649	350.647308	0.301584	-10.976189	862.904175	0.240448
3.220000	12.314819	351.577332	0.301546	-10.984473	863.307922	0.240499
3.230000	12.485664	351.652832	0.301541	-10.725360	862.287659	0.240599
3.240000	12.280523	352.361511	0.301509	-10.645739	862.321228	0.240761
3.250000	12.392937	352.476593	0.301530	-10.243032	861.525879	0.240872
3.260000	12.320535	352.903198	0.301521	-10.340602	861.321350	0.240988
3.270000	12.245592	353.379639	0.301489	-10.281231	861.182312	0.241076
3.280000	12.492651	353.020996	0.301591	-10.013834	859.968750	0.241219
3.290000	12.097610	353.918549	0.301524	-10.196548	860.566956	0.241381
3.300000	12.274171	353.726776	0.301551	-9.808107	859.400940	0.241557
3.310000	12.438666	353.617157	0.301629	-9.425651	858.547546	0.241766
3.320000	12.100786	353.942383	0.301651	-9.281597	858.521179	0.242039
3.330000	12.285603	353.598511	0.301648	-8.919391	857.307495	0.242243
3.340000	12.173824	353.768555	0.301688	-8.696176	857.326233	0.242440
3.350000	12.295765	353.329498	0.301762	-8.429699	856.559631	0.242577
3.360000	12.182715	353.400604	0.301778	-8.514382	856.500854	0.242707
3.370000	12.017586	353.371765	0.301848	-8.431999	856.660339	0.242802
3.380000	12.396114	352.722198	0.301953	-8.171966	855.656250	0.242857
3.390000	12.023303	353.220764	0.301975	-8.414511	856.628784	0.242923
3.400000	12.183350	352.591980	0.302024	-8.310037	855.782288	0.242956
3.410000	12.343398	352.176666	0.302086	-8.145732	855.589905	0.243011
3.420000	12.058232	352.277100	0.302108	-8.239620	855.988159	0.243105
3.430000	12.199227	351.641449	0.302143	-7.846118	855.211731	0.243221
3.440000	12.032194	351.681915	0.302254	-7.584703	855.425903	0.243411
3.450000	12.085543	351.106750	0.302296	-7.078443	854.520508	0.243538
3.460000	12.016316	350.949249	0.302331	-7.120325	854.484680	0.243677
3.470000	11.933116	350.757507	0.302423	-6.956480	854.220764	0.243789
3.480000	12.291320	350.073181	0.302508	-6.795858	853.230286	0.243898
3.490000	11.733691	350.598969	0.302563	-7.075222	854.106323	0.243996
3.500000	12.073476	349.996674	0.302595	-6.863052	853.387756	0.244064
3.510000	12.067125	349.652954	0.302657	-6.691844	853.280823	0.244129
3.520000	11.835944	349.720428	0.302649	-6.822091	853.769714	0.244154
3.530000	11.936927	349.176208	0.302709	-6.699668	853.455444	0.244101
3.540000	11.895645	349.213470	0.302686	-6.859370	853.993164	0.244081
3.550000	11.958521	348.748352	0.302759	-6.769624	853.768860	0.244033
3.560000	11.886118	348.821838	0.302731	-6.938531	854.216309	0.244011
3.570000	11.821337	348.769348	0.302773	-6.938071	854.356873	0.244004
3.580000	12.166837	348.058594	0.302852	-6.703810	853.536804	0.244021
3.590000	11.739408	348.676758	0.302827	-6.815648	854.646301	0.244065
3.600000	12.075381	348.220825	0.302854	-6.597035	853.985962	0.244081
3.610000	12.232890	348.034515	0.302887	-6.481976	853.828247	0.244095
3.620000	11.907712	348.229889	0.302961	-6.568040	854.375244	0.244123
3.630000	12.293226	347.662933	0.302991	-6.573103	853.869568	0.244129
3.640000	12.114123	347.739380	0.303053	-6.621888	854.427979	0.244113
3.650000	12.264009	347.234894	0.303079	-6.696907	854.112671	0.244058
3.660000	12.217647	347.267395	0.303096	-6.882382	854.749390	0.243958
3.670000	12.208756	347.115143	0.303116	-6.923803	855.155762	0.243857
3.680000	12.481219	346.490906	0.303137	-6.961083	854.796509	0.243727
3.690000	12.084907	347.079041	0.303111	-7.291072	856.305237	0.243612
3.700000	12.329427	346.500763	0.303127	-7.166348	855.913147	0.243481
3.710000	12.424692	346.446625	0.303155	-7.093631	856.059692	0.243388
3.720000	12.204944	346.781311	0.303104	-7.305800	856.647339	0.243337
3.730000	12.429138	346.533875	0.303085	-7.263918	856.256348	0.243297
3.740000	12.357371	346.871063	0.303052	-7.298436	856.778259	0.243264
3.750000	12.384681	346.552521	0.303088	-7.298436	856.397888	0.243220
3.760000	12.329427	346.821411	0.303101	-7.387262	857.026367	0.243183
3.770000	12.297671	346.860504	0.303120	-7.383120	857.261597	0.243134
3.780000	12.570769	346.498199	0.303096	-7.339397	856.824646	0.243038
3.790000	12.126191	347.241241	0.303029	-7.640852	858.331299	0.242952
3.800000	12.412625	346.857483	0.303104	-7.570436	857.729004	0.242891
3.810000	12.488204	346.727203	0.303109	-7.505083	857.599915	0.242906
3.820000	12.267820	346.898712	0.303119	-7.615540	858.055969	0.242947
3.830000	12.375154	346.362488	0.303184	-7.272663	857.470337	0.243020
