time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.490000	16.498116	226.830551	0.299198	-30.697484	646.396851	0.235206
0.500000	16.366028	226.664673	0.299286	-31.519316	647.683044	0.235275
0.510000	16.422176	226.186417	0.299420	-31.514871	647.942017	0.235455
0.520000	16.133146	226.417328	0.299413	-31.050606	649.123535	0.235750
0.530000	16.241302	225.981430	0.299506	-30.438993	649.421509	0.235820
0.540000	16.197580	225.631882	0.299625	-30.676525	651.174744	0.235834
0.550000	16.124863	224.756165	0.299735	-30.727333	652.736450	0.235667
0.560000	16.157080	223.471481	0.299839	-30.865787	653.732483	0.235439
0.570000	15.962399	223.010315	0.300041	-31.674919	656.588928	0.235423
0.580000	16.014866	221.597672	0.300260	-31.946113	656.892029	0.235574
0.590000	16.082521	220.621307	0.300403	-31.798767	657.135315	0.235862
0.600000	15.917756	219.589920	0.300598	-31.269720	657.459290	0.236147
0.610000	16.032354	218.123520	0.300929	-30.876586	657.547180	0.236350
0.620000	16.073776	217.311783	0.301132	-31.006148	659.072632	0.236562
0.630000	16.249586	216.150528	0.301381	-30.741943	660.699951	0.236824
0.640000	16.179630	215.844284	0.301630	-31.164926	663.437256	0.237398
0.650000	16.192978	215.286469	0.301785	-30.943272	665.126831	0.238088
0.660000	16.308958	214.151993	0.301961	-30.298632	665.805359	0.238886
0.670000	15.982189	213.674774	0.302165	-30.123977	667.516174	0.239854
0.680000	16.142813	212.009445	0.302370	-28.916629	666.915894	0.240797
0.690000	16.060429	210.996689	0.302552	-28.024934	666.879761	0.241665
0.700000	16.030514	210.130249	0.302746	-27.303449	666.934265	0.242484
0.710000	16.093107	208.940048	0.302998	-26.418103	666.863464	0.243170
0.720000	15.981729	208.372818	0.303105	-26.298701	667.829041	0.243820
0.730000	16.153858	207.298447	0.303287	-25.956377	668.010437	0.244403
0.740000	16.113817	206.880920	0.303491	-26.038306	669.476929	0.245115
0.750000	16.118879	205.979736	0.303709	-25.749964	670.478760	0.245955
0.760000	16.263393	205.039352	0.303767	-25.051342	671.328430	0.246863
0.770000	16.071014	204.896988	0.303948	-24.990373	673.466736	0.247902
0.780000	16.202642	203.582397	0.304090	-24.252374	673.651184	0.248886
0.790000	16.068714	202.607925	0.304144	-23.565182	674.147644	0.249788
0.800000	15.918676	201.329071	0.304389	-23.239370	674.186768	0.250595
0.810000	16.018547	200.044083	0.304440	-22.800508	673.720154	0.251319
0.820000	15.852403	199.310455	0.304552	-22.627122	673.982544	0.252091
0.830000	15.989553	198.309586	0.304602	-21.679536	673.213867	0.252812
0.840000	15.799475	198.356064	0.304646	-21.125083	673.843079	0.253528
0.850000	15.767259	198.215012	0.304622	-20.314681	674.040039	0.254024
0.860000	15.872653	198.421844	0.304495	-19.592558	674.263550	0.254317
0.870000	15.585005	199.467041	0.304359	-19.617328	675.661499	0.254504
0.880000	15.703285	199.844864	0.304215	-19.263571	675.175720	0.254457
0.890000	15.566595	200.938416	0.304120	-19.492211	675.023376	0.254215
0.900000	15.606636	201.877518	0.303904	-20.074608	674.372131	0.253792
0.910000	15.694081	202.637711	0.303840	-20.879295	673.060852	0.253291
0.920000	15.639313	203.858673	0.303701	-22.052982	672.565796	0.252745
0.930000	15.805919	204.478668	0.303566	-22.254946	671.493774	0.252314
0.940000	15.722156	205.861511	0.303339	-22.401658	672.186768	0.252172
0.950000	15.686256	206.496033	0.303232	-21.918973	671.636475	0.252117
0.960000	15.759894	207.070419	0.303025	-21.551879	670.919312	0.252054
0.970000	15.466264	208.311340	0.302852	-21.711292	671.404785	0.252012
0.980000	15.669228	208.399460	0.302703	-21.423586	670.317200	0.251839
0.990000	15.456139	209.002457	0.302490	-21.809733	670.086670	0.251636
1.000000	15.492957	209.346756	0.302391	-21.876420	669.052856	0.251366
1.010000	15.609397	209.552887	0.302318	-22.144438	666.928040	0.251003
1.020000	15.444633	210.073624	0.302175	-22.778279	664.787720	0.250499
1.030000	15.613540	210.118149	0.302005	-23.035500	661.594971	0.249757
1.040000	15.434967	211.279053	0.301870	-24.023096	660.378296	0.249004
1.050000	15.568436	212.019043	0.301808	-24.505781	659.270142	0.248259
1.060000	15.745167	213.003067	0.301610	-24.766813	659.496521	0.247677
1.070000	15.661404	214.815414	0.301427	-25.211390	661.442078	0.247407
1.080000	15.899346	215.470642	0.301370	-24.779514	661.491211	0.247326
1.090000	15.867130	216.545883	0.301224	-24.555955	661.781982	0.247380
1.100000	15.984490	217.171280	0.301073	-24.224426	661.352539	0.247421
1.110000	16.059509	217.641052	0.300980	-24.038975	660.309204	0.247397
1.120000	15.938927	218.382645	0.300811	-23.915127	659.550720	0.247265
1.130000	16.053526	218.543884	0.300687	-23.773499	657.296997	0.246944
1.140000	15.921898	219.571930	0.300561	-24.642967	656.638184	0.246537
1.150000	16.014406	219.908524	0.300442	-25.082462	654.795776	0.245976
1.160000	16.157080	220.579025	0.300288	-25.415897	653.059753	0.245453
1.170000	16.030514	222.182617	0.300091	-26.205340	652.983704	0.245004
1.180000	16.311258	222.963516	0.300001	-26.106897	651.914124	0.244718
1.190000	16.289167	224.551682	0.299768	-25.682007	651.800293	0.244478
1.200000	16.475103	226.026749	0.299637	-25.045626	651.237488	0.244165
1.210000	16.713045	227.535645	0.299491	-24.950360	651.129089	0.243673
1.220000	16.633884	229.010315	0.299382	-25.305387	651.446045	0.243052
1.230000	16.923374	229.619064	0.299176	-25.518150	650.746399	0.242290
1.240000	16.756308	230.791245	0.299067	-26.539408	651.091858	0.241493
1.250000	17.015882	230.734467	0.298989	-27.351080	649.256531	0.240709
1.260000	17.049019	230.589798	0.298916	-27.779146	647.523682	0.240070
1.270000	16.872288	230.969650	0.298775	-27.843292	646.445374	0.239609
1.280000	17.149351	230.444061	0.298777	-26.920475	644.320679	0.239106
1.290000	17.198135	230.628265	0.298688	-26.789008	643.915894	0.238598
1.300000	17.335287	230.649033	0.298603	-26.519084	644.234558	0.238059
1.310000	17.348633	230.973099	0.298485	-26.688025	645.319214	0.237544
1.320000	17.298927	231.521912	0.298323	-27.265976	646.477905	0.237063
1.330000	17.412605	231.463562	0.298134	-27.539072	646.729248	0.236642
1.340000	17.059143	232.351227	0.297896	-28.183714	648.405701	0.236469
1.350000	17.093662	232.276794	0.297750	-27.579085	647.948120	0.236354
1.360000	17.083996	232.477478	0.297486	-27.051945	647.348450	0.236249
1.370000	16.975842	233.193222	0.297267	-27.069729	647.226379	0.236105
1.380000	17.186630	232.815384	0.297210	-26.791547	645.740906	0.235771
1.390000	17.065126	233.257950	0.297098	-27.365054	644.880554	0.235339
1.400000	17.264870	233.445572	0.296942	-27.987464	643.141785	0.234789
1.410000	17.315496	234.120163	0.296771	-28.635912	641.899902	0.234228
1.420000	17.190771	234.878540	0.296553	-29.187189	640.505310	0.233574
1.430000	17.313194	235.452499	0.296238	-29.232282	638.279358	0.232951
1.440000	16.962954	237.008850	0.295923	-29.530784	637.584595	0.232464
1.450000	17.085838	237.699768	0.295590	-28.906468	635.097046	0.231813
1.460000	16.999313	238.619659	0.295279	-28.870902	633.179810	0.231030
1.470000	16.913710	240.239410	0.295053	-29.308494	632.012451	0.230006
1.480000	17.170521	241.472702	0.294831	-29.646375	629.890259	0.228735
1.490000	17.219767	243.547379	0.294594	-30.750834	628.430969	0.227206
1.500000	17.598082	245.495407	0.294378	-31.953732	626.493530	0.225504
1.510000	17.828199	247.798340	0.294185	-33.490703	625.197754	0.223828
1.520000	17.852592	249.757690	0.293995	-34.767911	624.104370	0.222240
1.530000	18.109406	251.115921	0.293793	-35.307757	623.938843	0.221078
1.540000	18.002630	253.344223	0.293618	-35.407468	625.400574	0.220286
1.550000	18.268187	253.940781	0.293504	-34.658038	625.297363	0.219576
1.560000	18.329859	254.455124	0.293430	-34.231244	626.679321	0.219118
1.570000	18.190407	255.182922	0.293327	-34.160746	628.375732	0.218771
1.580000	18.310989	255.036758	0.293266	-33.833030	628.877686	0.218329
1.590000	18.188105	255.271423	0.293138	-34.506882	629.724731	0.217834
1.600000	18.294420	254.803772	0.293077	-34.880963	629.330078	0.217284
1.610000	18.195929	254.850906	0.292978	-35.641826	629.221008	0.216903
1.620000	18.149906	254.633911	0.292864	-36.325841	628.513977	0.216721
1.630000	18.231829	254.065170	0.292771	-36.489063	627.556396	0.216943
1.640000	17.956146	254.478485	0.292580	-36.642125	628.162598	0.217664
1.650000	18.073507	253.626480	0.292387	-35.192800	627.238159	0.218592
1.660000	17.887110	252.927963	0.292197	-33.761897	626.765564	0.219552
1.670000	17.689669	252.366364	0.292011	-32.987059	626.460693	0.220395
1.680000	17.627077	251.532898	0.291830	-32.269384	625.999023	0.221020
1.690000	17.326542	251.267197	0.291592	-32.330991	626.718384	0.221658
1.700000	17.383612	250.807678	0.291375	-32.091553	626.980652	0.222313
1.710000	17.087679	250.992935	0.291163	-32.038202	628.339844	0.223256
1.720000	16.948227	250.659180	0.290987	-31.493914	628.942139	0.224302
1.730000	17.003456	249.864548	0.290818	-30.784494	628.958313	0.225416
1.740000	16.596146	249.797348	0.290772	-30.489167	629.858826	0.226618
1.750000	16.732836	248.489029	0.290782	-29.537769	628.471008	0.227711
1.760000	16.647232	247.480789	0.290903	-28.540009	627.912598	0.228774
1.770000	16.715347	246.946091	0.290925	-27.013837	627.537048	0.229636
1.780000	17.002535	246.234070	0.291056	-25.593092	626.974609	0.230187
1.790000	17.041195	246.214005	0.291173	-25.159948	627.597778	0.230356
1.800000	17.316416	246.008575	0.291229	-25.180270	627.644592	0.230097
1.810000	17.334366	246.897125	0.291186	-26.343794	628.911072	0.229654
1.820000	17.504192	247.482986	0.291111	-27.105291	629.135254	0.229049
1.830000	17.563103	248.401916	0.290942	-27.659109	628.717590	0.228442
1.840000	17.361980	250.088821	0.290799	-28.510161	629.271790	0.227936
1.850000	17.624775	250.431519	0.290722	-28.367895	628.094482	0.227393
1.860000	17.645487	251.011566	0.290694	-28.430771	627.552063	0.226783
1.870000	17.689209	251.426437	0.290656	-28.661952	626.910584	0.226074
1.880000	17.884809	251.488510	0.290615	-28.709584	625.654419	0.225167
1.890000	17.887110	251.972397	0.290633	-29.286265	625.071045	0.224090
1.900000	18.180742	252.066681	0.290508	-29.898513	623.706055	0.222754
1.910000	18.048655	252.867889	0.290410	-31.309729	623.459473	0.221373
1.920000	18.100660	253.236023	0.290267	-32.731744	622.808533	0.219961
1.930000	18.090075	253.632172	0.290091	-33.598672	622.932495	0.218856
1.940000	17.721426	254.829956	0.289858	-34.184880	624.025024	0.218172
1.950000	17.790001	254.855911	0.289718	-33.089947	623.284729	0.217578
1.960000	17.645947	255.438278	0.289608	-32.710152	623.101746	0.217006
1.970000	17.660673	255.859924	0.289499	-32.439594	623.314453	0.216318
1.980000	17.814854	256.085754	0.289499	-32.440863	623.546875	0.215419
1.990000	17.661135	256.639313	0.289555	-33.378923	624.118103	0.214327
2.000000	18.047733	256.552216	0.289524	-34.363346	623.517456	0.213062
2.010000	17.933134	257.191650	0.289621	-35.852682	623.884705	0.211841
2.020000	18.096518	256.995575	0.289665	-36.784390	622.524658	0.210516
2.030000	18.200993	256.907135	0.289667	-37.491904	621.233154	0.209266
2.040000	17.957066	257.688416	0.289649	-38.501097	622.123657	0.208389
2.050000	18.116768	257.500488	0.289613	-38.450289	622.820374	0.207970
2.060000	18.019659	257.939575	0.289675	-38.282618	624.921021	0.208234
2.070000	18.079489	258.092011	0.289633	-37.295655	625.988709	0.208858
2.080000	18.131496	257.863556	0.289673	-36.210251	626.032410	0.209642
2.090000	18.041750	257.721924	0.289688	-35.933976	625.922668	0.210508
2.100000	18.203754	256.867126	0.289642	-35.318555	624.562927	0.211331
2.110000	17.902758	257.026672	0.289570	-34.835235	624.389343	0.212145
2.120000	17.847530	256.333252	0.289512	-33.811436	623.157043	0.212723
2.130000	17.835104	255.665848	0.289414	-33.599942	621.950073	0.213072
2.140000	17.492228	255.737747	0.289327	-34.266173	622.114868	0.213288
2.150000	17.587036	254.918198	0.289265	-34.397643	620.727905	0.213272
2.160000	17.398798	254.766052	0.289282	-35.034024	619.875305	0.213267
2.170000	17.357838	254.673386	0.289095	-35.382065	618.716064	0.213298
2.180000	17.392355	254.860672	0.289158	-35.521789	617.950073	0.213434
2.190000	17.253365	255.563675	0.289123	-35.439860	618.236938	0.213766
2.200000	17.363361	255.854797	0.289114	-34.459885	618.424011	0.214166
2.210000	17.209642	257.373474	0.289073	-34.332225	620.218445	0.214575
2.220000	17.327923	257.788391	0.289189	-33.876850	620.919983	0.214711
2.230000	17.540092	258.208588	0.289279	-34.138517	621.824890	0.214720
2.240000	17.324240	259.073212	0.289364	-34.917164	623.048340	0.214647
2.250000	17.612808	258.720642	0.289611	-35.047997	622.103271	0.214477
2.260000	17.622934	258.805603	0.289859	-35.928261	621.753601	0.214478
2.270000	17.756403	258.329285	0.290102	-36.296625	621.011291	0.214861
2.280000	17.914265	257.945038	0.290352	-35.960016	620.650696	0.215686
2.290000	17.911963	257.661865	0.290588	-35.006714	620.847229	0.216840
2.300000	18.079950	256.882538	0.290822	-33.555483	620.397278	0.217989
2.310000	18.083172	257.242310	0.291053	-32.794620	621.713989	0.219139
2.320000	18.351490	256.804901	0.291275	-31.870535	622.081787	0.220076
2.330000	18.403496	256.510864	0.291424	-31.953098	622.923523	0.220978
2.340000	18.255760	256.852295	0.291503	-32.609804	624.111633	0.221959
2.350000	18.307306	256.290161	0.291648	-32.632033	623.652527	0.223026
2.360000	18.119530	255.997635	0.291787	-32.501200	623.876282	0.224384
2.370000	18.092836	255.147018	0.291883	-31.634273	622.670227	0.225735
2.380000	18.039909	254.478531	0.292051	-31.193504	621.458801	0.227103
2.390000	17.995266	253.693909	0.292297	-30.346266	620.746765	0.228430
2.400000	18.173838	252.621277	0.292429	-29.082397	619.625061	0.229641
2.410000	17.952925	252.891418	0.292547	-28.671478	620.759521	0.230862
2.420000	18.106184	252.425644	0.292717	-27.883940	620.660217	0.231928
2.430000	18.143463	252.250488	0.292875	-27.481914	621.035461	0.232815
2.440000	18.055557	252.902863	0.292967	-27.590518	622.375549	0.233631
2.450000	18.228607	252.962112	0.293087	-27.413958	622.443359	0.234399
2.460000	18.256681	253.715195	0.293268	-27.029079	623.614807	0.235120
2.470000	18.419144	254.017365	0.293399	-26.540678	623.671570	0.235703
2.480000	18.496464	254.565231	0.293553	-26.132937	623.992249	0.236123
2.490000	18.612904	254.922012	0.293771	-26.025603	624.036621	0.236413
2.500000	19.021595	254.714783	0.293975	-25.984322	623.408752	0.236554
2.510000	18.839802	255.382263	0.294148	-26.703269	625.129700	0.236908
2.520000	19.144018	254.822876	0.294407	-26.289810	625.372803	0.237391
2.530000	19.419701	254.455338	0.294612	-25.737264	625.410889	0.237991
2.540000	19.279787	254.423553	0.294749	-25.407006	625.523682	0.238503
2.550000	19.454678	253.622787	0.294914	-24.503242	624.853149	0.238928
2.560000	19.446394	253.327225	0.295048	-24.164092	624.981873	0.239122
2.570000	19.384262	252.464462	0.295168	-23.916397	624.702820	0.239030
2.580000	19.313385	252.078384	0.295209	-24.400989	625.137878	0.238726
2.590000	19.237906	251.384369	0.295260	-25.047531	625.176758	0.238220
2.600000	19.323511	250.318497	0.295291	-25.565147	624.398437	0.237621
2.610000	18.969587	250.493439	0.295275	-26.717240	625.381897	0.237220
2.620000	19.041386	249.600525	0.295318	-26.913491	624.724121	0.236979
2.630000	18.968206	249.198471	0.295326	-27.104657	624.408203	0.236858
2.640000	18.775827	249.256882	0.295299	-27.352986	624.921936	0.236932
2.650000	18.955780	248.771820	0.295383	-26.952230	624.591187	0.237054
2.660000	18.888126	248.926102	0.295440	-26.771860	625.340454	0.237263
2.670000	18.973730	248.569489	0.295466	-26.193909	625.247559	0.237371
2.680000	18.998583	248.904480	0.295397	-26.315215	625.941589	0.237412
2.690000	18.954401	249.015518	0.295437	-26.553381	626.272278	0.237336
2.700000	19.030800	248.918808	0.295368	-26.587677	626.264771	0.237141
2.710000	18.742691	249.871246	0.295324	-27.397445	628.092163	0.237084
2.720000	18.863274	249.688583	0.295250	-27.224058	628.269653	0.237075
2.730000	18.856369	249.778412	0.295240	-26.975094	628.785767	0.237138
2.740000	18.694366	249.830734	0.295193	-26.814411	629.597900	0.237165
2.750000	18.869257	249.173630	0.295245	-26.418738	629.732056	0.237042
2.760000	18.825994	248.814514	0.295327	-26.561638	630.828979	0.236805
2.770000	18.885824	247.841141	0.295389	-26.500032	631.226746	0.236461
2.780000	18.807585	247.447205	0.295340	-26.854423	632.264954	0.236079
2.790000	18.716917	246.584564	0.295418	-27.043688	632.531738	0.235628
2.800000	18.835199	245.352127	0.295496	-27.339015	632.117920	0.235133
2.810000	18.445839	245.140488	0.295480	-28.291048	633.057861	0.234671
2.820000	18.618427	243.969131	0.295553	-28.548266	632.264404	0.234231
2.830000	18.531902	243.210403	0.295546	-28.989034	632.652100	0.233982
2.840000	18.401196	242.646133	0.295572	-28.896942	633.432007	0.233965
2.850000	18.413622	241.740280	0.295628	-28.446012	633.547913	0.234077
2.860000	18.373581	241.324448	0.295701	-28.157673	634.279358	0.234317
2.870000	18.459185	240.491562	0.295773	-27.596234	634.131653	0.234548
2.880000	18.451820	240.621613	0.295740	-27.489535	635.353088	0.234781
2.890000	18.618887	240.436081	0.295835	-27.220882	636.232849	0.235044
2.900000	18.753277	240.094757	0.295867	-26.938893	636.865601	0.235199
2.910000	18.499226	240.746445	0.295729	-27.580992	639.022095	0.235403
2.920000	18.674116	240.262421	0.295711	-27.151656	639.262756	0.235588
2.930000	18.551693	239.998108	0.295659	-27.195480	639.472351	0.235834
2.940000	18.450441	239.629669	0.295550	-27.109738	639.291260	0.236054
2.950000	18.334921	238.665649	0.295462	-26.541950	638.364380	0.236176
2.960000	18.243793	238.172791	0.295464	-26.407942	638.065369	0.236156
2.970000	18.333080	237.448929	0.295427	-25.984957	637.194580	0.235956
2.980000	18.143002	237.940826	0.295249	-26.185653	637.909607	0.235617
2.990000	18.195929	237.993225	0.295149	-26.512734	638.140564	0.235091
3.000000	18.215719	237.963303	0.295032	-26.925556	637.979736	0.234494
3.010000	17.882048	238.948120	0.294869	-27.953801	638.968262	0.233972
3.020000	18.056479	238.993896	0.294714	-28.103689	637.911621	0.233458
3.030000	18.139780	239.446472	0.294652	-28.190063	637.103638	0.232998
3.040000	18.081791	239.915802	0.294584	-28.244048	636.025696	0.232475
3.050000	18.231829	240.178757	0.294513	-28.300574	634.634338	0.231847
3.060000	18.246555	240.995987	0.294404	-28.617495	633.600891	0.231073
3.070000	18.448139	241.264221	0.294365	-28.766744	631.567261	0.230078
3.080000	18.398893	242.594788	0.294196	-29.652090	630.785461	0.228918
3.090000	18.536505	243.378342	0.294003	-30.435183	629.017578	0.227467
3.100000	18.709555	244.261719	0.293922	-31.232882	627.080200	0.225742
3.110000	18.547550	246.117828	0.293660	-32.596466	626.603577	0.223897
3.120000	18.800220	247.121033	0.293468	-33.021356	625.098022	0.221755
3.130000	18.811728	248.509979	0.293249	-34.329050	625.076965	0.219509
3.140000	18.656166	249.503143	0.293060	-35.728835	625.969238	0.217313
3.150000	18.500147	250.012375	0.292904	-37.047962	627.493591	0.215419
3.160000	18.437553	250.608978	0.292825	-38.407100	630.964172	0.214251
3.170000	18.526840	250.071777	0.292820	-38.360738	633.446960	0.213770
3.180000	18.340445	249.979782	0.292791	-38.008251	636.132690	0.213833
3.190000	18.445839	248.907303	0.292927	-36.480807	637.109192	0.213998
3.200000	18.558596	247.630157	0.293027	-35.765037	637.356812	0.214162
3.210000	18.271868	247.245483	0.293098	-36.243910	638.678955	0.214431
3.220000	18.481276	245.929504	0.293116	-36.012097	638.075317	0.214604
3.230000	18.361614	245.075485	0.293106	-36.134037	637.743469	0.214818
3.240000	18.047733	244.187073	0.293032	-36.254073	637.067688	0.215003
3.250000	17.898155	243.386154	0.292848	-36.085134	636.270020	0.215210
3.260000	17.671259	243.028931	0.292827	-36.139118	636.267639	0.215614
3.270000	17.635820	242.027039	0.292707	-35.320460	635.781494	0.216083
3.280000	17.385912	242.085953	0.292632	-35.111507	636.989929	0.216868
3.290000	17.411224	241.199677	0.292594	-34.185514	637.180786	0.217653
3.300000	17.476118	240.316406	0.292642	-33.393530	637.114075	0.218533
3.310000	17.193533	240.309875	0.292657	-33.293184	637.982971	0.219367
3.320000	17.318718	239.452316	0.292705	-32.691098	637.074829	0.220087
3.330000	17.295246	239.214081	0.292767	-32.271288	636.928101	0.220728
3.340000	17.290644	238.858887	0.292793	-31.977234	636.441589	0.221224
3.350000	17.345411	238.456375	0.292892	-31.718743	635.903320	0.221486
3.360000	17.288803	238.407913	0.292994	-32.002636	635.777039	0.221658
3.370000	17.534569	237.692413	0.293113	-32.154428	634.758728	0.221664
3.380000	17.283739	238.082397	0.293212	-32.830821	635.412170	0.221723
3.390000	17.416748	237.935928	0.293230	-32.658073	635.251770	0.221862
3.400000	17.533648	237.823181	0.293353	-32.400851	635.428894	0.222122
3.410000	17.328382	238.779144	0.293404	-32.518349	637.127747	0.222556
3.420000	17.578753	238.836182	0.293469	-31.885776	637.552185	0.223086
3.430000	17.626156	239.429901	0.293530	-31.371336	638.530457	0.223642
3.440000	17.674021	239.669601	0.293621	-30.909610	638.955933	0.224008
3.450000	17.722805	240.102722	0.293682	-30.959149	639.142334	0.224200
3.460000	17.709459	240.702118	0.293611	-31.487561	639.214600	0.224311
3.470000	17.824978	240.413681	0.293647	-31.715567	637.862427	0.224272
3.480000	17.524443	241.062683	0.293539	-32.655531	637.840942	0.224338
3.490000	17.548836	240.569489	0.293585	-32.686651	636.848267	0.224501
3.500000	17.662516	240.108902	0.293628	-32.300505	635.771912	0.224797
3.510000	17.332985	240.446655	0.293709	-32.083933	636.032837	0.225230
3.520000	17.547916	240.085892	0.293706	-31.069660	635.721619	0.225644
3.530000	17.573229	240.391937	0.293870	-30.597771	636.694153	0.225974
3.540000	17.666197	240.316132	0.293966	-30.229406	637.295349	0.226038
3.550000	17.627996	240.488159	0.293995	-30.429467	638.143066	0.225969
3.560000	17.636282	240.572021	0.294104	-31.060767	638.784058	0.225785
3.570000	17.763308	239.932236	0.294266	-31.369432	637.852966	0.225429
3.580000	17.502813	240.424255	0.294285	-32.368461	637.984436	0.225087
3.590000	17.635820	239.869339	0.294466	-32.896238	636.642944	0.224788
3.600000	17.809790	239.628662	0.294579	-33.150284	635.726868	0.224670
3.610000	17.701635	240.014267	0.294686	-33.221417	636.077148	0.224865
3.620000	17.872383	239.881165	0.294815	-32.325910	635.749695	0.225236
3.630000	17.894934	240.128296	0.294894	-31.681907	636.531128	0.225676
3.640000	18.016897	240.233810	0.295001	-31.103954	636.780701	0.226076
3.650000	18.024261	240.657181	0.295065	-30.840384	637.611328	0.226360
3.660000	17.997107	241.056229	0.295086	-30.916598	638.209412	0.226506
3.670000	18.132418	240.721039	0.295201	-30.932474	637.709900	0.226485
3.680000	17.775272	241.373886	0.295140	-31.768916	638.495728	0.226458
3.690000	17.886650	240.849777	0.295171	-32.120133	637.269531	0.226350
3.700000	17.865479	240.351776	0.295282	-32.609804	636.425720	0.226392
3.710000	17.717743	240.420547	0.295310	-32.823202	636.703796	0.226706
3.720000	17.823597	239.903778	0.295443	-32.307493	636.348206	0.227283
3.730000	17.739834	240.105606	0.295563	-31.598707	637.332092	0.228059
3.740000	17.946941	239.803970	0.295695	-30.616825	637.616882	0.228734
3.750000	17.911043	239.855118	0.295871	-30.272594	638.759399	0.229284
3.760000	18.038528	239.787018	0.296003	-30.231948	639.665588	0.229691
3.770000	18.173838	239.089966	0.296154	-30.144936	639.621643	0.229961
3.780000	17.914265	239.498276	0.296210	-30.863883	640.881409	0.230151
3.790000	17.905981	238.675385	0.296272	-30.913422	640.040222	0.230250
3.800000	17.868700	237.963776	0.296393	-30.945812	638.850586	0.230365
3.810000	17.575069	237.797455	0.296420	-31.114117	638.355408	0.230501
3.820000	17.572308	237.006546	0.296529	-30.893731	637.154175	0.230663
3.830000	17.610508	236.749359	0.296647	-30.800373	636.796387	0.230928
