time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	0.857439	332.609493	0.225439	-0.324008	272.172175	0.216360
0.010000	0.784980	332.229422	0.225704	-0.477557	273.401941	0.216391
0.020000	0.739970	331.776491	0.225943	-0.607097	274.501876	0.216415
0.030000	0.738214	331.211007	0.226137	-0.699256	275.384370	0.216432
0.040000	0.778692	330.541408	0.226277	-0.755548	276.030603	0.216454
0.050000	0.846357	329.818739	0.226366	-0.789111	276.487834	0.216494
0.060000	0.920721	329.113058	0.226416	-0.815710	276.841972	0.216562
0.070000	0.985023	328.484693	0.226443	-0.844378	277.178798	0.216655
0.080000	1.031298	327.964867	0.226458	-0.873248	277.550347	0.216755
0.090000	1.059703	327.554034	0.226465	-0.892974	277.958839	0.216841
0.100000	1.073911	327.236479	0.226461	-0.895332	278.361999	0.216892
0.110000	1.076257	327.001625	0.226439	-0.881171	278.694521	0.216900
0.120000	1.065801	326.859821	0.226394	-0.862122	278.894823	0.216870
0.130000	1.040154	326.843946	0.226325	-0.854485	278.926135	0.216815
0.140000	0.999333	326.996027	0.226233	-0.868905	278.785509	0.216757
0.150000	0.948675	327.346314	0.226123	-0.902484	278.499640	0.216713
0.160000	0.898572	327.896398	0.225993	-0.938688	278.109994	0.216701
0.170000	0.860860	328.615515	0.225846	-0.955733	277.651903	0.216727
0.180000	0.843744	329.451996	0.225684	-0.938744	277.134906	0.216791
0.190000	0.847841	330.354190	0.225511	-0.888450	276.533664	0.216881
0.200000	0.865178	331.290905	0.225336	-0.820985	275.796639	0.216978
0.210000	0.881545	332.261557	0.225168	-0.758748	274.871484	0.217063
0.220000	0.881232	333.290581	0.225012	-0.717798	273.735662	0.217124
0.230000	0.852436	334.407870	0.224875	-0.699486	272.415943	0.217164
0.240000	0.791346	335.624469	0.224759	-0.691268	270.985506	0.217199
0.250000	0.703309	336.916086	0.224664	-0.675822	269.539604	0.217257
0.260000	0.600589	338.223340	0.224592	-0.642368	268.162476	0.217360
0.270000	0.497767	339.468628	0.224544	-0.592801	266.902436	0.217520
0.280000	0.406981	340.580811	0.224516	-0.538775	265.766686	0.217733
0.290000	0.335105	341.516165	0.224508	-0.492093	264.735942	0.217975
0.300000	0.283802	342.268025	0.224515	-0.455355	263.788171	0.218211
0.310000	0.251758	342.864347	0.224535	-0.419724	262.917103	0.218411
0.320000	0.237404	343.357022	0.224566	-0.371563	262.136188	0.218554
0.330000	0.240465	343.807149	0.224606	-0.303342	261.468227	0.218638
0.340000	0.261623	344.268939	0.224653	-0.221094	260.928689	0.218680
0.350000	0.300721	344.774335	0.224704	-0.143053	260.512957	0.218702
0.360000	0.354695	345.321862	0.224755	-0.090090	260.194653	0.218724
0.370000	0.416475	345.874444	0.224806	-0.073946	259.936161	0.218751
0.380000	0.475688	346.369394	0.224856	-0.090513	259.706319	0.218771
0.390000	0.521352	346.738910	0.224909	-0.122079	259.496318	0.218769
0.400000	0.545934	346.933784	0.224969	-0.146938	259.325379	0.218735
0.410000	0.549244	346.940062	0.225042	-0.150524	259.232883	0.218678
0.420000	0.540168	346.780671	0.225129	-0.131729	259.260685	0.218625
0.430000	0.534763	346.500951	0.225229	-0.101259	259.434269	0.218605
0.440000	0.550796	346.145479	0.225340	-0.073838	259.751613	0.218638
0.450000	0.600684	345.738619	0.225457	-0.059569	260.184650	0.218727
0.460000	0.685806	345.279346	0.225577	-0.059635	260.692415	0.218857
0.470000	0.794739	344.752318	0.225695	-0.068022	261.239709	0.219005
0.480000	0.906367	344.147118	0.225806	-0.076694	261.812244	0.219150
0.490000	0.996845	343.472697	0.225908	-0.079847	262.420238	0.219274
0.500000	1.047781	342.757849	0.225999	-0.074617	263.087847	0.219362
0.510000	1.052544	342.038181	0.226074	-0.059283	263.833686	0.219401
0.520000	1.018281	341.338734	0.226130	-0.032272	264.653495	0.219380
0.530000	0.962854	340.663540	0.226160	0.005671	265.515278	0.219299
0.540000	0.907965	339.998284	0.226159	0.047247	266.369859	0.219172
0.550000	0.871349	339.323850	0.226128	0.076279	267.170353	0.219025
0.560000	0.861427	338.632092	0.226072	0.071017	267.889081	0.218888
0.570000	0.876520	337.934069	0.226002	0.013217	268.523030	0.218777
0.580000	0.908326	337.255937	0.225931	-0.101239	269.086718	0.218693
0.590000	0.946980	336.625590	0.225868	-0.256325	269.598569	0.218614
