time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.638135	314.146706	0.215739	1.134579	269.887922	0.212959
0.010000	1.491053	314.317359	0.215938	1.174036	269.492898	0.213258
0.020000	1.379482	314.442519	0.216108	1.227502	269.153005	0.213525
0.030000	1.325300	314.500898	0.216235	1.303375	268.915835	0.213735
0.040000	1.329960	314.506287	0.216317	1.401598	268.813748	0.213876
0.050000	1.376930	314.497030	0.216365	1.513771	268.858020	0.213953
0.060000	1.441359	314.511243	0.216393	1.626500	269.035104	0.213981
0.070000	1.501432	314.562933	0.216406	1.726213	269.306381	0.213984
0.080000	1.545832	314.633704	0.216401	1.802776	269.613398	0.213982
0.090000	1.574549	314.684827	0.216370	1.850100	269.889921	0.213987
0.100000	1.594129	314.681086	0.216311	1.864284	270.079369	0.213993
0.110000	1.611059	314.610295	0.216225	1.841966	270.152313	0.213985
0.120000	1.627213	314.486493	0.216120	1.781304	270.116108	0.213943
0.130000	1.639429	314.337605	0.216004	1.685438	270.010278	0.213851
0.140000	1.642646	314.189286	0.215880	1.565532	269.887525	0.213703
0.150000	1.634042	314.057073	0.215741	1.440232	269.788334	0.213506
0.160000	1.615325	313.949800	0.215579	1.330920	269.721937	0.213274
0.170000	1.591608	313.877357	0.215388	1.255320	269.663993	0.213023
0.180000	1.567624	313.853652	0.215166	1.223053	269.572440	0.212773
0.190000	1.543781	313.891651	0.214920	1.234922	269.412641	0.212537
0.200000	1.514881	313.995332	0.214659	1.284973	269.177692	0.212328
0.210000	1.472752	314.156633	0.214389	1.362973	268.892869	0.212154
0.220000	1.411461	314.361419	0.214115	1.455771	268.602478	0.212020
0.230000	1.331758	314.600737	0.213839	1.547951	268.346984	0.211924
0.240000	1.241631	314.878309	0.213558	1.623463	268.142791	0.211856
0.250000	1.152371	315.207199	0.213274	1.669372	267.974599	0.211807
0.260000	1.072749	315.596864	0.212986	1.680715	267.803153	0.211763
0.270000	1.005174	316.040196	0.212695	1.663691	267.583483	0.211718
0.280000	0.946084	316.511498	0.212399	1.634614	267.284300	0.211669
0.290000	0.889733	316.978801	0.212094	1.614367	266.899576	0.211620
0.300000	0.832336	317.422975	0.211774	1.620724	266.447900	0.211571
0.310000	0.773723	317.850299	0.211436	1.661947	265.961368	0.211524
0.320000	0.715588	318.289112	0.211081	1.734110	265.470530	0.211470
0.330000	0.657732	318.771644	0.210715	1.822741	264.993216	0.211398
0.340000	0.594962	319.311495	0.210348	1.907875	264.532310	0.211292
0.350000	0.517103	319.889462	0.209988	1.970874	264.082456	0.211137
0.360000	0.412857	320.455495	0.209636	2.001035	263.640630	0.210924
0.370000	0.275914	320.946114	0.209286	1.999698	263.213305	0.210649
0.380000	0.109959	321.309091	0.208919	1.979671	262.814998	0.210319
0.390000	-0.070739	321.523821	0.208519	1.959181	262.458651	0.209943
0.400000	-0.246253	321.608252	0.208069	1.952360	262.144357	0.209533
0.410000	-0.399301	321.610587	0.207568	1.960852	261.855126	0.209101
0.420000	-0.522483	321.591890	0.207025	1.971472	261.564208	0.208657
0.430000	-0.620452	321.609033	0.206462	1.961800	261.250419	0.208208
0.440000	-0.706165	321.704421	0.205904	1.910971	260.911808	0.207756
0.450000	-0.794085	321.902671	0.205370	1.809673	260.568789	0.207298
0.460000	-0.894849	322.210086	0.204865	1.663739	260.254932	0.206814
0.470000	-1.014195	322.613198	0.204379	1.489571	260.001417	0.206274
0.480000	-1.155491	323.076768	0.203885	1.304512	259.823887	0.205640
0.490000	-1.322575	323.545544	0.203346	1.118193	259.717228	0.204877
0.500000	-1.519864	323.954362	0.202730	0.930063	259.657928	0.203973
0.510000	-1.749196	324.247306	0.202019	0.734250	259.610033	0.202944
0.520000	-2.005670	324.400593	0.201220	0.528285	259.531248	0.201837
0.530000	-2.275734	324.439399	0.200363	0.319727	259.379026	0.200717
0.540000	-2.539476	324.438983	0.199496	0.125949	259.118825	0.199642
0.550000	-2.776443	324.505955	0.198667	-0.033321	258.735487	0.198647
0.560000	-2.972264	324.744274	0.197915	-0.146433	258.244448	0.197734
0.570000	-3.122922	325.218028	0.197259	-0.216743	257.695693	0.196872
0.580000	-3.234800	325.925481	0.196695	-0.261418	257.164145	0.196014
0.590000	-3.320844	326.794762	0.196200	-0.302435	256.726373	0.195120
0.600000	-3.394933	327.703033	0.195737	-0.354847	256.431742	0.194169
0.610000	-3.467111	328.512088	0.195264	-0.419126	256.281087	0.193164
0.620000	-3.541460	329.107831	0.194749	-0.481865	256.223867	0.192131
0.630000	-3.616927	329.430792	0.194181	-0.524122	256.176194	0.191105
0.640000	-3.690017	329.488690	0.193573	-0.532446	256.051805	0.190121
0.650000	-3.757652	329.348224	0.192963	-0.506676	255.791941	0.189204
0.660000	-3.818708	329.109783	0.192395	-0.461012	255.381869	0.188367
0.670000	-3.873655	328.874432	0.191906	-0.418528	254.849852	0.187616
0.680000	-3.922956	328.715259	0.191511	-0.402091	254.253156	0.186955
0.690000	-3.965704	328.663298	0.191198	-0.425686	253.659622	0.186383
0.700000	-3.999822	328.711942	0.190941	-0.489416	253.131389	0.185905
0.710000	-4.023942	328.835645	0.190717	-0.579756	252.713018	0.185523
0.720000	-4.039564	329.012930	0.190522	-0.674385	252.423900	0.185241
0.730000	-4.051599	329.242726	0.190368	-0.749360	252.255449	0.185058
0.740000	-4.066418	329.546905	0.190277	-0.785950	252.174534	0.184973
0.750000	-4.088463	329.958326	0.190268	-0.775257	252.133160	0.184982
0.760000	-4.117705	330.500090	0.190342	-0.719812	252.081049	0.185081
0.770000	-4.149613	331.166039	0.190484	-0.631874	251.975842	0.185259
0.780000	-4.177516	331.913027	0.190665	-0.528426	251.787649	0.185504
0.790000	-4.195663	332.671107	0.190856	-0.423798	251.499020	0.185799
0.800000	-4.201214	333.369206	0.191041	-0.322552	251.103871	0.186130
0.810000	-4.194508	333.964970	0.191222	-0.216515	250.607454	0.186491
0.820000	-4.178203	334.463657	0.191415	-0.088714	250.026004	0.186888
0.830000	-4.156266	334.915484	0.191642	0.076666	249.383169	0.187337
0.840000	-4.133240	335.391910	0.191919	0.283232	248.702575	0.187855
0.850000	-4.113483	335.952548	0.192246	0.516558	247.999956	0.188447
0.860000	-4.099941	336.618988	0.192606	0.747277	247.280476	0.189101
0.870000	-4.092557	337.367431	0.192971	0.941804	246.544719	0.189791
0.880000	-4.087184	338.141573	0.193315	1.075416	245.801149	0.190484
0.890000	-4.076013	338.877064	0.193621	1.141631	245.077241	0.191152
0.900000	-4.049885	339.524826	0.193888	1.153933	244.420088	0.191788
0.910000	-4.001708	340.063614	0.194129	1.139215	243.882272	0.192398
0.920000	-3.929394	340.499200	0.194362	1.125540	243.498071	0.192997
0.930000	-3.836810	340.853552	0.194603	1.129278	243.262956	0.193594
0.940000	-3.732267	341.150082	0.194858	1.147681	243.129739	0.194179
0.950000	-3.625326	341.401127	0.195126	1.161261	243.026140	0.194725
0.960000	-3.523533	341.602404	0.195402	1.145749	242.885885	0.195202
0.970000	-3.430539	341.736667	0.195681	1.087934	242.677355	0.195587
0.980000	-3.346179	341.784779	0.195962	0.996690	242.415445	0.195876
0.990000	-3.268067	341.738272	0.196246	0.902348	242.152144	0.196083
1.000000	-3.193490	341.605889	0.196537	0.843733	241.952445	0.196231
1.010000	-3.120425	341.409833	0.196835	0.849173	241.868192	0.196346
1.020000	-3.047224	341.174019	0.197136	0.921591	241.921108	0.196442
1.030000	-2.971618	340.912023	0.197431	1.035879	242.100115	0.196525
1.040000	-2.890282	340.622412	0.197709	1.150158	242.371219	0.196596
1.050000	-2.799744	340.293726	0.197968	1.225037	242.694012	0.196656
1.060000	-2.698123	339.914997	0.198211	1.240945	243.037854	0.196712
1.070000	-2.586373	339.485053	0.198452	1.205015	243.392255	0.196776
1.080000	-2.468026	339.015827	0.198705	1.144738	243.768516	0.196863
1.090000	-2.347633	338.528746	0.198980	1.092304	244.192592	0.196982
1.100000	-2.229071	338.046094	0.199275	1.067971	244.692197	0.197135
1.110000	-2.114718	337.580684	0.199578	1.070922	245.283378	0.197318
1.120000	-2.005547	337.127999	0.199872	1.082039	245.962118	0.197516
1.130000	-1.901431	336.665004	0.200143	1.076864	246.704417	0.197721
1.140000	-1.801052	336.157788	0.200387	1.041656	247.474551	0.197927
1.150000	-1.701585	335.575876	0.200606	0.983740	248.237337	0.198146
1.160000	-1.598961	334.906790	0.200810	0.930327	248.968280	0.198398
1.170000	-1.489168	334.163508	0.201011	0.916243	249.656805	0.198708
1.180000	-1.370142	333.380857	0.201217	0.967100	250.302478	0.199088
1.190000	-1.243164	332.602475	0.201432	1.086790	250.908950	0.199532
1.200000	-1.112950	331.864430	0.201656	1.255463	251.481720	0.200011
1.210000	-0.986414	331.182828	0.201885	1.438325	252.032089	0.200487
1.220000	-0.870739	330.550542	0.202116	1.600226	252.583802	0.200926
1.230000	-0.771388	329.943590	0.202341	1.718875	253.175292	0.201318
1.240000	-0.690579	329.332920	0.202548	1.791011	253.852221	0.201674
1.250000	-0.626621	328.694966	0.202728	1.829653	254.651348	0.202020
1.260000	-0.574476	328.015981	0.202874	1.854786	255.583605	0.202377
1.270000	-0.527533	327.289860	0.202982	1.882631	256.626534	0.202746
1.280000	-0.480009	326.513341	0.203057	1.918744	257.731440	0.203107
1.290000	-0.429038	325.683100	0.203109	1.957630	258.841604	0.203425
1.300000	-0.375600	324.796131	0.203153	1.987870	259.911337	0.203666
1.310000	-0.324084	323.851324	0.203205	1.999163	260.916486	0.203808
1.320000	-0.280935	322.849790	0.203275	1.987420	261.854027	0.203849
1.330000	-0.253098	321.794070	0.203361	1.955701	262.735341	0.203799
1.340000	-0.246652	320.688710	0.203449	1.911046	263.579538	0.203681
1.350000	-0.265567	319.543677	0.203511	1.859129	264.409834	0.203516
1.360000	-0.310377	318.378734	0.203519	1.799687	265.251409	0.203329
1.370000	-0.376930	317.224627	0.203447	1.725646	266.127273	0.203144
1.380000	-0.455839	316.118127	0.203288	1.627266	267.050443	0.202980
1.390000	-0.533436	315.092016	0.203061	1.499842	268.014676	0.202851
1.400000	-0.594663	314.165081	0.202799	1.350837	268.989179	0.202759
1.410000	-0.627481	313.338219	0.202547	1.201693	269.922331	0.202696
1.420000	-0.627266	312.599762	0.202345	1.081939	270.754994	0.202646
1.430000	-0.598961	311.937671	0.202211	1.017522	271.438116	0.202596
