time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-1.216042	307.329458	0.216390	0.556416	237.757220	0.196440
0.010000	-1.304287	307.125243	0.216305	0.797032	237.583492	0.196319
0.020000	-1.372045	307.010736	0.216236	1.005993	237.419206	0.196222
0.030000	-1.407635	307.042127	0.216190	1.158414	237.264970	0.196158
0.040000	-1.412374	307.223033	0.216167	1.242484	237.110826	0.196118
0.050000	-1.398271	307.506764	0.216152	1.262834	236.942836	0.196083
0.060000	-1.380878	307.817232	0.216126	1.239481	236.753771	0.196030
0.070000	-1.371442	308.078663	0.216069	1.201680	236.551063	0.195949
0.080000	-1.372521	308.242029	0.215975	1.178134	236.357345	0.195846
0.090000	-1.378930	308.298619	0.215853	1.187007	236.203186	0.195740
0.100000	-1.382737	308.276723	0.215727	1.229753	236.115170	0.195654
0.110000	-1.378843	308.224403	0.215625	1.291511	236.104271	0.195605
0.120000	-1.367774	308.187317	0.215569	1.348024	236.159564	0.195598
0.130000	-1.354453	308.192580	0.215564	1.376093	236.250598	0.195623
0.140000	-1.344402	308.245742	0.215598	1.362845	236.338152	0.195660
0.150000	-1.340313	308.339781	0.215652	1.309708	236.388995	0.195688
0.160000	-1.341160	308.467675	0.215706	1.229828	236.388002	0.195692
0.170000	-1.343930	308.628535	0.215751	1.141213	236.342187	0.195673
0.180000	-1.346243	308.822559	0.215788	1.059887	236.275052	0.195640
0.190000	-1.347889	309.038533	0.215821	0.996531	236.214057	0.195608
0.200000	-1.350547	309.243763	0.215852	0.957115	236.177020	0.195588
0.210000	-1.356351	309.386404	0.215874	0.945313	236.163801	0.195583
0.220000	-1.366543	309.413424	0.215874	0.963806	236.157491	0.195586
0.230000	-1.380917	309.297145	0.215840	1.013098	236.134749	0.195588
0.240000	-1.397959	309.055593	0.215767	1.088588	236.079902	0.195584
0.250000	-1.415269	308.752969	0.215663	1.178037	235.994869	0.195572
0.260000	-1.430151	308.477255	0.215548	1.261843	235.899234	0.195550
0.270000	-1.440523	308.305856	0.215445	1.317598	235.820703	0.195516
0.280000	-1.446046	308.277246	0.215374	1.328322	235.781733	0.195470
0.290000	-1.448744	308.382105	0.215347	1.291027	235.789586	0.195416
0.300000	-1.452254	308.575283	0.215364	1.220777	235.834162	0.195368
0.310000	-1.459635	308.799004	0.215419	1.146642	235.893418	0.195342
0.320000	-1.470969	309.004598	0.215497	1.100060	235.942968	0.195348
0.330000	-1.482586	309.164385	0.215578	1.100694	235.965537	0.195378
0.340000	-1.488921	309.272466	0.215635	1.147011	235.956672	0.195409
0.350000	-1.486129	309.338135	0.215644	1.216745	235.924756	0.195409
0.360000	-1.475148	309.376905	0.215593	1.277289	235.885618	0.195354
0.370000	-1.461989	309.403204	0.215485	1.300780	235.854313	0.195240
0.380000	-1.454843	309.427130	0.215347	1.276362	235.837895	0.195088
0.390000	-1.459703	309.455554	0.215215	1.213848	235.832403	0.194935
0.400000	-1.477226	309.495065	0.215130	1.137703	235.824987	0.194817
0.410000	-1.502780	309.552249	0.215117	1.075084	235.799462	0.194756
0.420000	-1.529590	309.627929	0.215179	1.044108	235.742373	0.194751
0.430000	-1.552977	309.707105	0.215296	1.047657	235.647414	0.194778
0.440000	-1.572990	309.752469	0.215429	1.074742	235.517868	0.194801
0.450000	-1.593670	309.710864	0.215535	1.107873	235.367797	0.194788
0.460000	-1.619286	309.535466	0.215578	1.132323	235.222196	0.194724
0.470000	-1.649884	309.214736	0.215544	1.142566	235.114902	0.194617
0.480000	-1.679309	308.790929	0.215443	1.142643	235.082303	0.194498
0.490000	-1.697538	308.353925	0.215309	1.140487	235.152137	0.194402
0.500000	-1.696468	308.009938	0.215184	1.139885	235.330047	0.194358
0.510000	-1.675762	307.840037	0.215100	1.135522	235.590282	0.194370
0.520000	-1.644843	307.869598	0.215075	1.114957	235.877779	0.194421
0.530000	-1.619251	308.062617	0.215098	1.066873	236.124415	0.194476
0.540000	-1.613033	308.340296	0.215147	0.990338	236.274069	0.194505
0.550000	-1.631452	308.611561	0.215194	0.898483	236.304521	0.194496
0.560000	-1.668157	308.801007	0.215216	0.813417	236.234721	0.194456
0.570000	-1.708304	308.865775	0.215207	0.755258	236.113910	0.194407
0.580000	-1.735571	308.800784	0.215173	0.732394	235.999166	0.194374
0.590000	-1.739043	308.635600	0.215129	0.739110	235.933335	0.194367
0.600000	-1.716535	308.425367	0.215096	0.761148	235.933214	0.194385
0.610000	-1.673572	308.236215	0.215093	0.784249	235.990945	0.194416
0.620000	-1.619701	308.125891	0.215130	0.799697	236.084759	0.194448
0.630000	-1.564672	308.123645	0.215211	0.804663	236.192055	0.194474
0.640000	-1.515937	308.216729	0.215325	0.799797	236.298634	0.194493
0.650000	-1.477485	308.351111	0.215452	0.787617	236.401121	0.194510
0.660000	-1.449420	308.449424	0.215569	0.772648	236.503219	0.194533
0.670000	-1.428175	308.441171	0.215657	0.761319	236.609037	0.194571
0.680000	-1.407783	308.292920	0.215709	0.759593	236.717508	0.194630
0.690000	-1.382389	308.024298	0.215732	0.769077	236.820781	0.194707
0.700000	-1.349136	307.701391	0.215746	0.784849	236.906893	0.194794
0.710000	-1.309732	307.409943	0.215773	0.797791	236.964693	0.194878
0.720000	-1.269354	307.220801	0.215831	0.800920	236.988411	0.194943
0.730000	-1.233265	307.163688	0.215926	0.795674	236.980398	0.194983
0.740000	-1.203273	307.220851	0.216048	0.793259	236.951740	0.195006
0.750000	-1.176630	307.342052	0.216180	0.808964	236.920596	0.195032
0.760000	-1.148309	307.471992	0.216301	0.852121	236.907901	0.195094
0.770000	-1.115149	307.575721	0.216395	0.917710	236.930716	0.195218
0.780000	-1.078847	307.649540	0.216458	0.985299	236.995040	0.195418
0.790000	-1.045489	307.713430	0.216495	1.026950	237.091154	0.195684
0.800000	-1.021761	307.791481	0.216516	1.020585	237.194500	0.195986
0.810000	-1.010260	307.893049	0.216533	0.962109	237.273453	0.196282
0.820000	-1.006945	308.005626	0.216552	0.869924	237.302245	0.196536
0.830000	-1.002286	308.102370	0.216574	0.779007	237.273976	0.196729
0.840000	-0.985311	308.158178	0.216603	0.726586	237.207036	0.196863
0.850000	-0.948230	308.163838	0.216638	0.735523	237.140232	0.196964
0.860000	-0.889373	308.130177	0.216686	0.803021	237.117147	0.197064
0.870000	-0.813592	308.081053	0.216747	0.900220	237.166090	0.197189
0.880000	-0.730553	308.040718	0.216821	0.983498	237.285019	0.197351
0.890000	-0.652025	308.023333	0.216905	1.012895	237.439221	0.197546
0.900000	-0.589017	308.029492	0.216992	0.969716	237.574047	0.197758
0.910000	-0.549261	308.049326	0.217079	0.865685	237.637939	0.197972
0.920000	-0.535318	308.068200	0.217165	0.739624	237.605439	0.198183
0.930000	-0.543690	308.071067	0.217250	0.642855	237.488952	0.198398
0.940000	-0.565319	308.044348	0.217330	0.619117	237.333045	0.198633
0.950000	-0.587665	307.977108	0.217399	0.687023	237.194179	0.198902
0.960000	-0.598068	307.864035	0.217448	0.832154	237.116855	0.199209
0.970000	-0.587512	307.710732	0.217469	1.012032	237.118795	0.199543
0.980000	-0.553574	307.538313	0.217466	1.171921	237.191426	0.199881
0.990000	-0.501475	307.382095	0.217449	1.264899	237.311872	0.200195
1.000000	-0.442718	307.280958	0.217434	1.268145	237.456292	0.200462
1.010000	-0.391577	307.259826	0.217436	1.189492	237.606036	0.200669
1.020000	-0.360455	307.313997	0.217456	1.062682	237.745668	0.200820
1.030000	-0.355557	307.405552	0.217486	0.934100	237.858684	0.200928
1.040000	-0.374552	307.476309	0.217513	0.846350	237.927821	0.201008
1.050000	-0.407450	307.472122	0.217518	0.824617	237.942020	0.201068
1.060000	-0.440734	307.366361	0.217494	0.870458	237.905596	0.201111
1.070000	-0.463117	307.170828	0.217440	0.964737	237.841875	0.201133
1.080000	-0.470205	306.929430	0.217363	1.077456	237.785989	0.201136
1.090000	-0.465722	306.698699	0.217278	1.179155	237.768760	0.201128
1.100000	-0.458857	306.525015	0.217198	1.248498	237.800728	0.201119
1.110000	-0.459376	306.428842	0.217134	1.273996	237.866900	0.201114
1.120000	-0.473099	306.402059	0.217093	1.251964	237.936627	0.201108
1.130000	-0.499624	306.417465	0.217074	1.184380	237.983155	0.201090
1.140000	-0.532751	306.443527	0.217079	1.078468	238.000754	0.201050
1.150000	-0.562977	306.455804	0.217107	0.946893	238.008767	0.200988
1.160000	-0.581096	306.440276	0.217158	0.806505	238.040085	0.200915
1.170000	-0.581819	306.390189	0.217229	0.675055	238.121312	0.200848
1.180000	-0.566100	306.301813	0.217311	0.567305	238.256886	0.200801
1.190000	-0.540860	306.173430	0.217393	0.492258	238.426882	0.200780
1.200000	-0.515864	306.007698	0.217459	0.452115	238.599720	0.200781
1.210000	-0.499202	305.814592	0.217498	0.442576	238.751855	0.200800
1.220000	-0.494031	305.612354	0.217505	0.454207	238.882390	0.200829
1.230000	-0.498577	305.425700	0.217482	0.475187	239.013837	0.200863
1.240000	-0.509103	305.281579	0.217437	0.495429	239.178650	0.200898
1.250000	-0.523392	305.202657	0.217385	0.510715	239.399250	0.200927
1.260000	-0.541916	305.199015	0.217339	0.524520	239.672214	0.200944
1.270000	-0.565709	305.260322	0.217310	0.545812	239.964239	0.200942
1.280000	-0.592596	305.352636	0.217303	0.583422	240.221379	0.200920
1.290000	-0.614940	305.423605	0.217320	0.639892	240.387686	0.200877
1.300000	-0.621260	305.416450	0.217360	0.708361	240.426455	0.200814
1.310000	-0.601620	305.288307	0.217422	0.774433	240.336691	0.200735
1.320000	-0.554061	305.025750	0.217501	0.822140	240.158342	0.200650
1.330000	-0.488268	304.651298	0.217588	0.840779	239.962674	0.200568
1.340000	-0.423883	304.218632	0.217664	0.829052	239.829441	0.200498
1.350000	-0.383630	303.798481	0.217709	0.794704	239.818960	0.200447
1.360000	-0.384210	303.459693	0.217706	0.750414	239.951019	0.200413
1.370000	-0.429092	303.250842	0.217654	0.708494	240.200252	0.200389
1.380000	-0.506381	303.187344	0.217570	0.676987	240.509568	0.200366
