time (s)	paretic Fap (N)	paretic Fvert (N)	paretic CPap (m)	non-paretic Fap (N)	non-paretic Fvert (N)	non-paretic CPap (m)
0.270000	3.412199	339.579834	0.214534	-3.200859	554.556946	0.216230
0.280000	3.319691	340.136902	0.214419	-3.322500	554.968811	0.215924
0.290000	3.252036	340.293854	0.214291	-3.319808	555.175476	0.215689
0.300000	3.206472	340.192566	0.214110	-3.299356	554.866516	0.215311
0.310000	2.997525	340.384094	0.213858	-3.609377	554.786621	0.214938
0.320000	3.023298	339.744354	0.213634	-3.516263	553.706909	0.214464
0.330000	2.743474	340.622650	0.213510	-3.949538	554.161926	0.214054
0.340000	2.754519	340.162842	0.213267	-3.923165	553.149231	0.213493
0.350000	2.639920	340.514343	0.213070	-3.990982	553.203613	0.213066
0.360000	2.569964	340.507874	0.212944	-4.219192	553.069946	0.212546
0.370000	2.537287	340.383362	0.212818	-4.456552	553.177368	0.212021
0.380000	2.486201	340.255951	0.212682	-4.624480	553.502808	0.211609
0.390000	2.670296	339.305298	0.212510	-4.532443	553.178284	0.211169
0.400000	2.366079	339.678284	0.212545	-5.085206	554.271057	0.210875
0.410000	2.648665	338.576172	0.212515	-4.836543	554.069031	0.210518
0.420000	2.561220	338.265137	0.212425	-5.177781	554.609253	0.210233
0.430000	2.646364	337.561493	0.212460	-5.295116	555.327759	0.209972
0.440000	2.766486	337.326874	0.212502	-5.354859	556.316284	0.209837
0.450000	2.662012	336.867462	0.212598	-5.503949	557.176086	0.209688
0.460000	2.888909	335.872894	0.212543	-5.248828	557.416443	0.209584
0.470000	2.586533	335.877380	0.212870	-5.562078	558.937805	0.209610
0.480000	2.820794	334.945648	0.212914	-5.302651	558.680969	0.209515
0.490000	2.713098	334.631836	0.212999	-5.482420	559.268799	0.209478
0.500000	2.799623	334.245758	0.213136	-5.386615	558.996216	0.209449
0.510000	2.691007	334.214752	0.213161	-5.562616	559.002747	0.209375
0.520000	2.503690	334.065979	0.213184	-5.651425	559.083008	0.209380
0.530000	2.608164	333.446777	0.213270	-5.501258	558.456116	0.209390
0.540000	2.257924	333.919464	0.213452	-5.964137	559.339233	0.209504
0.550000	2.464110	333.319336	0.213571	-5.771450	558.748108	0.209817
0.560000	2.453985	333.235809	0.213827	-5.592757	559.395386	0.210308
0.570000	2.508753	332.872467	0.214137	-5.267666	559.134766	0.210759
0.580000	2.704814	332.936646	0.214444	-5.161635	559.260559	0.211365
0.590000	2.876943	332.801758	0.214776	-4.810170	559.059570	0.212030
0.600000	3.125471	332.441772	0.214878	-4.227266	558.747009	0.212491
0.610000	3.006730	333.034454	0.215107	-4.180440	559.649109	0.213040
0.620000	3.411278	332.613647	0.215286	-3.735861	559.609131	0.213339
0.630000	3.375380	332.988495	0.215453	-3.707873	560.732300	0.213640
0.640000	3.445796	332.822754	0.215510	-3.562550	561.388794	0.213852
0.650000	3.651982	333.092834	0.215799	-3.627138	562.766052	0.214160
0.660000	3.671312	332.690155	0.215927	-3.657279	563.530640	0.214447
0.670000	3.646459	331.884064	0.216034	-3.261141	563.162415	0.214747
0.680000	3.541525	331.912201	0.216391	-3.469975	563.771179	0.215071
0.690000	3.645999	330.587830	0.216516	-3.181483	562.710632	0.215227
0.700000	3.419562	330.154114	0.216615	-3.388702	562.598511	0.215372
0.710000	3.626669	329.266510	0.216813	-3.188480	562.080933	0.215479
0.720000	3.437511	328.921814	0.216981	-3.401619	562.085388	0.215537
0.730000	3.340862	328.496765	0.216880	-3.428531	561.826599	0.215546
0.740000	3.505166	328.105347	0.216960	-3.339185	561.439880	0.215509
0.750000	3.200950	328.848694	0.217027	-3.668582	562.139587	0.215483
0.760000	3.325214	328.757874	0.217014	-3.674502	561.583252	0.215314
0.770000	3.327515	329.558136	0.217105	-3.718637	562.010010	0.215330
0.780000	3.553491	329.687103	0.217161	-3.610991	561.542969	0.215191
0.790000	3.377220	330.720398	0.217036	-3.840816	562.162659	0.215122
0.800000	3.525417	331.236145	0.217115	-3.754161	562.405396	0.215079
0.810000	3.732523	331.492157	0.217078	-3.651897	562.476746	0.215007
0.820000	3.381823	332.466187	0.217061	-3.953844	563.244690	0.215067
0.830000	3.667170	332.273010	0.217097	-3.885489	562.779419	0.215057
0.840000	3.589850	332.789948	0.217226	-3.924242	563.083130	0.215218
0.850000	3.781769	332.284271	0.217244	-3.769231	561.970032	0.215235
0.860000	3.727921	332.558136	0.217384	-3.757928	561.997803	0.215329
0.870000	4.018331	332.131989	0.217406	-3.644900	561.222351	0.215278
0.880000	4.212551	331.565247	0.217361	-3.518415	560.405212	0.215117
0.890000	4.128788	331.636719	0.217381	-3.835434	560.691040	0.215019
0.900000	4.341877	331.043976	0.217307	-3.729402	560.119446	0.214786
0.910000	4.227279	331.250824	0.217215	-4.097014	560.294800	0.214625
0.920000	4.371333	330.875366	0.217056	-3.781072	559.722473	0.214423
0.930000	4.237404	331.686371	0.216993	-4.087864	560.243042	0.214273
0.940000	4.270541	331.753326	0.216737	-4.044267	559.891785	0.213985
0.950000	4.379157	332.051270	0.216460	-3.894101	559.911865	0.213770
0.960000	4.151800	332.974182	0.216278	-4.195510	560.863098	0.213520
0.970000	4.201505	332.970276	0.215967	-4.174519	561.133972	0.213227
0.980000	4.011888	333.622223	0.215824	-4.275168	562.179138	0.213070
0.990000	4.368111	332.760162	0.215474	-3.815519	561.378845	0.212922
1.000000	4.223597	332.870667	0.215375	-4.018970	561.865112	0.212808
1.010000	4.397566	332.199005	0.215299	-3.817134	561.140381	0.212740
1.020000	4.554047	331.702362	0.215192	-3.686343	560.814331	0.212626
1.030000	4.407231	331.767303	0.215146	-3.936621	561.073120	0.212512
1.040000	4.458318	331.064026	0.214971	-3.705182	560.638062	0.212386
1.050000	4.365810	331.071167	0.214948	-3.999056	560.852722	0.212156
1.060000	4.445891	330.063049	0.214689	-3.907557	560.258911	0.211880
1.070000	4.257654	330.277588	0.214689	-4.169675	561.125244	0.211829
1.080000	4.328531	329.473938	0.214566	-4.143840	560.632019	0.211612
1.090000	4.315184	329.061981	0.214361	-4.033502	560.379517	0.211435
1.100000	4.149959	329.300873	0.214296	-4.244489	560.933411	0.211255
1.110000	4.133851	328.835388	0.214008	-4.198201	560.926025	0.210977
1.120000	3.971847	329.562347	0.213715	-4.445249	561.398376	0.210758
1.130000	4.087367	329.233521	0.213388	-4.332221	561.202820	0.210409
1.140000	3.579265	330.174622	0.213172	-4.696065	561.976746	0.210103
1.150000	3.624828	329.924500	0.212733	-4.739661	561.489197	0.209644
1.160000	3.610101	329.919067	0.212440	-4.801020	561.215637	0.209224
1.170000	3.385965	330.176544	0.212317	-5.148178	561.828796	0.208848
1.180000	3.459143	329.691528	0.212090	-5.283813	561.540527	0.208526
1.190000	3.324293	329.943085	0.212069	-5.291886	562.259094	0.208307
1.200000	3.495501	329.120880	0.211917	-5.169170	561.596008	0.208060
1.210000	3.160449	329.490173	0.211909	-5.455509	562.530640	0.207922
1.220000	3.346845	328.832489	0.211775	-5.195005	562.231506	0.207747
1.230000	3.365715	328.448730	0.211667	-5.137414	562.171936	0.207559
1.240000	3.220740	328.582703	0.211586	-5.407606	563.397461	0.207384
1.250000	3.352368	328.180084	0.211493	-5.345171	563.678894	0.207235
1.260000	3.185302	328.172119	0.211584	-5.555620	564.825378	0.207173
1.270000	3.317389	327.033600	0.211450	-5.534628	564.446106	0.207121
1.280000	3.221660	327.057892	0.211707	-5.754765	565.585876	0.207225
1.290000	3.326134	325.675446	0.211628	-5.489955	565.100525	0.207267
1.300000	3.362953	324.920013	0.211624	-5.512023	564.961426	0.207240
1.310000	3.410818	324.659790	0.211703	-5.575534	565.562744	0.207280
1.320000	3.488137	324.099823	0.211718	-5.460891	565.775146	0.207262
1.330000	3.390567	324.231323	0.211735	-5.718703	566.526184	0.207190
1.340000	3.653823	323.361450	0.211684	-5.451203	566.098084	0.207127
1.350000	3.443034	324.041321	0.211815	-5.873176	567.389893	0.207142
1.360000	3.592612	323.401489	0.211749	-5.748306	567.241394	0.207133
1.370000	3.673613	323.319611	0.211884	-5.731621	567.394348	0.207200
1.380000	3.700767	323.437317	0.212077	-5.759071	567.899109	0.207381
1.390000	3.790974	323.002594	0.212219	-5.597601	567.944092	0.207497
1.400000	3.776246	323.201202	0.212440	-5.655192	568.286438	0.207678
1.410000	4.217614	322.571472	0.212594	-5.309648	567.599304	0.207728
1.420000	3.891766	323.000305	0.212758	-5.749383	568.575500	0.207781
1.430000	4.127407	322.448059	0.212717	-5.573381	568.082153	0.207816
1.440000	4.137532	322.312561	0.212793	-5.666495	568.236816	0.207860
1.450000	3.909255	322.324432	0.212889	-5.881249	568.737610	0.208012
1.460000	3.962642	322.118378	0.212949	-5.729468	568.687317	0.208323
1.470000	3.845742	322.320251	0.213122	-5.689101	569.157349	0.208738
1.480000	4.038581	321.706024	0.213024	-5.207384	568.429077	0.209118
1.490000	3.703068	322.531555	0.213320	-5.289733	569.182861	0.209593
1.500000	4.024774	322.060577	0.213321	-4.806402	568.560547	0.209822
1.510000	3.930886	321.899994	0.213152	-4.780029	568.562134	0.209933
1.520000	3.871055	321.911743	0.213227	-4.868837	568.683838	0.210005
1.530000	4.047326	321.433197	0.213221	-4.863454	568.676086	0.209964
1.540000	3.788212	321.019501	0.213270	-5.284889	569.579529	0.209926
1.550000	3.965864	320.268585	0.213165	-5.118038	569.162659	0.209915
1.560000	3.676375	320.827667	0.213375	-5.413526	570.269226	0.210021
1.570000	3.633112	320.423645	0.213300	-5.274125	569.773743	0.210059
1.580000	3.639095	320.779907	0.213418	-5.275739	570.240723	0.210221
1.590000	3.568679	321.182556	0.213534	-5.175628	570.526855	0.210411
1.600000	3.656585	321.302582	0.213633	-5.191237	570.445190	0.210580
1.610000	3.519894	321.710907	0.213867	-5.252057	570.963806	0.210952
1.620000	3.799718	321.289246	0.213961	-4.752041	570.228943	0.211294
1.630000	3.459143	322.153778	0.214236	-5.197696	570.912476	0.211803
1.640000	3.659806	321.824890	0.214369	-4.847308	569.821045	0.212283
1.650000	3.773945	322.172455	0.214712	-4.619098	569.455933	0.212803
1.660000	3.776706	322.352997	0.214865	-4.403267	568.862610	0.213351
1.670000	3.904652	322.383942	0.215129	-4.121234	568.123474	0.213811
1.680000	4.019711	323.022491	0.215401	-3.965686	567.667969	0.214220
1.690000	4.176192	322.664246	0.215384	-3.683652	566.322021	0.214386
1.700000	4.029377	323.377533	0.215607	-3.990444	566.594421	0.214505
1.710000	4.248449	323.352905	0.215561	-3.928547	565.791077	0.214461
1.720000	4.201965	323.911011	0.215508	-4.153528	566.056763	0.214415
1.730000	4.110838	324.607086	0.215436	-4.252024	565.959351	0.214489
1.740000	4.085526	325.109863	0.215357	-4.323609	565.956543	0.214521
1.750000	3.956659	325.971924	0.215242	-4.428026	565.891113	0.214624
1.760000	4.106236	325.972412	0.215153	-4.019508	565.046387	0.214763
1.770000	3.822730	327.053436	0.215219	-4.292930	565.642761	0.214957
1.780000	3.954818	326.982269	0.215051	-3.926394	564.658569	0.215042
1.790000	3.845742	327.416351	0.215226	-4.002285	564.939819	0.215249
1.800000	3.910635	327.775085	0.215373	-3.821978	564.770203	0.215431
1.810000	3.975529	327.915741	0.215581	-3.766002	564.635071	0.215583
1.820000	3.929045	328.248871	0.215889	-3.798295	564.446716	0.215858
1.830000	4.328071	328.013794	0.216085	-3.520030	563.360535	0.215959
1.840000	4.077241	328.699768	0.216361	-3.828975	563.677979	0.216130
1.850000	4.495137	328.232483	0.216497	-3.479663	562.446594	0.216148
1.860000	4.513546	328.536133	0.216724	-3.581388	561.961914	0.216170
1.870000	4.503421	328.366608	0.216637	-3.486122	561.312927	0.216075
1.880000	4.469823	328.561432	0.216638	-3.686882	560.878052	0.215915
1.890000	4.410453	328.726990	0.216626	-3.803678	560.781189	0.215789
1.900000	4.420578	328.404846	0.216430	-3.778381	559.908630	0.215574
1.910000	4.136152	329.266846	0.216403	-4.175596	560.589050	0.215517
1.920000	4.330832	328.973328	0.216296	-3.921550	559.831055	0.215327
1.930000	4.098872	329.512909	0.216193	-4.215963	559.855103	0.215205
1.940000	4.136152	329.832245	0.215984	-4.112623	559.792419	0.214988
1.950000	4.080923	330.661896	0.215881	-4.222960	560.207459	0.214889
1.960000	3.969085	331.247681	0.215662	-4.325762	560.558899	0.214676
1.970000	4.172510	331.640778	0.215508	-4.132537	560.435486	0.214521
1.980000	3.908794	332.694916	0.215605	-4.500149	561.772217	0.214481
1.990000	3.879799	332.961121	0.215570	-4.490999	562.044067	0.214408
2.000000	3.625288	333.385101	0.215727	-4.756347	562.676819	0.214553
2.010000	3.657965	332.950562	0.215830	-4.670230	562.161194	0.214644
2.020000	3.524036	332.846771	0.216031	-4.860225	562.073059	0.214684
2.030000	3.696625	332.446533	0.216360	-4.798867	561.885925	0.214798
2.040000	3.928585	331.493683	0.216605	-4.690682	561.271118	0.214908
2.050000	3.643698	331.537567	0.216923	-5.229451	562.343811	0.215084
2.060000	3.831475	330.893402	0.217088	-5.004471	561.689392	0.215329
2.070000	3.847123	330.940399	0.217464	-4.952801	561.896545	0.215700
2.080000	3.967705	330.445892	0.217592	-4.745044	561.698486	0.216009
2.090000	3.852645	330.689270	0.217878	-4.811246	562.132324	0.216467
2.100000	3.944233	330.706696	0.218100	-4.605104	562.363037	0.216829
2.110000	4.249370	330.408234	0.218078	-4.464087	562.153870	0.217300
2.120000	4.000842	331.149109	0.218389	-4.612639	563.265259	0.217883
2.130000	4.386060	331.008667	0.218437	-4.024891	562.701477	0.218430
2.140000	4.239245	331.314484	0.218489	-3.933391	562.648987	0.218895
2.150000	4.418737	331.171570	0.218387	-3.663738	561.709839	0.219271
2.160000	4.410453	331.672546	0.218425	-3.713255	561.228149	0.219683
2.170000	4.368111	331.716461	0.218304	-3.650820	559.991455	0.219799
2.180000	4.473045	331.691010	0.218102	-3.607224	558.487122	0.219879
2.190000	4.262257	332.597931	0.218043	-3.875801	558.781128	0.219825
2.200000	4.356605	332.569885	0.217713	-3.956535	558.042969	0.219648
2.210000	4.207489	333.393890	0.217577	-4.188513	558.776184	0.219487
2.220000	4.401709	333.734039	0.217364	-3.995826	558.976868	0.219334
2.230000	4.231881	334.662659	0.217264	-4.269786	559.792236	0.219179
2.240000	4.284348	335.143738	0.217087	-4.353212	559.805603	0.218948
2.250000	4.502961	334.951691	0.216921	-4.210581	559.651733	0.218761
2.260000	4.255813	335.605682	0.216934	-4.612101	560.686890	0.218594
2.270000	4.475347	335.024811	0.216838	-4.522754	560.564575	0.218418
2.280000	4.476267	334.768921	0.217046	-4.694450	561.387085	0.218393
2.290000	4.577059	333.709137	0.217003	-4.562584	561.273499	0.218317
2.300000	4.478568	333.512573	0.217218	-4.788102	561.729370	0.218516
2.310000	4.556808	332.821381	0.217453	-4.610486	561.349121	0.218642
2.320000	4.653458	332.078705	0.217608	-4.555586	560.716248	0.218823
2.330000	4.445891	332.004028	0.217893	-4.620174	560.921387	0.219087
2.340000	4.654379	331.461670	0.218035	-4.297774	560.091370	0.219394
2.350000	4.638270	331.420959	0.218227	-4.309615	559.991211	0.219592
2.360000	4.884957	331.027740	0.218271	-3.942542	559.107239	0.219688
2.370000	4.824206	331.523895	0.218478	-4.015741	559.484497	0.219782
2.380000	4.902447	331.387543	0.218379	-3.847813	559.086182	0.219696
2.390000	4.983909	331.265198	0.218257	-3.928547	558.953979	0.219538
2.400000	4.881276	332.218201	0.218296	-4.154066	559.823791	0.219426
2.410000	4.931902	332.404327	0.218123	-4.130922	559.349915	0.219326
2.420000	4.793370	333.049133	0.217987	-4.216501	559.571411	0.219221
2.430000	5.059387	333.120972	0.217891	-3.811751	558.962158	0.219119
2.440000	4.782785	334.155884	0.217719	-4.080867	559.547058	0.219013
2.450000	4.928220	334.552887	0.217482	-3.954921	559.203857	0.218698
2.460000	4.986670	334.687805	0.217326	-3.935545	559.094177	0.218439
2.470000	4.849979	335.295105	0.217143	-4.191742	559.497986	0.218137
2.480000	4.851360	335.174652	0.216798	-4.182054	559.026611	0.217764
2.490000	4.714670	335.696014	0.216723	-4.234801	559.219116	0.217542
2.500000	4.820064	335.260254	0.216411	-4.231033	558.239563	0.217152
2.510000	4.469823	336.054565	0.216310	-4.465702	558.284363	0.216872
2.520000	4.578440	335.901245	0.216164	-4.400038	557.421875	0.216453
2.530000	4.494216	335.930267	0.215883	-4.423182	556.688721	0.216020
2.540000	4.307820	336.331970	0.215763	-4.862378	556.715637	0.215451
2.550000	4.441289	336.167480	0.215629	-4.868298	556.281799	0.214951
2.560000	4.277905	336.528687	0.215461	-5.257440	556.445251	0.214432
2.570000	4.389282	335.994873	0.215262	-5.281660	555.901611	0.213949
2.580000	4.161465	336.616760	0.215315	-5.776833	556.763184	0.213611
2.590000	4.094270	336.094177	0.215094	-5.779523	556.502930	0.213194
2.600000	4.037200	335.991180	0.215049	-6.007733	556.893677	0.212998
2.610000	3.979211	336.275940	0.215070	-6.118609	557.748474	0.213084
2.620000	4.015109	336.057465	0.215096	-5.939916	557.448120	0.213159
2.630000	4.050087	336.393768	0.215146	-5.909775	557.954834	0.213392
2.640000	4.349241	335.924500	0.215242	-5.401147	557.380554	0.213607
2.650000	4.053309	336.606110	0.215309	-5.387691	558.179932	0.213881
2.660000	4.286649	335.987213	0.215259	-5.169708	557.904785	0.213977
2.670000	4.382379	335.768463	0.215295	-4.933424	557.958679	0.214040
2.680000	4.394805	335.535675	0.215241	-5.056141	558.456177	0.214004
2.690000	4.406771	334.737396	0.215089	-5.073903	558.066834	0.213883
2.700000	4.412294	334.648224	0.215091	-5.150870	558.505005	0.213806
2.710000	4.497898	333.737152	0.214842	-4.939883	557.575012	0.213572
2.720000	4.121424	334.189911	0.214664	-5.263360	558.584473	0.213368
2.730000	4.181255	333.639221	0.214383	-5.154637	557.969604	0.213079
2.740000	3.946534	333.476105	0.214064	-5.250443	558.354736	0.212800
2.750000	3.719637	333.717773	0.213781	-5.511485	558.545410	0.212508
2.760000	3.727001	333.470856	0.213617	-5.519558	558.686035	0.212211
2.770000	3.376760	333.665436	0.213420	-5.776294	559.228333	0.212015
2.780000	3.524956	333.015656	0.213166	-5.602984	558.674255	0.211726
2.790000	3.176097	333.807922	0.213252	-5.923769	559.605469	0.211681
2.800000	3.289775	333.674988	0.213123	-5.834423	558.801147	0.211432
2.810000	3.254797	333.852936	0.213119	-5.950681	559.273560	0.211367
2.820000	3.367555	334.261841	0.213173	-5.831194	559.332886	0.211417
2.830000	3.451319	334.398437	0.213326	-5.683180	559.362122	0.211530
2.840000	3.450398	334.677368	0.213411	-5.655730	559.285339	0.211717
2.850000	3.792815	334.229034	0.213521	-5.281122	558.670349	0.211861
2.860000	3.559474	334.980774	0.213730	-5.412988	559.364136	0.212089
2.870000	3.777627	334.670258	0.213738	-5.257978	558.940125	0.212236
2.880000	3.915238	334.907745	0.213951	-5.087359	558.899841	0.212433
2.890000	3.976909	334.924164	0.214025	-5.038379	558.991089	0.212549
2.900000	4.109458	334.666351	0.214072	-4.901131	558.678589	0.212512
2.910000	4.139373	334.625946	0.214078	-4.869913	558.887817	0.212493
2.920000	4.346020	333.781799	0.214076	-4.693912	558.227844	0.212274
2.930000	4.042724	334.172699	0.213973	-5.176167	559.229187	0.212121
2.940000	4.253052	333.503967	0.213891	-5.018465	559.067505	0.211875
2.950000	4.211630	333.279755	0.213806	-5.105120	559.696045	0.211662
2.960000	4.185857	333.054443	0.213738	-5.250443	559.933838	0.211416
2.970000	4.306900	333.039337	0.213678	-5.181549	560.270508	0.211184
2.980000	4.272382	332.927094	0.213564	-5.257978	560.723022	0.210956
2.990000	4.372714	332.199799	0.213385	-5.188546	560.319580	0.210681
3.000000	4.148578	332.483582	0.213468	-5.549161	561.724976	0.210437
3.010000	4.166067	331.605530	0.213162	-5.378541	561.650085	0.210196
3.020000	3.999921	331.248261	0.213083	-5.664342	562.143005	0.210012
3.030000	3.933187	330.624390	0.212975	-5.663265	562.329712	0.209887
3.040000	3.779928	330.150360	0.212903	-5.777909	562.704834	0.209706
3.050000	3.669011	329.641022	0.212851	-5.941531	562.925537	0.209506
3.060000	3.818128	328.592651	0.212825	-5.748306	562.696899	0.209261
3.070000	3.624368	329.047516	0.212875	-6.228408	563.662537	0.209129
3.080000	3.724239	328.202484	0.212801	-6.218720	563.562317	0.208928
3.090000	3.651982	328.520966	0.212990	-6.505597	564.487976	0.208981
3.100000	3.771183	328.365662	0.213126	-6.495371	564.648132	0.209100
3.110000	3.821810	328.583984	0.213341	-6.365119	564.920105	0.209480
3.120000	4.013268	328.749451	0.213742	-5.944760	565.014832	0.209938
3.130000	4.333593	328.287628	0.213898	-5.273586	564.174744	0.210369
3.140000	4.098412	328.733490	0.214118	-5.294577	564.634766	0.210712
3.150000	4.577979	328.288116	0.214238	-4.813399	563.497986	0.210951
3.160000	4.324389	328.348541	0.214359	-4.925889	563.994202	0.211096
3.170000	4.527813	328.269928	0.214248	-4.949571	563.719604	0.211097
3.180000	4.353844	328.619476	0.214303	-5.149255	564.564087	0.211082
3.190000	4.315184	328.584808	0.214179	-5.242369	565.349915	0.211013
3.200000	4.454175	328.310303	0.213981	-5.133108	565.087830	0.211007
3.210000	4.109458	328.977844	0.214068	-5.507179	566.214233	0.211098
3.220000	4.496517	328.465454	0.213917	-5.074979	565.607544	0.211167
3.230000	4.202426	328.454193	0.213824	-5.054526	565.547668	0.211323
3.240000	4.306900	327.848389	0.213620	-4.706291	564.692932	0.211440
3.250000	4.172971	327.888824	0.213634	-4.612639	564.558960	0.211543
3.260000	4.028456	327.350128	0.213367	-4.533519	564.354675	0.211410
3.270000	4.080463	326.787140	0.213196	-4.550742	564.207397	0.211314
3.280000	3.880720	327.138306	0.213165	-4.829546	565.531799	0.211223
3.290000	3.852185	326.678955	0.213067	-4.903283	565.267578	0.211049
3.300000	3.911096	327.107117	0.213139	-5.100814	565.768494	0.210991
3.310000	3.975069	326.843567	0.213120	-5.120729	565.601990	0.210853
3.320000	3.789133	327.201019	0.213272	-5.433441	566.099854	0.210795
3.330000	4.010967	327.134644	0.213308	-5.333330	565.813049	0.210680
3.340000	4.054689	326.994476	0.213422	-5.177243	565.230103	0.210577
3.350000	3.896828	327.715424	0.213460	-5.405453	565.585754	0.210568
3.360000	4.107617	327.512360	0.213439	-5.216534	564.813538	0.210458
3.370000	3.870135	328.102905	0.213493	-5.425906	565.098755	0.210427
3.380000	4.065735	328.082977	0.213388	-5.348939	564.686523	0.210388
3.390000	3.864151	328.641754	0.213552	-5.469502	565.476257	0.210553
3.400000	4.034439	328.488129	0.213613	-5.313954	565.372375	0.210813
3.410000	4.093810	328.090271	0.213704	-5.042147	565.124817	0.211178
3.420000	4.109458	328.350616	0.213874	-4.929657	565.729187	0.211652
3.430000	4.328071	327.828552	0.214008	-4.443096	564.826599	0.211999
3.440000	4.272842	327.763306	0.214150	-4.418876	565.041382	0.212286
3.450000	4.551746	327.319427	0.214067	-3.982909	564.355530	0.212482
3.460000	4.347401	327.860901	0.214083	-4.167522	564.804199	0.212613
3.470000	4.410453	327.645935	0.213801	-4.134152	564.212708	0.212556
3.480000	4.465221	327.621521	0.213643	-4.167522	563.678406	0.212469
3.490000	4.198284	328.101318	0.213524	-4.501763	564.146057	0.212248
3.500000	4.228199	327.853485	0.213306	-4.645471	563.911255	0.211947
3.510000	3.965864	328.332672	0.213171	-4.950110	564.510071	0.211762
3.520000	4.157322	328.126617	0.213103	-4.868837	564.256226	0.211516
3.530000	3.892226	328.825226	0.213083	-5.183163	564.872559	0.211367
3.540000	4.033519	328.944946	0.213052	-5.101891	564.507080	0.211214
3.550000	4.185397	328.763916	0.213015	-4.901669	564.153015	0.211037
3.560000	3.933187	329.285950	0.212995	-5.207922	564.697327	0.210840
3.570000	4.130168	329.060516	0.213034	-5.013083	564.401489	0.210695
3.580000	4.087827	329.381348	0.213189	-5.183702	565.026916	0.210624
3.590000	4.284348	328.803558	0.213280	-5.057756	564.721191	0.210531
3.600000	4.218994	329.118591	0.213578	-5.389844	565.882263	0.210758
3.610000	4.373634	328.319946	0.213789	-5.030306	565.502136	0.211011
3.620000	4.621702	327.661896	0.214140	-4.955492	565.003479	0.211320
3.630000	4.620321	327.353790	0.214500	-4.763343	564.888062	0.211712
3.640000	4.962738	326.600983	0.214751	-4.479696	563.968384	0.212025
3.650000	4.931441	326.749023	0.214923	-4.446326	564.115051	0.212259
3.660000	5.211726	326.113251	0.215014	-4.187975	563.376038	0.212365
3.670000	5.039597	326.933533	0.215152	-4.405420	564.582520	0.212398
3.680000	5.215408	326.841644	0.214882	-4.241798	564.342102	0.212268
3.690000	5.191475	326.938263	0.214716	-4.280551	564.680054	0.212080
3.700000	5.010142	327.319214	0.214559	-4.477543	565.458313	0.211882
3.710000	5.025790	327.115479	0.214228	-4.441481	565.593994	0.211618
3.720000	4.781864	327.416138	0.214112	-4.699294	566.287109	0.211506
3.730000	5.088842	326.688904	0.213895	-4.382814	565.716858	0.211275
3.740000	4.716051	326.994934	0.213800	-4.722438	566.505127	0.211043
3.750000	4.841235	326.344971	0.213579	-4.663771	566.067139	0.210765
3.760000	4.822365	326.412689	0.213363	-4.706829	566.224060	0.210380
3.770000	4.486392	326.532166	0.213059	-5.039456	566.565979	0.209988
3.780000	4.505262	326.561035	0.212808	-5.127726	566.336487	0.209540
3.790000	4.195522	327.131866	0.212704	-5.419447	566.629272	0.209081
3.800000	4.317945	326.692322	0.212219	-5.442053	565.428833	0.208487
3.810000	3.924443	327.729462	0.212269	-6.089544	565.774170	0.207931
3.820000	4.067116	327.473114	0.212018	-6.019574	565.126221	0.207411
3.830000	4.054229	327.718903	0.211969	-6.164359	565.091309	0.207064
