time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	5.069137	433.596233	0.221241	-5.146437	372.795079	0.225650
0.010000	5.066118	434.092594	0.221179	-5.073981	372.866230	0.225470
0.020000	5.086972	434.462791	0.221114	-5.034285	372.884620	0.225319
0.030000	5.144174	434.623322	0.221044	-5.047967	372.814061	0.225217
0.040000	5.232359	434.559526	0.220970	-5.116864	372.644950	0.225166
0.050000	5.330438	434.327447	0.220892	-5.225116	372.396505	0.225151
0.060000	5.410393	434.030353	0.220810	-5.346907	372.110401	0.225140
0.070000	5.448098	433.778973	0.220719	-5.457036	371.838183	0.225100
0.080000	5.431257	433.651073	0.220609	-5.539815	371.626623	0.225008
0.090000	5.361956	433.666706	0.220467	-5.592873	371.505738	0.224856
0.100000	5.254436	433.789191	0.220287	-5.624805	371.483271	0.224658
0.110000	5.130465	433.950204	0.220070	-5.648263	371.546865	0.224442
0.120000	5.014330	434.085277	0.219837	-5.672187	371.671608	0.224238
0.130000	4.928099	434.160622	0.219619	-5.697086	371.828211	0.224069
0.140000	4.887012	434.177776	0.219453	-5.715496	371.988064	0.223941
0.150000	4.895471	434.156519	0.219366	-5.716827	372.125323	0.223847
0.160000	4.945183	434.109876	0.219362	-5.693558	372.219636	0.223773
0.170000	5.017145	434.028861	0.219423	-5.645407	372.262212	0.223706
0.180000	5.087630	433.886702	0.219518	-5.579601	372.263443	0.223643
0.190000	5.136106	433.658392	0.219613	-5.507634	372.256588	0.223591
0.200000	5.151772	433.341442	0.219689	-5.440544	372.292845	0.223563
0.210000	5.136056	432.963811	0.219739	-5.385198	372.427899	0.223567
0.220000	5.100429	432.573953	0.219771	-5.343336	372.704538	0.223604
0.230000	5.060962	432.218816	0.219793	-5.313595	373.137656	0.223657
0.240000	5.032054	431.921806	0.219810	-5.295117	373.706878	0.223701
0.250000	5.021595	431.671934	0.219821	-5.290405	374.359795	0.223706
0.260000	5.028887	431.429255	0.219817	-5.305516	375.025997	0.223651
