time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-1.316319	309.223903	0.254099	2.043201	285.252781	0.246750
0.010000	-1.291979	309.336409	0.254041	2.095211	285.144151	0.246718
0.020000	-1.285075	309.491832	0.253983	2.123921	285.021724	0.246679
0.030000	-1.305781	309.706978	0.253922	2.116527	284.874483	0.246631
0.040000	-1.352914	309.958682	0.253850	2.076230	284.696486	0.246576
0.050000	-1.415251	310.194295	0.253753	2.020375	284.485966	0.246519
0.060000	-1.476964	310.359624	0.253618	1.972756	284.244150	0.246466
0.070000	-1.524371	310.430055	0.253439	1.954022	283.975632	0.246417
0.080000	-1.551079	310.429056	0.253223	1.974394	283.689501	0.246369
0.090000	-1.559620	310.424285	0.252987	2.031180	283.398320	0.246314
0.100000	-1.559320	310.502236	0.252754	2.111223	283.113442	0.246241
0.110000	-1.561781	310.732996	0.252541	2.196523	282.839122	0.246149
0.120000	-1.576177	311.141734	0.252360	2.270518	282.570501	0.246039
0.130000	-1.606290	311.699844	0.252207	2.322850	282.298247	0.245921
0.140000	-1.649960	312.338454	0.252074	2.351302	282.017000	0.245807
0.150000	-1.700466	312.976590	0.251950	2.360707	281.730837	0.245704
0.160000	-1.748994	313.551162	0.251826	2.359610	281.450830	0.245616
0.170000	-1.787568	314.036832	0.251697	2.356140	281.186132	0.245538
0.180000	-1.812015	314.448555	0.251557	2.354739	280.935324	0.245463
0.190000	-1.824159	314.826169	0.251404	2.355090	280.684510	0.245384
0.200000	-1.832068	315.207763	0.251238	2.353775	280.413253	0.245300
0.210000	-1.847531	315.604215	0.251066	2.347830	280.103884	0.245212
0.220000	-1.881231	315.987889	0.250901	2.338045	279.748284	0.245124
0.230000	-1.937595	316.302251	0.250760	2.329747	279.349440	0.245039
0.240000	-2.011807	316.488696	0.250655	2.330432	278.919514	0.244956
0.250000	-2.090674	316.517618	0.250590	2.345969	278.477876	0.244870
0.260000	-2.157235	316.407848	0.250554	2.377973	278.050441	0.244775
0.270000	-2.197311	316.223948	0.250533	2.423500	277.668339	0.244665
0.280000	-2.205185	316.051978	0.250508	2.475985	277.363236	0.244537
0.290000	-2.185832	315.965391	0.250467	2.525851	277.159617	0.244390
0.300000	-2.152578	315.997572	0.250405	2.560825	277.067976	0.244226
0.310000	-2.121280	316.133740	0.250324	2.567800	277.083125	0.244046
